JURISDICTI3,Sample Type,Parameter,Units,LoadsPoundsQUns,LoadQUns_j
LAGUNA WOODS,Total,Fensulfothion,ng/L,1.5948826472103305e-4,1.5948826472103305e-4
LAGUNA WOODS,Total,Fenthion,ng/L,3.189765294420661e-4,3.189765294420661e-4
LAGUNA WOODS,Total,Fluoranthene,ng/L,3.987206618025826e-4,3.987206618025826e-4
LAGUNA WOODS,Total,Fluorene,ng/L,3.987206618025826e-4,3.987206618025826e-4
LAGUNA WOODS,Total,gamma BHC,ng/L,3.987206618025826e-4,3.987206618025826e-4
LAGUNA WOODS,Total,gamma Chlordane,ng/L,1.5948826472103305e-4,1.5948826472103305e-4
LAGUNA WOODS,Total,Hardness,NA,NA,NA
LAGUNA WOODS,Total,Heptachlor,ng/L,3.987206618025826e-4,3.987206618025826e-4
LAGUNA WOODS,Total,Heptachlor epoxide,ng/L,3.987206618025826e-4,3.987206618025826e-4
LAGUNA WOODS,Total,Hexavalent chromium,ug/L,0.07176971912446488,0.07176971912446488
LAGUNA WOODS,Dissolved,Hexavalent chromium,ug/L,0.07176971912446488,0.07176971912446488
LAGUNA WOODS,Total,"Indeno(1,2,3-cd)pyrene",ng/L,3.987206618025826e-4,3.987206618025826e-4
LAGUNA WOODS,Total,Iron,ug/L,1.5948826472103308,1.5948826472103308
LAGUNA WOODS,Dissolved,Iron,ug/L,1.5948826472103308,1.5948826472103308
LAGUNA WOODS,Total,Lead,ug/L,0.015948826472103307,0.015948826472103307
LAGUNA WOODS,Dissolved,Lead,ug/L,0.015948826472103307,0.015948826472103307
LAGUNA WOODS,Total,Magnesium,mg/L,14696.843594043197,14696.843594043197
LAGUNA WOODS,Total,Malathion,ng/L,3.987206618025826e-4,3.987206618025826e-4
LAGUNA WOODS,Total,Manganese,ug/L,60.20681993218998,60.20681993218998
LAGUNA WOODS,Dissolved,Manganese,ug/L,60.20681993218998,60.20681993218998
LAGUNA WOODS,Total,MBAS,mg/L,27.113005002575616,27.113005002575616
LAGUNA WOODS,Total,Mercury,ug/L,0.003987206618025827,0.003987206618025827
LAGUNA WOODS,Dissolved,Mercury,ug/L,0.003987206618025827,0.003987206618025827
LAGUNA WOODS,Total,Merphos,ng/L,0.002296631011982876,0.002296631011982876
LAGUNA WOODS,Total,Methoxychlor,ng/L,3.987206618025826e-4,3.987206618025826e-4
LAGUNA WOODS,Total,Methyl parathion,ng/L,1.5948826472103305e-4,1.5948826472103305e-4
LAGUNA WOODS,Total,Mevinphos,ng/L,7.974413236051652e-4,7.974413236051652e-4
LAGUNA WOODS,Total,Mirex,ng/L,3.987206618025826e-4,3.987206618025826e-4
LAGUNA WOODS,Total,Naphthalene,ng/L,3.987206618025826e-4,3.987206618025826e-4
LAGUNA WOODS,Total,Nickel,ug/L,0.6459274721201839,0.6459274721201839
LAGUNA WOODS,Dissolved,Nickel,ug/L,0.6459274721201839,0.6459274721201839
LAGUNA WOODS,Total,Nitrate+Nitrite Nitrogen,mg/L,326.95094267811777,326.95094267811777
LAGUNA WOODS,Total,Orthophosphate as P,mg/L,6.778251250643904,6.778251250643904
LAGUNA WOODS,Total,Phenanthrene,ng/L,3.987206618025826e-4,3.987206618025826e-4
LAGUNA WOODS,Total,Phorate,ng/L,7.974413236051652e-4,7.974413236051652e-4
LAGUNA WOODS,Total,Phosphorus as PO4,mg/L,31.897652944206616,31.897652944206616
LAGUNA WOODS,Total,Pyrene,ng/L,3.987206618025826e-4,3.987206618025826e-4
LAGUNA WOODS,Total,Selenium,ug/L,1.148315505991438,1.148315505991438
LAGUNA WOODS,Dissolved,Selenium,ug/L,1.148315505991438,1.148315505991438
LAGUNA WOODS,Total,Silver,ug/L,0.015948826472103307,0.015948826472103307
LAGUNA WOODS,Dissolved,Silver,ug/L,0.015948826472103307,0.015948826472103307
LAGUNA WOODS,Total,Specific Conductivity,NA,NA,NA
LAGUNA WOODS,Total,Sulfate as SO4,mg/L,129982.93574764194,129982.93574764194
LAGUNA WOODS,Total,Tetrachlorvinphos (Stirofos),ng/L,3.189765294420661e-4,3.189765294420661e-4
LAGUNA WOODS,Total,Thallium,ug/L,0.015948826472103307,0.015948826472103307
LAGUNA WOODS,Dissolved,Thallium,ug/L,0.015948826472103307,0.015948826472103307
LAGUNA WOODS,Total,TOC,mg/L,526.3112735794091,526.3112735794091
LAGUNA WOODS,Total,Tokuthion,ng/L,4.7846479416309917e-4,4.7846479416309917e-4
LAGUNA WOODS,Total,Total Coliform,CFU/100 mL,NA,NA
LAGUNA WOODS,Total,Total Dissolved Solids (TDS),mg/L,382771.8353304793,382771.8353304793
LAGUNA WOODS,Total,Total Kjeldahl Nitrogen,mg/L,140.34967295450912,140.34967295450912
LAGUNA WOODS,Total,Total Suspended Solids,mg/L,115.62899192274897,115.62899192274897
LAGUNA WOODS,Total,Toxaphene,ng/L,0.0019936033090129134,0.0019936033090129134
LAGUNA WOODS,Total,trans-Nonachlor,ng/L,1.5948826472103305e-4,1.5948826472103305e-4
LAGUNA WOODS,Total,Trichloronate,ng/L,1.5948826472103305e-4,1.5948826472103305e-4
LAGUNA WOODS,Total,Volatile Suspended Solids,mg/L,398.72066180258264,398.72066180258264
LAGUNA WOODS,Total,Zinc,ug/L,0.7974413236051654,0.7974413236051654
LAGUNA WOODS,Dissolved,Zinc,ug/L,0.7974413236051654,0.7974413236051654
LAKE FOREST,Total,"2,4'-DDD",ng/L,4.258403777629332e-4,4.258403777629332e-4
LAKE FOREST,Total,"2,4'-DDE",ng/L,4.258403777629332e-4,4.258403777629332e-4
LAKE FOREST,Total,"2,4'-DDT",ng/L,4.258403777629332e-4,4.258403777629332e-4
LAKE FOREST,Total,"4,4'-DDD",ng/L,4.258403777629332e-4,4.258403777629332e-4
LAKE FOREST,Total,"4,4'-DDE",ng/L,4.258403777629332e-4,4.258403777629332e-4
LAKE FOREST,Total,"4,4'-DDT",ng/L,4.258403777629332e-4,4.258403777629332e-4
LAKE FOREST,Total,Acenaphthene,ng/L,0.0010646009444073331,0.0010646009444073331
LAKE FOREST,Total,Acenaphthylene,ng/L,0.0010646009444073331,0.0010646009444073331
LAKE FOREST,Total,Aldrin,ng/L,0.0010646009444073331,0.0010646009444073331
LAKE FOREST,Total,BHC-alpha,ng/L,0.0010646009444073331,0.0010646009444073331
LAKE FOREST,Total,alpha Chlordane,ng/L,4.258403777629332e-4,4.258403777629332e-4
LAKE FOREST,Total,"Ammonia, as Nitrogen",mg/L,110.00876425542442,110.00876425542442
LAKE FOREST,Total,Anthracene,ng/L,0.0010646009444073331,0.0010646009444073331
LAKE FOREST,Total,"Arsenic, Total",ug/L,2.427290153248719,2.427290153248719
LAKE FOREST,Dissolved,"Arsenic, Total",ug/L,2.427290153248719,2.427290153248719
LAKE FOREST,Total,Azinphos Methyl,ng/L,0.0021292018888146662,0.0021292018888146662
LAKE FOREST,Total,Benz[a]anthracene,ng/L,0.0010646009444073331,0.0010646009444073331
LAKE FOREST,Total,Benzo[a]pyrene,ng/L,0.0010646009444073331,0.0010646009444073331
LAKE FOREST,Total,Benzo[b]fluoranthene,ng/L,0.0010646009444073331,0.0010646009444073331
LAKE FOREST,Total,"Benzo(g,h,i)perylene",ng/L,0.0010646009444073331,0.0010646009444073331
LAKE FOREST,Total,Benzo(k)fluoranthene,ng/L,0.0010646009444073331,0.0010646009444073331
LAKE FOREST,Total,BHC-beta,ng/L,0.0010646009444073331,0.0010646009444073331
LAKE FOREST,Total,Biphenyl,ng/L,0.0010646009444073331,0.0010646009444073331
LAKE FOREST,Total,Bolstar (Sulprofos),ng/L,8.516807555258664e-4,8.516807555258664e-4
LAKE FOREST,Total,Cadmium,ug/L,0.1435082073061085,0.1435082073061085
LAKE FOREST,Dissolved,Cadmium,ug/L,0.1435082073061085,0.1435082073061085
LAKE FOREST,Total,Calcium,ug/L,105.28903340188523,105.28903340188523
LAKE FOREST,Total,Chlorpyrifos,ng/L,2.129201888814666e-4,2.129201888814666e-4
LAKE FOREST,Total,Chromium,ug/L,0.2725378417682773,0.2725378417682773
LAKE FOREST,Dissolved,Chromium,ug/L,0.2725378417682773,0.2725378417682773
LAKE FOREST,Total,Chrysene,ng/L,0.0010646009444073331,0.0010646009444073331
LAKE FOREST,Total,Copper,ug/L,2.4326131579707564,2.4326131579707564
LAKE FOREST,Dissolved,Copper,ug/L,2.4326131579707564,2.4326131579707564
LAKE FOREST,Total,delta BHC,ng/L,0.0010646009444073331,0.0010646009444073331
LAKE FOREST,Total,Demeton,ng/L,4.258403777629332e-4,4.258403777629332e-4
LAKE FOREST,Total,Diazinon,ng/L,2.129201888814666e-4,2.129201888814666e-4
LAKE FOREST,Total,"Dibenz(a,h)anthracene",ng/L,0.0010646009444073331,0.0010646009444073331
LAKE FOREST,Total,Dibenzothiophene,ng/L,0.0010646009444073331,0.0010646009444073331
LAKE FOREST,Total,Dichlorvos,ng/L,0.0012775211332887997,0.0012775211332887997
LAKE FOREST,Total,Dieldrin,ng/L,4.258403777629332e-4,4.258403777629332e-4
LAKE FOREST,Total,Dimethoate,ng/L,0.007650932120474034,0.007650932120474034
LAKE FOREST,Total,Disulfoton,ng/L,4.258403777629332e-4,4.258403777629332e-4
LAKE FOREST,Total,DOC,ng/L,0.0023847061154724262,0.0023847061154724262
LAKE FOREST,Total,E. coli,CFU/100 mL,5442220694657.137,5442220694657.137
LAKE FOREST,Total,Endosulfan I,ng/L,0.0010646009444073331,0.0010646009444073331
LAKE FOREST,Total,Endosulfan II,ng/L,0.0010646009444073331,0.0010646009444073331
LAKE FOREST,Total,Endosulfan sulfate,ng/L,0.0010646009444073331,0.0010646009444073331
LAKE FOREST,Total,Endrin,ng/L,0.0010646009444073331,0.0010646009444073331
LAKE FOREST,Total,Endrin aldehyde,ng/L,0.0010646009444073331,0.0010646009444073331
LAKE FOREST,Total,Enterococcus,CFU/100 mL,4088506526006.84,4088506526006.84
LAKE FOREST,Total,Ethoprop,ng/L,4.258403777629332e-4,4.258403777629332e-4
LAKE FOREST,Total,Ethyl parathion,ng/L,0.0042584037776293325,0.0042584037776293325
LAKE FOREST,Total,Fecal coliforms,CFU/100 mL,10382231138875.639,10382231138875.639
LAKE FOREST,Total,Fenchlorophos,ng/L,8.516807555258664e-4,8.516807555258664e-4
LAKE FOREST,Total,Fensulfothion,ng/L,4.258403777629332e-4,4.258403777629332e-4
LAKE FOREST,Total,Fenthion,ng/L,8.516807555258664e-4,8.516807555258664e-4
LAKE FOREST,Total,Fluoranthene,ng/L,0.0010646009444073331,0.0010646009444073331
LAKE FOREST,Total,Fluorene,ng/L,0.0010646009444073331,0.0010646009444073331
LAKE FOREST,Total,gamma BHC,ng/L,0.0010646009444073331,0.0010646009444073331
LAKE FOREST,Total,gamma Chlordane,ng/L,4.258403777629332e-4,4.258403777629332e-4
LAKE FOREST,Total,Hardness,NA,NA,NA
LAKE FOREST,Total,Heptachlor,ng/L,0.0010646009444073331,0.0010646009444073331
LAKE FOREST,Total,Heptachlor epoxide,ng/L,0.0010646009444073331,0.0010646009444073331
LAKE FOREST,Total,Hexavalent chromium,ug/L,0.2065325832150226,0.2065325832150226
LAKE FOREST,Dissolved,Hexavalent chromium,ug/L,0.2065325832150226,0.2065325832150226
LAKE FOREST,Total,"Indeno(1,2,3-cd)pyrene",ng/L,0.0010646009444073331,0.0010646009444073331
LAKE FOREST,Total,Iron,ug/L,52.69774674816299,52.69774674816299
LAKE FOREST,Dissolved,Iron,ug/L,52.69774674816299,52.69774674816299
LAKE FOREST,Total,Lead,ug/L,0.07718356846953167,0.07718356846953167
LAKE FOREST,Dissolved,Lead,ug/L,0.07718356846953167,0.07718356846953167
LAKE FOREST,Total,Magnesium,mg/L,28201.279017350254,28201.279017350254
LAKE FOREST,Total,Malathion,ng/L,0.0010646009444073331,0.0010646009444073331
LAKE FOREST,Total,Manganese,ug/L,99.27403806598382,99.27403806598382
LAKE FOREST,Dissolved,Manganese,ug/L,99.27403806598382,99.27403806598382
LAKE FOREST,Total,MBAS,mg/L,41.164569850416875,41.164569850416875
LAKE FOREST,Total,Mercury,ug/L,0.010646009444073332,0.010646009444073332
LAKE FOREST,Dissolved,Mercury,ug/L,0.010646009444073332,0.010646009444073332
LAKE FOREST,Total,Merphos,ng/L,0.004230014419111804,0.004230014419111804
LAKE FOREST,Total,Methoxychlor,ng/L,0.0010646009444073331,0.0010646009444073331
LAKE FOREST,Total,Methyl parathion,ng/L,4.258403777629332e-4,4.258403777629332e-4
LAKE FOREST,Total,Mevinphos,ng/L,0.0021292018888146662,0.0021292018888146662
LAKE FOREST,Total,Mirex,ng/L,0.0010646009444073331,0.0010646009444073331
LAKE FOREST,Total,Naphthalene,ng/L,0.0010646009444073331,0.0010646009444073331
LAKE FOREST,Total,Nickel,ug/L,1.7512685535500632,1.7512685535500632
LAKE FOREST,Dissolved,Nickel,ug/L,1.7512685535500632,1.7512685535500632
LAKE FOREST,Total,Nitrate+Nitrite Nitrogen,mg/L,1841.759633824686,1841.759633824686
LAKE FOREST,Total,Orthophosphate as P,mg/L,97.41098641327099,97.41098641327099
LAKE FOREST,Total,Phenanthrene,ng/L,0.0010646009444073331,0.0010646009444073331
LAKE FOREST,Total,Phorate,ng/L,0.0021292018888146662,0.0021292018888146662
LAKE FOREST,Total,Phosphorus as PO4,mg/L,383.25633998663994,383.25633998663994
LAKE FOREST,Total,Pyrene,ng/L,0.0010646009444073331,0.0010646009444073331
LAKE FOREST,Total,Selenium,ug/L,2.1930779454791063,2.1930779454791063
LAKE FOREST,Dissolved,Selenium,ug/L,2.1930779454791063,2.1930779454791063
LAKE FOREST,Total,Silver,ug/L,0.042584037776293326,0.042584037776293326
LAKE FOREST,Dissolved,Silver,ug/L,0.042584037776293326,0.042584037776293326
LAKE FOREST,Total,Specific Conductivity,NA,NA,NA
LAKE FOREST,Total,Sulfate as SO4,mg/L,256568.8276021673,256568.8276021673
LAKE FOREST,Total,Tetrachlorvinphos (Stirofos),ng/L,8.516807555258664e-4,8.516807555258664e-4
LAKE FOREST,Total,Thallium,ug/L,0.042584037776293326,0.042584037776293326
LAKE FOREST,Dissolved,Thallium,ug/L,0.042584037776293326,0.042584037776293326
LAKE FOREST,Total,TOC,mg/L,2640.210342130186,2640.210342130186
LAKE FOREST,Total,Tokuthion,ng/L,0.0012775211332887997,0.0012775211332887997
LAKE FOREST,Total,Total Coliform,CFU/100 mL,NA,NA
LAKE FOREST,Total,Total Dissolved Solids (TDS),mg/L,819742.7271936465,819742.7271936465
LAKE FOREST,Total,Total Kjeldahl Nitrogen,mg/L,698.3782195312106,698.3782195312106
LAKE FOREST,Total,Total Suspended Solids,mg/L,2420.1928136193374,2420.1928136193374
LAKE FOREST,Total,Toxaphene,ng/L,0.005323004722036665,0.005323004722036665
LAKE FOREST,Total,trans-Nonachlor,ng/L,4.258403777629332e-4,4.258403777629332e-4
LAKE FOREST,Total,Trichloronate,ng/L,4.258403777629332e-4,4.258403777629332e-4
LAKE FOREST,Total,Volatile Suspended Solids,mg/L,1646.582794016675,1646.582794016675
LAKE FOREST,Total,Zinc,ug/L,3.4918910976560524,3.4918910976560524
LAKE FOREST,Dissolved,Zinc,ug/L,3.4918910976560524,3.4918910976560524
LAGUNA HILLS,Total,"2,4'-DDD",ng/L,0.001040912016935141,0.001040912016935141
LAGUNA HILLS,Total,"2,4'-DDE",ng/L,0.001040912016935141,0.001040912016935141
LAGUNA HILLS,Total,"2,4'-DDT",ng/L,0.001040912016935141,0.001040912016935141
LAGUNA HILLS,Total,"4,4'-DDD",ng/L,0.001040912016935141,0.001040912016935141
LAGUNA HILLS,Total,"4,4'-DDE",ng/L,0.001040912016935141,0.001040912016935141
LAGUNA HILLS,Total,"4,4'-DDT",ng/L,0.001040912016935141,0.001040912016935141
LAGUNA HILLS,Total,Acenaphthene,ng/L,0.002602280042337853,0.002602280042337853
LAGUNA HILLS,Total,Acenaphthylene,ng/L,0.002602280042337853,0.002602280042337853
LAGUNA HILLS,Total,Aldrin,ng/L,0.002602280042337853,0.002602280042337853
LAGUNA HILLS,Total,BHC-alpha,ng/L,0.002602280042337853,0.002602280042337853
LAGUNA HILLS,Total,alpha Chlordane,ng/L,0.001040912016935141,0.001040912016935141
LAGUNA HILLS,Total,"Ammonia, as Nitrogen",mg/L,343.50096558859656,343.50096558859656
LAGUNA HILLS,Total,Anthracene,ng/L,0.002602280042337853,0.002602280042337853
LAGUNA HILLS,Total,"Arsenic, Total",ug/L,6.271494902034226,6.271494902034226
LAGUNA HILLS,Dissolved,"Arsenic, Total",ug/L,6.271494902034226,6.271494902034226
LAGUNA HILLS,Total,Azinphos Methyl,ng/L,0.005204560084675706,0.005204560084675706
LAGUNA HILLS,Total,Benz[a]anthracene,ng/L,0.002602280042337853,0.002602280042337853
LAGUNA HILLS,Total,Benzo[a]pyrene,ng/L,0.002602280042337853,0.002602280042337853
LAGUNA HILLS,Total,Benzo[b]fluoranthene,ng/L,0.002602280042337853,0.002602280042337853
LAGUNA HILLS,Total,"Benzo(g,h,i)perylene",ng/L,0.002602280042337853,0.002602280042337853
LAGUNA HILLS,Total,Benzo(k)fluoranthene,ng/L,0.002602280042337853,0.002602280042337853
LAGUNA HILLS,Total,BHC-beta,ng/L,0.002602280042337853,0.002602280042337853
LAGUNA HILLS,Total,Biphenyl,ng/L,0.002602280042337853,0.002602280042337853
LAGUNA HILLS,Total,Bolstar (Sulprofos),ng/L,0.002081824033870282,0.002081824033870282
LAGUNA HILLS,Total,Cadmium,ug/L,0.49183092800185424,0.49183092800185424
LAGUNA HILLS,Dissolved,Cadmium,ug/L,0.49183092800185424,0.49183092800185424
LAGUNA HILLS,Total,Calcium,ug/L,281.5667005809556,281.5667005809556
LAGUNA HILLS,Total,Chlorpyrifos,ng/L,5.204560084675705e-4,5.204560084675705e-4
LAGUNA HILLS,Total,Chromium,ug/L,0.5360696887215977,0.5360696887215977
LAGUNA HILLS,Dissolved,Chromium,ug/L,0.5360696887215977,0.5360696887215977
LAGUNA HILLS,Total,Chrysene,ng/L,0.002602280042337853,0.002602280042337853
LAGUNA HILLS,Total,Copper,ug/L,3.4870552567327233,3.4870552567327233
LAGUNA HILLS,Dissolved,Copper,ug/L,3.4870552567327233,3.4870552567327233
LAGUNA HILLS,Total,delta BHC,ng/L,0.002602280042337853,0.002602280042337853
LAGUNA HILLS,Total,Demeton,ng/L,0.001040912016935141,0.001040912016935141
LAGUNA HILLS,Total,Diazinon,ng/L,5.204560084675705e-4,5.204560084675705e-4
LAGUNA HILLS,Total,"Dibenz(a,h)anthracene",ng/L,0.002602280042337853,0.002602280042337853
LAGUNA HILLS,Total,Dibenzothiophene,ng/L,0.002602280042337853,0.002602280042337853
LAGUNA HILLS,Total,Dichlorvos,ng/L,0.0031227360508054233,0.0031227360508054233
LAGUNA HILLS,Total,Dieldrin,ng/L,0.001040912016935141,0.001040912016935141
LAGUNA HILLS,Total,Dimethoate,ng/L,0.005204560084675706,0.005204560084675706
LAGUNA HILLS,Total,Disulfoton,ng/L,0.001040912016935141,0.001040912016935141
LAGUNA HILLS,Total,DOC,ng/L,0.00317478165165218,0.00317478165165218
LAGUNA HILLS,Total,E. coli,CFU/100 mL,24929486397322.035,24929486397322.035
LAGUNA HILLS,Total,Endosulfan I,ng/L,0.002602280042337853,0.002602280042337853
LAGUNA HILLS,Total,Endosulfan II,ng/L,0.002602280042337853,0.002602280042337853
LAGUNA HILLS,Total,Endosulfan sulfate,ng/L,0.002602280042337853,0.002602280042337853
LAGUNA HILLS,Total,Endrin,ng/L,0.002602280042337853,0.002602280042337853
LAGUNA HILLS,Total,Endrin aldehyde,ng/L,0.002602280042337853,0.002602280042337853
LAGUNA HILLS,Total,Enterococcus,CFU/100 mL,3777194908685.1567,3777194908685.1567
LAGUNA HILLS,Total,Ethoprop,ng/L,0.001040912016935141,0.001040912016935141
LAGUNA HILLS,Total,Ethyl parathion,ng/L,0.010409120169351412,0.010409120169351412
LAGUNA HILLS,Total,Fecal coliforms,CFU/100 mL,45090264222429.06,45090264222429.06
LAGUNA HILLS,Total,Fenchlorophos,ng/L,0.002081824033870282,0.002081824033870282
LAGUNA HILLS,Total,Fensulfothion,ng/L,0.001040912016935141,0.001040912016935141
LAGUNA HILLS,Total,Fenthion,ng/L,0.002081824033870282,0.002081824033870282
LAGUNA HILLS,Total,Fluoranthene,ng/L,0.002602280042337853,0.002602280042337853
LAGUNA HILLS,Total,Fluorene,ng/L,0.002602280042337853,0.002602280042337853
LAGUNA HILLS,Total,gamma BHC,ng/L,0.002602280042337853,0.002602280042337853
LAGUNA HILLS,Total,gamma Chlordane,ng/L,0.001040912016935141,0.001040912016935141
LAGUNA HILLS,Total,Hardness,NA,NA,NA
LAGUNA HILLS,Total,Heptachlor,ng/L,0.002602280042337853,0.002602280042337853
LAGUNA HILLS,Total,Heptachlor epoxide,ng/L,0.002602280042337853,0.002602280042337853
LAGUNA HILLS,Total,Hexavalent chromium,ug/L,0.46841040762081365,0.46841040762081365
LAGUNA HILLS,Dissolved,Hexavalent chromium,ug/L,0.46841040762081365,0.46841040762081365
LAGUNA HILLS,Total,"Indeno(1,2,3-cd)pyrene",ng/L,0.002602280042337853,0.002602280042337853
LAGUNA HILLS,Total,Iron,ug/L,10.409120169351413,10.409120169351413
LAGUNA HILLS,Dissolved,Iron,ug/L,10.409120169351413,10.409120169351413
LAGUNA HILLS,Total,Lead,ug/L,0.10409120169351413,0.10409120169351413
LAGUNA HILLS,Dissolved,Lead,ug/L,0.10409120169351413,0.10409120169351413
LAGUNA HILLS,Total,Magnesium,mg/L,95920.04236057326,95920.04236057326
LAGUNA HILLS,Total,Malathion,ng/L,0.002602280042337853,0.002602280042337853
LAGUNA HILLS,Total,Manganese,ug/L,392.94428639301583,392.94428639301583
LAGUNA HILLS,Dissolved,Manganese,ug/L,392.94428639301583,392.94428639301583
LAGUNA HILLS,Total,MBAS,mg/L,176.95504287897398,176.95504287897398
LAGUNA HILLS,Total,Mercury,ug/L,0.026022800423378532,0.026022800423378532
LAGUNA HILLS,Dissolved,Mercury,ug/L,0.026022800423378532,0.026022800423378532
LAGUNA HILLS,Total,Merphos,ng/L,0.01498913304386603,0.01498913304386603
LAGUNA HILLS,Total,Methoxychlor,ng/L,0.002602280042337853,0.002602280042337853
LAGUNA HILLS,Total,Methyl parathion,ng/L,0.001040912016935141,0.001040912016935141
LAGUNA HILLS,Total,Mevinphos,ng/L,0.005204560084675706,0.005204560084675706
LAGUNA HILLS,Total,Mirex,ng/L,0.002602280042337853,0.002602280042337853
LAGUNA HILLS,Total,Naphthalene,ng/L,0.002602280042337853,0.002602280042337853
LAGUNA HILLS,Total,Nickel,ug/L,4.215693668587321,4.215693668587321
LAGUNA HILLS,Dissolved,Nickel,ug/L,4.215693668587321,4.215693668587321
LAGUNA HILLS,Total,Nitrate+Nitrite Nitrogen,mg/L,2133.8696347170394,2133.8696347170394
LAGUNA HILLS,Total,Orthophosphate as P,mg/L,44.238760719743496,44.238760719743496
LAGUNA HILLS,Total,Phenanthrene,ng/L,0.002602280042337853,0.002602280042337853
LAGUNA HILLS,Total,Phorate,ng/L,0.005204560084675706,0.005204560084675706
LAGUNA HILLS,Total,Phosphorus as PO4,mg/L,208.18240338702824,208.18240338702824
LAGUNA HILLS,Total,Pyrene,ng/L,0.002602280042337853,0.002602280042337853
LAGUNA HILLS,Total,Selenium,ug/L,7.494566521933018,7.494566521933018
LAGUNA HILLS,Dissolved,Selenium,ug/L,7.494566521933018,7.494566521933018
LAGUNA HILLS,Total,Silver,ug/L,0.10409120169351413,0.10409120169351413
LAGUNA HILLS,Dissolved,Silver,ug/L,0.10409120169351413,0.10409120169351413
LAGUNA HILLS,Total,Specific Conductivity,NA,NA,NA
LAGUNA HILLS,Total,Sulfate as SO4,mg/L,848343.29380214,848343.29380214
LAGUNA HILLS,Total,Tetrachlorvinphos (Stirofos),ng/L,0.002081824033870282,0.002081824033870282
LAGUNA HILLS,Total,Thallium,ug/L,0.10409120169351413,0.10409120169351413
LAGUNA HILLS,Dissolved,Thallium,ug/L,0.10409120169351413,0.10409120169351413
LAGUNA HILLS,Total,TOC,mg/L,3435.0096558859655,3435.0096558859655
LAGUNA HILLS,Total,Tokuthion,ng/L,0.0031227360508054233,0.0031227360508054233
LAGUNA HILLS,Total,Total Coliform,CFU/100 mL,NA,NA
LAGUNA HILLS,Total,Total Dissolved Solids (TDS),mg/L,2498188.8406443386,2498188.8406443386
LAGUNA HILLS,Total,Total Kjeldahl Nitrogen,mg/L,916.0025749029242,916.0025749029242
LAGUNA HILLS,Total,Total Suspended Solids,mg/L,754.6612122779774,754.6612122779774
LAGUNA HILLS,Total,Toxaphene,ng/L,0.013011400211689264,0.013011400211689264
LAGUNA HILLS,Total,trans-Nonachlor,ng/L,0.001040912016935141,0.001040912016935141
LAGUNA HILLS,Total,Trichloronate,ng/L,0.001040912016935141,0.001040912016935141
LAGUNA HILLS,Total,Volatile Suspended Solids,mg/L,2602.280042337853,2602.280042337853
LAGUNA HILLS,Total,Zinc,ug/L,5.204560084675706,5.204560084675706
LAGUNA HILLS,Dissolved,Zinc,ug/L,5.204560084675706,5.204560084675706
MISSION VIEJO,Total,"2,4'-DDD",ng/L,0.0019909571315950125,0.0019909571315950125
MISSION VIEJO,Total,"2,4'-DDE",ng/L,0.0019909571315950125,0.0019909571315950125
MISSION VIEJO,Total,"2,4'-DDT",ng/L,0.0019909571315950125,0.0019909571315950125
MISSION VIEJO,Total,"4,4'-DDD",ng/L,0.0019909571315950125,0.0019909571315950125
MISSION VIEJO,Total,"4,4'-DDE",ng/L,0.0019909571315950125,0.0019909571315950125
MISSION VIEJO,Total,"4,4'-DDT",ng/L,0.0019909571315950125,0.0019909571315950125
MISSION VIEJO,Total,Acenaphthene,ng/L,0.004977392828987531,0.004977392828987531
MISSION VIEJO,Total,Acenaphthylene,ng/L,0.004977392828987531,0.004977392828987531
MISSION VIEJO,Total,Aldrin,ng/L,0.004977392828987531,0.004977392828987531
MISSION VIEJO,Total,BHC-alpha,ng/L,0.004977392828987531,0.004977392828987531
MISSION VIEJO,Total,alpha Chlordane,ng/L,0.0019909571315950125,0.0019909571315950125
MISSION VIEJO,Total,"Ammonia, as Nitrogen",mg/L,342.19575699289277,342.19575699289277
MISSION VIEJO,Total,Anthracene,ng/L,0.004977392828987531,0.004977392828987531
MISSION VIEJO,Total,"Arsenic, Total",ug/L,9.564889886371038,9.564889886371038
MISSION VIEJO,Dissolved,"Arsenic, Total",ug/L,9.564889886371038,9.564889886371038
MISSION VIEJO,Total,Azinphos Methyl,ng/L,0.009954785657975062,0.009954785657975062
MISSION VIEJO,Total,Benz[a]anthracene,ng/L,0.004977392828987531,0.004977392828987531
MISSION VIEJO,Total,Benzo[a]pyrene,ng/L,0.004977392828987531,0.004977392828987531
MISSION VIEJO,Total,Benzo[b]fluoranthene,ng/L,0.004977392828987531,0.004977392828987531
MISSION VIEJO,Total,"Benzo(g,h,i)perylene",ng/L,0.004977392828987531,0.004977392828987531
MISSION VIEJO,Total,Benzo(k)fluoranthene,ng/L,0.004977392828987531,0.004977392828987531
MISSION VIEJO,Total,BHC-beta,ng/L,0.004977392828987531,0.004977392828987531
MISSION VIEJO,Total,Biphenyl,ng/L,0.004977392828987531,0.004977392828987531
MISSION VIEJO,Total,Bolstar (Sulprofos),ng/L,0.003981914263190025,0.003981914263190025
MISSION VIEJO,Total,Cadmium,ug/L,10.545946775510199,10.545946775510199
MISSION VIEJO,Dissolved,Cadmium,ug/L,10.545946775510199,10.545946775510199
MISSION VIEJO,Total,Calcium,ug/L,658.343158180751,658.343158180751
MISSION VIEJO,Total,Chlorpyrifos,ng/L,9.954785657975062e-4,9.954785657975062e-4
