JURISDICTI3,QJur_US,Sample Type,Parameter,ResultJuris,Units,LoadQUns,LoadsPoundsQUns
LAKE FOREST,6821314.153797195,Total,Fenchlorophos,2,ng/L,13642628.30759439,8.516807555258664e-4
LAKE FOREST,6821314.153797195,Total,Fensulfothion,1,ng/L,6821314.153797195,4.258403777629332e-4
LAKE FOREST,6821314.153797195,Total,Fenthion,2,ng/L,13642628.30759439,8.516807555258664e-4
LAKE FOREST,6821314.153797195,Total,Fluoranthene,2.5,ng/L,17053285.38449299,0.0010646009444073331
LAKE FOREST,6821314.153797195,Total,Fluorene,2.5,ng/L,17053285.38449299,0.0010646009444073331
LAKE FOREST,6821314.153797195,Total,gamma BHC,2.5,ng/L,17053285.38449299,0.0010646009444073331
LAKE FOREST,6821314.153797195,Total,gamma Chlordane,1,ng/L,6821314.153797195,4.258403777629332e-4
LAKE FOREST,6821314.153797195,Total,Hardness,890,NA,6070969596.879504,NA
LAKE FOREST,6821314.153797195,Total,Heptachlor,2.5,ng/L,17053285.38449299,0.0010646009444073331
LAKE FOREST,6821314.153797195,Total,Heptachlor epoxide,2.5,ng/L,17053285.38449299,0.0010646009444073331
LAKE FOREST,6821314.153797195,Total,Hexavalent chromium,0.485,ug/L,3308337.3645916395,0.2065325832150226
LAKE FOREST,6821314.153797195,Dissolved,Hexavalent chromium,0.485,ug/L,3308337.3645916395,0.2065325832150226
LAKE FOREST,6821314.153797195,Total,"Indeno(1,2,3-cd)pyrene",2.5,ng/L,17053285.38449299,0.0010646009444073331
LAKE FOREST,6821314.153797195,Total,Iron,123.75,ug/L,844137626.5324029,52.69774674816299
LAKE FOREST,6821314.153797195,Dissolved,Iron,123.75,ug/L,844137626.5324029,52.69774674816299
LAKE FOREST,6821314.153797195,Total,Lead,0.18125000000000002,ug/L,1236363.1903757418,0.07718356846953167
LAKE FOREST,6821314.153797195,Dissolved,Lead,0.18125000000000002,ug/L,1236363.1903757418,0.07718356846953167
LAKE FOREST,6821314.153797195,Total,Magnesium,66.225,mg/L,451741529.8352192,28201.279017350254
LAKE FOREST,6821314.153797195,Total,Malathion,2.5,ng/L,17053285.38449299,0.0010646009444073331
LAKE FOREST,6821314.153797195,Total,Manganese,233.125,ug/L,1590218862.1039712,99.27403806598382
LAKE FOREST,6821314.153797195,Dissolved,Manganese,233.125,ug/L,1590218862.1039712,99.27403806598382
LAKE FOREST,6821314.153797195,Total,MBAS,0.09666666666666666,mg/L,659393.7015337289,41.164569850416875
LAKE FOREST,6821314.153797195,Total,Mercury,0.025,ug/L,170532.8538449299,0.010646009444073332
LAKE FOREST,6821314.153797195,Dissolved,Mercury,0.025,ug/L,170532.8538449299,0.010646009444073332
LAKE FOREST,6821314.153797195,Total,Merphos,9.933333333333334,ng/L,67758387.26105215,0.004230014419111804
LAKE FOREST,6821314.153797195,Total,Methoxychlor,2.5,ng/L,17053285.38449299,0.0010646009444073331
LAKE FOREST,6821314.153797195,Total,Methyl parathion,1,ng/L,6821314.153797195,4.258403777629332e-4
LAKE FOREST,6821314.153797195,Total,Mevinphos,5,ng/L,34106570.76898598,0.0021292018888146662
LAKE FOREST,6821314.153797195,Total,Mirex,2.5,ng/L,17053285.38449299,0.0010646009444073331
LAKE FOREST,6821314.153797195,Total,Naphthalene,2.5,ng/L,17053285.38449299,0.0010646009444073331
LAKE FOREST,6821314.153797195,Total,Nickel,4.1125,ug/L,28052654.457490966,1.7512685535500632
LAKE FOREST,6821314.153797195,Dissolved,Nickel,4.1125,ug/L,28052654.457490966,1.7512685535500632
LAKE FOREST,6821314.153797195,Total,Nitrate+Nitrite Nitrogen,4.324999999999999,mg/L,29502183.715172864,1841.759633824686
LAKE FOREST,6821314.153797195,Total,Orthophosphate as P,0.22875,mg/L,1560375.6126811085,97.41098641327099
LAKE FOREST,6821314.153797195,Total,Phenanthrene,2.5,ng/L,17053285.38449299,0.0010646009444073331
LAKE FOREST,6821314.153797195,Total,Phorate,5,ng/L,34106570.76898598,0.0021292018888146662
LAKE FOREST,6821314.153797195,Total,Phosphorus as PO4,0.9,mg/L,6139182.7384174755,383.25633998663994
LAKE FOREST,6821314.153797195,Total,Pyrene,2.5,ng/L,17053285.38449299,0.0010646009444073331
LAKE FOREST,6821314.153797195,Total,Selenium,5.15,ug/L,35129767.892055556,2.1930779454791063
LAKE FOREST,6821314.153797195,Dissolved,Selenium,5.15,ug/L,35129767.892055556,2.1930779454791063
LAKE FOREST,6821314.153797195,Total,Silver,0.1,ug/L,682131.4153797196,0.042584037776293326
LAKE FOREST,6821314.153797195,Dissolved,Silver,0.1,ug/L,682131.4153797196,0.042584037776293326
LAKE FOREST,6821314.153797195,Total,Specific Conductivity,2825,NA,19270212484.477077,NA
LAKE FOREST,6821314.153797195,Total,Sulfate as SO4,602.5,mg/L,4109841777.6628103,256568.8276021673
LAKE FOREST,6821314.153797195,Total,Tetrachlorvinphos (Stirofos),2,ng/L,13642628.30759439,8.516807555258664e-4
LAKE FOREST,6821314.153797195,Total,Thallium,0.1,ug/L,682131.4153797196,0.042584037776293326
LAKE FOREST,6821314.153797195,Dissolved,Thallium,0.1,ug/L,682131.4153797196,0.042584037776293326
LAKE FOREST,6821314.153797195,Total,TOC,6.199999999999999,mg/L,42292147.75354261,2640.210342130186
LAKE FOREST,6821314.153797195,Total,Tokuthion,3,ng/L,20463942.461391587,0.0012775211332887997
LAKE FOREST,6821314.153797195,Total,Total Coliform,50000,CFU/100 mL,341065707689.85974,NA
LAKE FOREST,6821314.153797195,Total,Total Dissolved Solids (TDS),1925,mg/L,13131029746.0596,819742.7271936465
LAKE FOREST,6821314.153797195,Total,Total Kjeldahl Nitrogen,1.64,mg/L,11186955.2122274,698.3782195312106
LAKE FOREST,6821314.153797195,Total,Total Suspended Solids,5.683333333333334,mg/L,38767802.10741406,2420.1928136193374
LAKE FOREST,6821314.153797195,Total,Toxaphene,12.5,ng/L,85266426.92246494,0.005323004722036665
LAKE FOREST,6821314.153797195,Total,trans-Nonachlor,1,ng/L,6821314.153797195,4.258403777629332e-4
LAKE FOREST,6821314.153797195,Total,Trichloronate,1,ng/L,6821314.153797195,4.258403777629332e-4
LAKE FOREST,6821314.153797195,Total,Volatile Suspended Solids,3.8666666666666667,mg/L,26375748.061349154,1646.582794016675
LAKE FOREST,6821314.153797195,Total,Zinc,8.2,ug/L,55934776.061137,3.4918910976560524
LAKE FOREST,6821314.153797195,Dissolved,Zinc,8.2,ug/L,55934776.061137,3.4918910976560524
LAKE FOREST,6821314.153797195,NA,NA,NA,NA,NA,NA
LAGUNA HILLS,16673824.852583786,Total,"2,4'-DDD",1,ng/L,16673824.852583786,0.001040912016935141
LAGUNA HILLS,16673824.852583786,Total,"2,4'-DDE",1,ng/L,16673824.852583786,0.001040912016935141
LAGUNA HILLS,16673824.852583786,Total,"2,4'-DDT",1,ng/L,16673824.852583786,0.001040912016935141
LAGUNA HILLS,16673824.852583786,Total,"4,4'-DDD",1,ng/L,16673824.852583786,0.001040912016935141
LAGUNA HILLS,16673824.852583786,Total,"4,4'-DDE",1,ng/L,16673824.852583786,0.001040912016935141
LAGUNA HILLS,16673824.852583786,Total,"4,4'-DDT",1,ng/L,16673824.852583786,0.001040912016935141
LAGUNA HILLS,16673824.852583786,Total,Acenaphthene,2.5,ng/L,41684562.13145947,0.002602280042337853
LAGUNA HILLS,16673824.852583786,Total,Acenaphthylene,2.5,ng/L,41684562.13145947,0.002602280042337853
LAGUNA HILLS,16673824.852583786,Total,Aldrin,2.5,ng/L,41684562.13145947,0.002602280042337853
LAGUNA HILLS,16673824.852583786,Total,BHC-alpha,2.5,ng/L,41684562.13145947,0.002602280042337853
LAGUNA HILLS,16673824.852583786,Total,alpha Chlordane,1,ng/L,16673824.852583786,0.001040912016935141
LAGUNA HILLS,16673824.852583786,Total,"Ammonia, as Nitrogen",0.33,mg/L,5502362.201352649,343.50096558859656
LAGUNA HILLS,16673824.852583786,Total,Anthracene,2.5,ng/L,41684562.13145947,0.002602280042337853
LAGUNA HILLS,16673824.852583786,Total,"Arsenic, Total",6.025,ug/L,100459794.73681732,6.271494902034226
LAGUNA HILLS,16673824.852583786,Dissolved,"Arsenic, Total",6.025,ug/L,100459794.73681732,6.271494902034226
LAGUNA HILLS,16673824.852583786,Total,Azinphos Methyl,5,ng/L,83369124.26291893,0.005204560084675706
LAGUNA HILLS,16673824.852583786,Total,Benz[a]anthracene,2.5,ng/L,41684562.13145947,0.002602280042337853
LAGUNA HILLS,16673824.852583786,Total,Benzo[a]pyrene,2.5,ng/L,41684562.13145947,0.002602280042337853
LAGUNA HILLS,16673824.852583786,Total,Benzo[b]fluoranthene,2.5,ng/L,41684562.13145947,0.002602280042337853
LAGUNA HILLS,16673824.852583786,Total,"Benzo(g,h,i)perylene",2.5,ng/L,41684562.13145947,0.002602280042337853
LAGUNA HILLS,16673824.852583786,Total,Benzo(k)fluoranthene,2.5,ng/L,41684562.13145947,0.002602280042337853
LAGUNA HILLS,16673824.852583786,Total,BHC-beta,2.5,ng/L,41684562.13145947,0.002602280042337853
LAGUNA HILLS,16673824.852583786,Total,Biphenyl,2.5,ng/L,41684562.13145947,0.002602280042337853
LAGUNA HILLS,16673824.852583786,Total,Bolstar (Sulprofos),2,ng/L,33347649.705167573,0.002081824033870282
LAGUNA HILLS,16673824.852583786,Total,Cadmium,0.4725,ug/L,7878382.242845839,0.49183092800185424
LAGUNA HILLS,16673824.852583786,Dissolved,Cadmium,0.4725,ug/L,7878382.242845839,0.49183092800185424
LAGUNA HILLS,16673824.852583786,Total,Calcium,270.5,ug/L,4510269622.623914,281.5667005809556
LAGUNA HILLS,16673824.852583786,Total,Chloride,395,mg/L,6586160816.770596,411160.2466893808
LAGUNA HILLS,16673824.852583786,Total,Chlorpyrifos,0.5,ng/L,8336912.426291893,5.204560084675705e-4
LAGUNA HILLS,16673824.852583786,Total,Chromium,0.515,ug/L,8587019.79908065,0.5360696887215977
LAGUNA HILLS,16673824.852583786,Dissolved,Chromium,0.515,ug/L,8587019.79908065,0.5360696887215977
LAGUNA HILLS,16673824.852583786,Total,Chrysene,2.5,ng/L,41684562.13145947,0.002602280042337853
LAGUNA HILLS,16673824.852583786,Total,Copper,3.35,ug/L,55857313.256155685,3.4870552567327233
LAGUNA HILLS,16673824.852583786,Dissolved,Copper,3.35,ug/L,55857313.256155685,3.4870552567327233
LAGUNA HILLS,16673824.852583786,Total,delta BHC,2.5,ng/L,41684562.13145947,0.002602280042337853
LAGUNA HILLS,16673824.852583786,Total,Demeton,1,ng/L,16673824.852583786,0.001040912016935141
LAGUNA HILLS,16673824.852583786,Total,Diazinon,0.5,ng/L,8336912.426291893,5.204560084675705e-4
LAGUNA HILLS,16673824.852583786,Total,"Dibenz(a,h)anthracene",2.5,ng/L,41684562.13145947,0.002602280042337853
LAGUNA HILLS,16673824.852583786,Total,Dibenzothiophene,2.5,ng/L,41684562.13145947,0.002602280042337853
LAGUNA HILLS,16673824.852583786,Total,Dichlorvos,3,ng/L,50021474.55775136,0.0031227360508054233
LAGUNA HILLS,16673824.852583786,Total,Dieldrin,1,ng/L,16673824.852583786,0.001040912016935141
LAGUNA HILLS,16673824.852583786,Total,Dimethoate,5,ng/L,83369124.26291893,0.005204560084675706
LAGUNA HILLS,16673824.852583786,Total,Disulfoton,1,ng/L,16673824.852583786,0.001040912016935141
LAGUNA HILLS,16673824.852583786,Total,DOC,3.05,ng/L,50855165.80038054,0.00317478165165218
LAGUNA HILLS,16673824.852583786,Total,E. coli,5280,CFU/100 mL,88037795221.6424,24929486397322.035
LAGUNA HILLS,16673824.852583786,Total,Endosulfan I,2.5,ng/L,41684562.13145947,0.002602280042337853
LAGUNA HILLS,16673824.852583786,Total,Endosulfan II,2.5,ng/L,41684562.13145947,0.002602280042337853
LAGUNA HILLS,16673824.852583786,Total,Endosulfan sulfate,2.5,ng/L,41684562.13145947,0.002602280042337853
LAGUNA HILLS,16673824.852583786,Total,Endrin,2.5,ng/L,41684562.13145947,0.002602280042337853
LAGUNA HILLS,16673824.852583786,Total,Endrin aldehyde,2.5,ng/L,41684562.13145947,0.002602280042337853
LAGUNA HILLS,16673824.852583786,Total,Enterococcus,800,CFU/100 mL,13339059882.06703,3777194908685.1567
LAGUNA HILLS,16673824.852583786,Total,Ethoprop,1,ng/L,16673824.852583786,0.001040912016935141
LAGUNA HILLS,16673824.852583786,Total,Ethyl parathion,10,ng/L,166738248.52583787,0.010409120169351412
LAGUNA HILLS,16673824.852583786,Total,Fecal coliforms,9550,CFU/100 mL,159235027342.17517,45090264222429.06
LAGUNA HILLS,16673824.852583786,Total,Fenchlorophos,2,ng/L,33347649.705167573,0.002081824033870282
LAGUNA HILLS,16673824.852583786,Total,Fensulfothion,1,ng/L,16673824.852583786,0.001040912016935141
LAGUNA HILLS,16673824.852583786,Total,Fenthion,2,ng/L,33347649.705167573,0.002081824033870282
LAGUNA HILLS,16673824.852583786,Total,Fluoranthene,2.5,ng/L,41684562.13145947,0.002602280042337853
LAGUNA HILLS,16673824.852583786,Total,Fluorene,2.5,ng/L,41684562.13145947,0.002602280042337853
LAGUNA HILLS,16673824.852583786,Total,gamma BHC,2.5,ng/L,41684562.13145947,0.002602280042337853
LAGUNA HILLS,16673824.852583786,Total,gamma Chlordane,1,ng/L,16673824.852583786,0.001040912016935141
LAGUNA HILLS,16673824.852583786,Total,Hardness,1055,NA,17590885219.475895,NA
LAGUNA HILLS,16673824.852583786,Total,Heptachlor,2.5,ng/L,41684562.13145947,0.002602280042337853
LAGUNA HILLS,16673824.852583786,Total,Heptachlor epoxide,2.5,ng/L,41684562.13145947,0.002602280042337853
LAGUNA HILLS,16673824.852583786,Total,Hexavalent chromium,0.45,ug/L,7503221.183662704,0.46841040762081365
LAGUNA HILLS,16673824.852583786,Dissolved,Hexavalent chromium,0.45,ug/L,7503221.183662704,0.46841040762081365
LAGUNA HILLS,16673824.852583786,Total,"Indeno(1,2,3-cd)pyrene",2.5,ng/L,41684562.13145947,0.002602280042337853
LAGUNA HILLS,16673824.852583786,Total,Iron,10,ug/L,166738248.52583787,10.409120169351413
LAGUNA HILLS,16673824.852583786,Dissolved,Iron,10,ug/L,166738248.52583787,10.409120169351413
LAGUNA HILLS,16673824.852583786,Total,Lead,0.1,ug/L,1667382.4852583788,0.10409120169351413
LAGUNA HILLS,16673824.852583786,Dissolved,Lead,0.1,ug/L,1667382.4852583788,0.10409120169351413
LAGUNA HILLS,16673824.852583786,Total,Magnesium,92.15,mg/L,1536492960.165596,95920.04236057326
LAGUNA HILLS,16673824.852583786,Total,Malathion,2.5,ng/L,41684562.13145947,0.002602280042337853
LAGUNA HILLS,16673824.852583786,Total,Manganese,377.5,ug/L,6294368881.850379,392.94428639301583
LAGUNA HILLS,16673824.852583786,Dissolved,Manganese,377.5,ug/L,6294368881.850379,392.94428639301583
LAGUNA HILLS,16673824.852583786,Total,MBAS,0.16999999999999998,mg/L,2834550.2249392434,176.95504287897398
LAGUNA HILLS,16673824.852583786,Total,Mercury,0.025,ug/L,416845.6213145947,0.026022800423378532
LAGUNA HILLS,16673824.852583786,Dissolved,Mercury,0.025,ug/L,416845.6213145947,0.026022800423378532
LAGUNA HILLS,16673824.852583786,Total,Merphos,14.4,ng/L,240103077.87720653,0.01498913304386603
LAGUNA HILLS,16673824.852583786,Total,Methoxychlor,2.5,ng/L,41684562.13145947,0.002602280042337853
LAGUNA HILLS,16673824.852583786,Total,Methyl parathion,1,ng/L,16673824.852583786,0.001040912016935141
LAGUNA HILLS,16673824.852583786,Total,Mevinphos,5,ng/L,83369124.26291893,0.005204560084675706
LAGUNA HILLS,16673824.852583786,Total,Mirex,2.5,ng/L,41684562.13145947,0.002602280042337853
LAGUNA HILLS,16673824.852583786,Total,Naphthalene,2.5,ng/L,41684562.13145947,0.002602280042337853
LAGUNA HILLS,16673824.852583786,Total,Nickel,4.05,ug/L,67528990.65296434,4.215693668587321
LAGUNA HILLS,16673824.852583786,Dissolved,Nickel,4.05,ug/L,67528990.65296434,4.215693668587321
LAGUNA HILLS,16673824.852583786,Total,Nitrate+Nitrite Nitrogen,2.05,mg/L,34181340.94779676,2133.8696347170394
LAGUNA HILLS,16673824.852583786,Total,Orthophosphate as P,0.042499999999999996,mg/L,708637.5562348109,44.238760719743496
LAGUNA HILLS,16673824.852583786,Total,Phenanthrene,2.5,ng/L,41684562.13145947,0.002602280042337853
LAGUNA HILLS,16673824.852583786,Total,Phorate,5,ng/L,83369124.26291893,0.005204560084675706
LAGUNA HILLS,16673824.852583786,Total,Phosphorus as PO4,0.2,mg/L,3334764.9705167576,208.18240338702824
LAGUNA HILLS,16673824.852583786,Total,Pyrene,2.5,ng/L,41684562.13145947,0.002602280042337853
LAGUNA HILLS,16673824.852583786,Total,Selenium,7.2,ug/L,120051538.93860327,7.494566521933018
LAGUNA HILLS,16673824.852583786,Dissolved,Selenium,7.2,ug/L,120051538.93860327,7.494566521933018
LAGUNA HILLS,16673824.852583786,Total,Silver,0.1,ug/L,1667382.4852583788,0.10409120169351413
LAGUNA HILLS,16673824.852583786,Dissolved,Silver,0.1,ug/L,1667382.4852583788,0.10409120169351413
LAGUNA HILLS,16673824.852583786,Total,Specific Conductivity,3490,NA,58191648735.51742,NA
LAGUNA HILLS,16673824.852583786,Total,Sulfate as SO4,815,mg/L,13589167254.855785,848343.29380214
LAGUNA HILLS,16673824.852583786,Total,Tetrachlorvinphos (Stirofos),2,ng/L,33347649.705167573,0.002081824033870282
LAGUNA HILLS,16673824.852583786,Total,Thallium,0.1,ug/L,1667382.4852583788,0.10409120169351413
LAGUNA HILLS,16673824.852583786,Dissolved,Thallium,0.1,ug/L,1667382.4852583788,0.10409120169351413
LAGUNA HILLS,16673824.852583786,Total,TOC,3.3,mg/L,55023622.01352649,3435.0096558859655
LAGUNA HILLS,16673824.852583786,Total,Tokuthion,3,ng/L,50021474.55775136,0.0031227360508054233
LAGUNA HILLS,16673824.852583786,Total,Total Coliform,63000,CFU/100 mL,1050450965712.7786,NA
LAGUNA HILLS,16673824.852583786,Total,Total Dissolved Solids (TDS),2400,mg/L,40017179646.20109,2498188.8406443386
LAGUNA HILLS,16673824.852583786,Total,Total Kjeldahl Nitrogen,0.88,mg/L,14672965.870273732,916.0025749029242
LAGUNA HILLS,16673824.852583786,Total,Total Suspended Solids,0.725,mg/L,12088523.018123245,754.6612122779774
LAGUNA HILLS,16673824.852583786,Total,Toxaphene,12.5,ng/L,208422810.65729734,0.013011400211689264
LAGUNA HILLS,16673824.852583786,Total,trans-Nonachlor,1,ng/L,16673824.852583786,0.001040912016935141
LAGUNA HILLS,16673824.852583786,Total,Trichloronate,1,ng/L,16673824.852583786,0.001040912016935141
LAGUNA HILLS,16673824.852583786,Total,Volatile Suspended Solids,2.5,mg/L,41684562.13145947,2602.280042337853
LAGUNA HILLS,16673824.852583786,Total,Zinc,5,ug/L,83369124.26291893,5.204560084675706
LAGUNA HILLS,16673824.852583786,Dissolved,Zinc,5,ug/L,83369124.26291893,5.204560084675706
LAGUNA HILLS,16673824.852583786,NA,NA,NA,NA,NA,NA
MISSION VIEJO,31892100.351538483,Total,"2,4'-DDD",1,ng/L,31892100.351538483,0.0019909571315950125
MISSION VIEJO,31892100.351538483,Total,"2,4'-DDE",1,ng/L,31892100.351538483,0.0019909571315950125
MISSION VIEJO,31892100.351538483,Total,"2,4'-DDT",1,ng/L,31892100.351538483,0.0019909571315950125
MISSION VIEJO,31892100.351538483,Total,"4,4'-DDD",1,ng/L,31892100.351538483,0.0019909571315950125
MISSION VIEJO,31892100.351538483,Total,"4,4'-DDE",1,ng/L,31892100.351538483,0.0019909571315950125
MISSION VIEJO,31892100.351538483,Total,"4,4'-DDT",1,ng/L,31892100.351538483,0.0019909571315950125
MISSION VIEJO,31892100.351538483,Total,Acenaphthene,2.5,ng/L,79730250.87884621,0.004977392828987531
MISSION VIEJO,31892100.351538483,Total,Acenaphthylene,2.5,ng/L,79730250.87884621,0.004977392828987531
MISSION VIEJO,31892100.351538483,Total,Aldrin,2.5,ng/L,79730250.87884621,0.004977392828987531
MISSION VIEJO,31892100.351538483,Total,BHC-alpha,2.5,ng/L,79730250.87884621,0.004977392828987531
MISSION VIEJO,31892100.351538483,Total,alpha Chlordane,1,ng/L,31892100.351538483,0.0019909571315950125
MISSION VIEJO,31892100.351538483,Total,"Ammonia, as Nitrogen",0.171875,mg/L,5481454.747920677,342.19575699289277
MISSION VIEJO,31892100.351538483,Total,Anthracene,2.5,ng/L,79730250.87884621,0.004977392828987531
MISSION VIEJO,31892100.351538483,Total,"Arsenic, Total",4.804166666666666,ug/L,153214965.43884945,9.564889886371038
MISSION VIEJO,31892100.351538483,Dissolved,"Arsenic, Total",4.804166666666666,ug/L,153214965.43884945,9.564889886371038
MISSION VIEJO,31892100.351538483,Total,Azinphos Methyl,5,ng/L,159460501.75769243,0.009954785657975062
MISSION VIEJO,31892100.351538483,Total,Benz[a]anthracene,2.5,ng/L,79730250.87884621,0.004977392828987531
MISSION VIEJO,31892100.351538483,Total,Benzo[a]pyrene,2.5,ng/L,79730250.87884621,0.004977392828987531
MISSION VIEJO,31892100.351538483,Total,Benzo[b]fluoranthene,2.5,ng/L,79730250.87884621,0.004977392828987531
MISSION VIEJO,31892100.351538483,Total,"Benzo(g,h,i)perylene",2.5,ng/L,79730250.87884621,0.004977392828987531
MISSION VIEJO,31892100.351538483,Total,Benzo(k)fluoranthene,2.5,ng/L,79730250.87884621,0.004977392828987531
MISSION VIEJO,31892100.351538483,Total,BHC-beta,2.5,ng/L,79730250.87884621,0.004977392828987531
MISSION VIEJO,31892100.351538483,Total,Biphenyl,2.5,ng/L,79730250.87884621,0.004977392828987531
MISSION VIEJO,31892100.351538483,Total,Bolstar (Sulprofos),2,ng/L,63784200.703076966,0.003981914263190025
MISSION VIEJO,31892100.351538483,Total,Cadmium,5.296923076923077,ug/L,168930002.32361078,10.545946775510199
MISSION VIEJO,31892100.351538483,Dissolved,Cadmium,5.296923076923077,ug/L,168930002.32361078,10.545946775510199
MISSION VIEJO,31892100.351538483,Total,Calcium,330.6666666666667,ug/L,10545654516.24206,658.343158180751
MISSION VIEJO,31892100.351538483,Total,Chloride,357.5,mg/L,11401425875.675007,711767.1745452168
MISSION VIEJO,31892100.351538483,Total,Chlorpyrifos,0.5,ng/L,15946050.175769242,9.954785657975062e-4
MISSION VIEJO,31892100.351538483,Total,Chromium,0.36678571428571427,ug/L,11697566.807510722,0.7302546336243135
MISSION VIEJO,31892100.351538483,Dissolved,Chromium,0.36678571428571427,ug/L,11697566.807510722,0.7302546336243135
MISSION VIEJO,31892100.351538483,Total,Chrysene,2.5,ng/L,79730250.87884621,0.004977392828987531
MISSION VIEJO,31892100.351538483,Total,Copper,5.116666666666666,ug/L,163181246.79870522,10.18706398999448
MISSION VIEJO,31892100.351538483,Dissolved,Copper,5.116666666666666,ug/L,163181246.79870522,10.18706398999448
MISSION VIEJO,31892100.351538483,Total,delta BHC,2.5,ng/L,79730250.87884621,0.004977392828987531
MISSION VIEJO,31892100.351538483,Total,Demeton,1,ng/L,31892100.351538483,0.0019909571315950125
MISSION VIEJO,31892100.351538483,Total,Diazinon,0.5,ng/L,15946050.175769242,9.954785657975062e-4
MISSION VIEJO,31892100.351538483,Total,"Dibenz(a,h)anthracene",2.5,ng/L,79730250.87884621,0.004977392828987531
MISSION VIEJO,31892100.351538483,Total,Dibenzothiophene,2.5,ng/L,79730250.87884621,0.004977392828987531
MISSION VIEJO,31892100.351538483,Total,Dichlorvos,3,ng/L,95676301.05461545,0.005972871394785038
MISSION VIEJO,31892100.351538483,Total,Dieldrin,1,ng/L,31892100.351538483,0.0019909571315950125
MISSION VIEJO,31892100.351538483,Total,Dimethoate,11.428571428571429,ng/L,364481146.8747255,0.022753795789657284
MISSION VIEJO,31892100.351538483,Total,Disulfoton,1,ng/L,31892100.351538483,0.0019909571315950125
MISSION VIEJO,31892100.351538483,Total,DOC,7.875,ng/L,251150290.26836556,0.015678787411310725
MISSION VIEJO,31892100.351538483,Total,E. coli,13172.222222222223,CFU/100 mL,420089832963.87634,118955997820714.94
MISSION VIEJO,31892100.351538483,Total,Endosulfan I,2.5,ng/L,79730250.87884621,0.004977392828987531
MISSION VIEJO,31892100.351538483,Total,Endosulfan II,2.5,ng/L,79730250.87884621,0.004977392828987531
MISSION VIEJO,31892100.351538483,Total,Endosulfan sulfate,2.5,ng/L,79730250.87884621,0.004977392828987531
MISSION VIEJO,31892100.351538483,Total,Endrin,2.5,ng/L,79730250.87884621,0.004977392828987531
MISSION VIEJO,31892100.351538483,Total,Endrin aldehyde,2.5,ng/L,79730250.87884621,0.004977392828987531
MISSION VIEJO,31892100.351538483,Total,Enterococcus,12167.272727272728,CFU/100 mL,388039882822.7192,109880477539143.75
MISSION VIEJO,31892100.351538483,Total,Ethoprop,1,ng/L,31892100.351538483,0.0019909571315950125
MISSION VIEJO,31892100.351538483,Total,Ethyl parathion,10,ng/L,318921003.51538485,0.019909571315950125
MISSION VIEJO,31892100.351538483,Total,Fecal coliforms,10191.666666666666,CFU/100 mL,325033656082.763,92039130325643.83
MISSION VIEJO,31892100.351538483,Total,Fenchlorophos,2,ng/L,63784200.703076966,0.003981914263190025
MISSION VIEJO,31892100.351538483,Total,Fensulfothion,1,ng/L,31892100.351538483,0.0019909571315950125
MISSION VIEJO,31892100.351538483,Total,Fenthion,2,ng/L,63784200.703076966,0.003981914263190025
MISSION VIEJO,31892100.351538483,Total,Fluoranthene,2.5,ng/L,79730250.87884621,0.004977392828987531
MISSION VIEJO,31892100.351538483,Total,Fluorene,2.5,ng/L,79730250.87884621,0.004977392828987531
MISSION VIEJO,31892100.351538483,Total,gamma BHC,2.5,ng/L,79730250.87884621,0.004977392828987531
MISSION VIEJO,31892100.351538483,Total,gamma Chlordane,1,ng/L,31892100.351538483,0.0019909571315950125
MISSION VIEJO,31892100.351538483,Total,Hardness,1256.0833333333333,NA,40059135716.56163,NA
MISSION VIEJO,31892100.351538483,Total,Heptachlor,2.5,ng/L,79730250.87884621,0.004977392828987531
MISSION VIEJO,31892100.351538483,Total,Heptachlor epoxide,2.5,ng/L,79730250.87884621,0.004977392828987531
MISSION VIEJO,31892100.351538483,Total,Hexavalent chromium,0.7761111111111111,ug/L,24751813.439499587,1.5452039515767957
MISSION VIEJO,31892100.351538483,Dissolved,Hexavalent chromium,0.7761111111111111,ug/L,24751813.439499587,1.5452039515767957
MISSION VIEJO,31892100.351538483,Total,"Indeno(1,2,3-cd)pyrene",2.5,ng/L,79730250.87884621,0.004977392828987531
MISSION VIEJO,31892100.351538483,Total,Iron,91.57142857142857,ug/L,2920405189.3337383,182.314788764629
MISSION VIEJO,31892100.351538483,Dissolved,Iron,91.57142857142857,ug/L,2920405189.3337383,182.314788764629
MISSION VIEJO,31892100.351538483,Total,Lead,0.11076923076923077,ug/L,3532663.423555032,0.2205367899612937
MISSION VIEJO,31892100.351538483,Dissolved,Lead,0.11076923076923077,ug/L,3532663.423555032,0.2205367899612937
MISSION VIEJO,31892100.351538483,Total,Magnesium,104.5,mg/L,3332724486.7357717,208055.02025167883
MISSION VIEJO,31892100.351538483,Total,Malathion,9.028571428571428,ng/L,287940106.03103316,0.017975498673829256
MISSION VIEJO,31892100.351538483,Total,Manganese,286.7916666666667,ug/L,9146388613.318308,570.9899140320197
MISSION VIEJO,31892100.351538483,Dissolved,Manganese,286.7916666666667,ug/L,9146388613.318308,570.9899140320197
MISSION VIEJO,31892100.351538483,Total,MBAS,0.09907142857142857,mg/L,3159595.941970277,197.2469672515916
MISSION VIEJO,31892100.351538483,Total,Mercury,0.025,ug/L,797302.5087884621,0.04977392828987532
