"","AvgDischarge","FacilityID","FlowCondition","ObsRecordDate","PersistentFlow","FlowConnectivity","Priority","PrioritizationScore2022","FloatDischargeCFS","VolumeDischargeCFS","PointY","PointX","JURISDICTI2","Acres","AREA","PERCENTAGE","area_acres","JURISDICTI"
"243",0.019203,"L01-760-1","Flowing",2023-06-01,"Yes","Undetermined","Priority",40,NA,NA,33.5654904,-117.5888937,"ORANGE CO",56.95310989,33.51047967,100,33.51045004,"ORANGE CO"
"244",0.019203,"L01-760-1","Flowing",2022-08-01,"Yes","Undetermined","Priority",40,0.0048,0.004,33.5654904,-117.5888937,"ORANGE CO",56.95310989,33.51047967,100,33.51045004,"ORANGE CO"
"245",0.075871,"L01-760-2","Flowing",2022-08-01,"Yes","Undetermined","Priority",45,0.05472,NA,33.56826629,-117.58762624,"ORANGE CO",55.36208794,32.57434275,100,32.57431395,"ORANGE CO"
"246",0.075871,"L01-760-2","Flowing",2022-08-01,"Yes","Undetermined","Priority",45,0.05472,0.06,33.56826629,-117.58762624,"ORANGE CO",55.36208794,32.57434275,100,32.57431395,"ORANGE CO"
"247",0.075871,"L01-760-2","Flowing",2021-06-07,"Yes","Undetermined","Priority",45,0.22,NA,33.56826629,-117.58762624,"ORANGE CO",55.36208794,32.57434275,100,32.57431395,"ORANGE CO"
"248",0.075871,"L01-760-2","Flowing",2021-07-19,"Yes","Undetermined","Priority",45,0.104867,NA,33.56826629,-117.58762624,"ORANGE CO",55.36208794,32.57434275,100,32.57431395,"ORANGE CO"
"249",0.075871,"L01-760-2","Flowing",2023-08-17,"Yes","Direct Connection","Priority",45,0.087273,NA,33.56826629,-117.58762624,"ORANGE CO",55.36208794,32.57434275,100,32.57431395,"ORANGE CO"
"250",0.075871,"L01-760-2","Flowing",2021-08-17,"Yes","Undetermined","Priority",45,0.065506,NA,33.56826629,-117.58762624,"ORANGE CO",55.36208794,32.57434275,100,32.57431395,"ORANGE CO"
"251",0.075871,"L01-760-2","Flowing",2021-08-11,"Yes","Undetermined","Priority",45,0.086667,NA,33.56826629,-117.58762624,"ORANGE CO",55.36208794,32.57434275,100,32.57431395,"ORANGE CO"
"252",0.075871,"L01-760-2","Flowing",2020-12-18,"Yes","Undetermined","Priority",45,0.108,NA,33.56826629,-117.58762624,"ORANGE CO",55.36208794,32.57434275,100,32.57431395,"ORANGE CO"
"253",0.075871,"L01-760-2","Flowing",2021-08-02,"Yes","Undetermined","Priority",45,0.095333,NA,33.56826629,-117.58762624,"ORANGE CO",55.36208794,32.57434275,100,32.57431395,"ORANGE CO"
"254",0.075871,"L01-760-2","Flowing",2023-06-01,"Yes","Direct Connection","Priority",45,0.126266,NA,33.56826629,-117.58762624,"ORANGE CO",55.36208794,32.57434275,100,32.57431395,"ORANGE CO"
"255",0.075871,"L01-760-2","Flowing",2022-08-24,"Yes","Undetermined","Priority",45,0.037688,NA,33.56826629,-117.58762624,"ORANGE CO",55.36208794,32.57434275,100,32.57431395,"ORANGE CO"
"256",0.075871,"L01-760-2","Flowing",2021-07-15,"Yes","Undetermined","Priority",45,0.1092,NA,33.56826629,-117.58762624,"ORANGE CO",55.36208794,32.57434275,100,32.57431395,"ORANGE CO"
"257",0.056201,"L01-404-2","Flowing",2022-06-16,"Yes","Undetermined",NA,NA,0.096028,0.021,33.56345111,-117.58552269,NA,NA,NA,NA,NA,"ORANGE CO"
"258",0.056201,"L01-404-2","Flowing",2021-08-04,"Yes","Undetermined",NA,NA,0.02,3.285,33.56345111,-117.58552269,NA,NA,NA,NA,NA,"ORANGE CO"
"259",0.056201,"L01-404-2","Flowing",2022-08-24,"Yes","Undetermined",NA,NA,0.021,NA,33.56345111,-117.58552269,NA,NA,NA,NA,NA,"ORANGE CO"
"260",0.056201,"L01-404-2","Flowing",2023-06-27,"Yes","Undetermined",NA,NA,0.028916,0.016,33.56345111,-117.58552269,NA,NA,NA,NA,NA,"ORANGE CO"
"261",0.056201,"L01-404-2","Flowing",2021-05-03,"Yes",NA,NA,NA,0.23625,NA,33.56345111,-117.58552269,NA,NA,NA,NA,NA,"ORANGE CO"
"262",0.056201,"L01-404-2","Flowing",2023-08-15,"Yes","Direct Connection",NA,NA,0.03135,0.032,33.56345111,-117.58552269,NA,NA,NA,NA,NA,"ORANGE CO"
"263",0.00661,"L01-471-1","Dry",2022-09-27,"Unknown","None - Flow Infiltrates or Outfall is Dry",NA,NA,NA,NA,33.52557232,-117.59730639,"ORANGE CO",542.723915,319.3317933,100,319.331511,"ORANGE CO"
"264",0.00661,"L01-471-1","Dry",2022-05-31,"Unknown","None - Flow Infiltrates or Outfall is Dry",NA,NA,NA,NA,33.52557232,-117.59730639,"ORANGE CO",542.723915,319.3317933,100,319.331511,"ORANGE CO"
"265",0.00661,"L01-471-1","Flowing",2023-08-14,"Unknown","Partial - Significant Distance",NA,NA,0.051173,NA,33.52557232,-117.59730639,"ORANGE CO",542.723915,319.3317933,100,319.331511,"ORANGE CO"
"266",0.00661,"L01-471-1","Dry",2021-05-03,"Unknown","None - Flow Infiltrates or Outfall is Dry",NA,NA,NA,NA,33.52557232,-117.59730639,"ORANGE CO",542.723915,319.3317933,100,319.331511,"ORANGE CO"
"267",0.00661,"L01-471-1","Flowing",2023-05-30,"Unknown","None - Flow Infiltrates or Outfall is Dry",NA,NA,0.009167,NA,33.52557232,-117.59730639,"ORANGE CO",542.723915,319.3317933,100,319.331511,"ORANGE CO"
"268",0,"L02-401-1","Pooled or Ponded",2022-09-19,"Yes","Direct Connection","Not A Priority",NA,NA,NA,33.56202999,-117.65235518,"MISSION VIEJO",193.8621008,193.8611867,97.18078684,199.48492042,"ORANGE CO"
"269",0,"L02-401-1","Pooled or Ponded",2022-09-19,"Yes","Direct Connection","Not A Priority",NA,NA,NA,33.56202999,-117.65235518,"ORANGE CO",9.558176043,5.623908238,2.819212227,199.48492042,"ORANGE CO"
"270",0,"L02-401-1","Pooled or Ponded",2023-09-25,"Yes","Direct Connection","Not A Priority",NA,NA,NA,33.56202999,-117.65235518,"MISSION VIEJO",193.8621008,193.8611867,97.18078684,199.48492042,"ORANGE CO"
"271",0,"L02-401-1","Pooled or Ponded",2023-09-25,"Yes","Direct Connection","Not A Priority",NA,NA,NA,33.56202999,-117.65235518,"ORANGE CO",9.558176043,5.623908238,2.819212227,199.48492042,"ORANGE CO"
"272",0,"L02-401-1","Pooled or Ponded",2022-06-08,"Yes","Direct Connection","Not A Priority",NA,NA,NA,33.56202999,-117.65235518,"MISSION VIEJO",193.8621008,193.8611867,97.18078684,199.48492042,"ORANGE CO"
"273",0,"L02-401-1","Pooled or Ponded",2022-06-08,"Yes","Direct Connection","Not A Priority",NA,NA,NA,33.56202999,-117.65235518,"ORANGE CO",9.558176043,5.623908238,2.819212227,199.48492042,"ORANGE CO"
"274",0,"L02-401-1","Pooled or Ponded",2023-05-15,"Yes","Direct Connection","Not A Priority",NA,NA,NA,33.56202999,-117.65235518,"MISSION VIEJO",193.8621008,193.8611867,97.18078684,199.48492042,"ORANGE CO"
"275",0,"L02-401-1","Pooled or Ponded",2023-05-15,"Yes","Direct Connection","Not A Priority",NA,NA,NA,33.56202999,-117.65235518,"ORANGE CO",9.558176043,5.623908238,2.819212227,199.48492042,"ORANGE CO"
"276",0.000675,"L01-458-1","Pooled or Ponded",2021-05-03,"Unknown","None - Flow Infiltrates or Outfall is Dry","Not A Priority",NA,NA,NA,33.5249855,-117.61511696,"ORANGE CO",1020.511405,600.4558269,100,600.45529611,"ORANGE CO"
"277",0.000675,"L01-458-1","Flowing",2023-05-30,"Unknown","Undetermined","Not A Priority",NA,NA,NA,33.5249855,-117.61511696,"ORANGE CO",1020.511405,600.4558269,100,600.45529611,"ORANGE CO"
"278",0.000675,"L01-458-1","Dry",2021-08-12,"Unknown","None - Flow Infiltrates or Outfall is Dry","Not A Priority",NA,NA,NA,33.5249855,-117.61511696,"ORANGE CO",1020.511405,600.4558269,100,600.45529611,"ORANGE CO"
"279",0.000675,"L01-458-1","Flowing",2022-09-27,"Unknown","None - Flow Infiltrates or Outfall is Dry","Not A Priority",NA,0.0015,0,33.5249855,-117.61511696,"ORANGE CO",1020.511405,600.4558269,100,600.45529611,"ORANGE CO"
"280",0.000675,"L01-458-1","Pooled or Ponded",2022-05-31,"Unknown","None - Flow Infiltrates or Outfall is Dry","Not A Priority",NA,NA,NA,33.5249855,-117.61511696,"ORANGE CO",1020.511405,600.4558269,100,600.45529611,"ORANGE CO"
"281",0.000675,"L01-458-1","Dry",2023-08-14,"Unknown","None - Flow Infiltrates or Outfall is Dry","Not A Priority",NA,NA,NA,33.5249855,-117.61511696,"ORANGE CO",1020.511405,600.4558269,100,600.45529611,"ORANGE CO"
"282",0.113928,"L01-733-2","Pooled or Ponded",2022-09-19,"Yes","Direct Connection","Priority",55,NA,NA,33.62048952,-117.58270693,"ORANGE CO",202.8683486,119.3651353,99.1163795,120.42916661,"ORANGE CO"
"283",0.113928,"L01-733-2","Pooled or Ponded",2022-09-19,"Yes","Direct Connection","Priority",55,NA,NA,33.62048952,-117.58270693,"RANCHO SANTA MARGARITA",1.064137696,1.064137748,0.883620502,120.42916661,"ORANGE CO"
"284",0.113928,"L01-733-2","Pooled or Ponded",2023-05-31,"Yes",NA,"Priority",55,NA,NA,33.62048952,-117.58270693,"ORANGE CO",202.8683486,119.3651353,99.1163795,120.42916661,"ORANGE CO"
"285",0.113928,"L01-733-2","Pooled or Ponded",2023-05-31,"Yes",NA,"Priority",55,NA,NA,33.62048952,-117.58270693,"RANCHO SANTA MARGARITA",1.064137696,1.064137748,0.883620502,120.42916661,"ORANGE CO"
"286",0.113928,"L01-733-2","Pooled or Ponded",2021-05-06,"Yes","Direct Connection","Priority",55,0.0975,NA,33.62048952,-117.58270693,"ORANGE CO",202.8683486,119.3651353,99.1163795,120.42916661,"ORANGE CO"
"287",0.113928,"L01-733-2","Pooled or Ponded",2021-05-06,"Yes","Direct Connection","Priority",55,0.0975,NA,33.62048952,-117.58270693,"RANCHO SANTA MARGARITA",1.064137696,1.064137748,0.883620502,120.42916661,"ORANGE CO"
"288",0.113928,"L01-733-2","Flowing",2023-08-15,"Yes","Direct Connection","Priority",55,NA,NA,33.62048952,-117.58270693,"ORANGE CO",202.8683486,119.3651353,99.1163795,120.42916661,"ORANGE CO"
"289",0.113928,"L01-733-2","Flowing",2023-08-15,"Yes","Direct Connection","Priority",55,NA,NA,33.62048952,-117.58270693,"RANCHO SANTA MARGARITA",1.064137696,1.064137748,0.883620502,120.42916661,"ORANGE CO"
"290",0.113928,"L01-733-2","Pooled or Ponded",2022-08-01,"Yes","Direct Connection","Priority",55,NA,NA,33.62048952,-117.58270693,"ORANGE CO",202.8683486,119.3651353,99.1163795,120.42916661,"ORANGE CO"
"291",0.113928,"L01-733-2","Pooled or Ponded",2022-08-01,"Yes","Direct Connection","Priority",55,NA,NA,33.62048952,-117.58270693,"RANCHO SANTA MARGARITA",1.064137696,1.064137748,0.883620502,120.42916661,"ORANGE CO"
"292",0.113928,"L01-733-2","Pooled or Ponded",2021-08-04,"Yes","Direct Connection","Priority",55,NA,NA,33.62048952,-117.58270693,"ORANGE CO",202.8683486,119.3651353,99.1163795,120.42916661,"ORANGE CO"
"293",0.113928,"L01-733-2","Pooled or Ponded",2021-08-04,"Yes","Direct Connection","Priority",55,NA,NA,33.62048952,-117.58270693,"RANCHO SANTA MARGARITA",1.064137696,1.064137748,0.883620502,120.42916661,"ORANGE CO"
"294",NA,"L01-242-1 (L07P16)","Pooled or Ponded",2022-08-08,"Yes","Direct Connection","Not A Priority",NA,NA,NA,33.61466784,-117.58256314,"ORANGE CO",333.6229668,196.2994763,99.65978637,196.96941954,"ORANGE CO"
"295",NA,"L01-242-1 (L07P16)","Pooled or Ponded",2022-08-08,"Yes","Direct Connection","Not A Priority",NA,NA,NA,33.61466784,-117.58256314,"RANCHO SANTA MARGARITA",0.670117404,0.670117436,0.340213646,196.96941954,"ORANGE CO"
"296",NA,"L01-242-1 (L07P16)","Pooled or Ponded",2022-09-19,"Yes","Direct Connection","Not A Priority",NA,NA,NA,33.61466784,-117.58256314,"ORANGE CO",333.6229668,196.2994763,99.65978637,196.96941954,"ORANGE CO"
"297",NA,"L01-242-1 (L07P16)","Pooled or Ponded",2022-09-19,"Yes","Direct Connection","Not A Priority",NA,NA,NA,33.61466784,-117.58256314,"RANCHO SANTA MARGARITA",0.670117404,0.670117436,0.340213646,196.96941954,"ORANGE CO"
"298",NA,"L01-242-1 (L07P16)","Pooled or Ponded",2023-05-31,"Yes","Undetermined","Not A Priority",NA,NA,NA,33.61466784,-117.58256314,"ORANGE CO",333.6229668,196.2994763,99.65978637,196.96941954,"ORANGE CO"
"299",NA,"L01-242-1 (L07P16)","Pooled or Ponded",2023-05-31,"Yes","Undetermined","Not A Priority",NA,NA,NA,33.61466784,-117.58256314,"RANCHO SANTA MARGARITA",0.670117404,0.670117436,0.340213646,196.96941954,"ORANGE CO"
"300",NA,"L01-242-1 (L07P16)","Pooled or Ponded",2023-08-15,"Yes","Undetermined","Not A Priority",NA,NA,NA,33.61466784,-117.58256314,"ORANGE CO",333.6229668,196.2994763,99.65978637,196.96941954,"ORANGE CO"
"301",NA,"L01-242-1 (L07P16)","Pooled or Ponded",2023-08-15,"Yes","Undetermined","Not A Priority",NA,NA,NA,33.61466784,-117.58256314,"RANCHO SANTA MARGARITA",0.670117404,0.670117436,0.340213646,196.96941954,"ORANGE CO"
"302",NA,"L01-242-1 (L07P16)","Pooled or Ponded",2021-08-03,"Yes","Direct Connection","Not A Priority",NA,NA,NA,33.61466784,-117.58256314,"ORANGE CO",333.6229668,196.2994763,99.65978637,196.96941954,"ORANGE CO"
"303",NA,"L01-242-1 (L07P16)","Pooled or Ponded",2021-08-03,"Yes","Direct Connection","Not A Priority",NA,NA,NA,33.61466784,-117.58256314,"RANCHO SANTA MARGARITA",0.670117404,0.670117436,0.340213646,196.96941954,"ORANGE CO"
"304",0.007224,"L01-372-1","Pooled or Ponded",2023-08-17,"Yes","Partial - Significant Distance","Not A Priority",NA,NA,NA,33.56873885,-117.58537899,"ORANGE CO",199.8939166,117.6150177,100,117.6149137,"ORANGE CO"
"305",0.007224,"L01-372-1","Pooled or Ponded",2021-05-03,"Yes","Direct Connection","Not A Priority",NA,NA,NA,33.56873885,-117.58537899,"ORANGE CO",199.8939166,117.6150177,100,117.6149137,"ORANGE CO"
"306",0.007224,"L01-372-1","Pooled or Ponded",2021-08-16,"Yes",NA,"Not A Priority",NA,NA,NA,33.56873885,-117.58537899,"ORANGE CO",199.8939166,117.6150177,100,117.6149137,"ORANGE CO"
"307",0.007224,"L01-372-1","Pooled or Ponded",2023-06-01,"Yes","Undetermined","Not A Priority",NA,NA,NA,33.56873885,-117.58537899,"ORANGE CO",199.8939166,117.6150177,100,117.6149137,"ORANGE CO"
"308",0.001,"L01-399-2","Flowing",2021-04-13,"Unknown","Undetermined",NA,NA,0.0016,NA,33.56270889,-117.54673284,NA,NA,NA,NA,NA,"ORANGE CO"
"309",0.001,"L01-399-2","Other - See Comments",2023-08-17,"Unknown",NA,NA,NA,NA,NA,33.56270889,-117.54673284,NA,NA,NA,NA,NA,"ORANGE CO"
"310",0.001,"L01-399-2","Flowing",2021-04-29,"Unknown","None - Flow Infiltrates or Outfall is Dry",NA,NA,4e-04,NA,33.56270889,-117.54673284,NA,NA,NA,NA,NA,"ORANGE CO"
"311",0.008361,"L01-261-1","Flowing",2021-08-16,"Yes","None - Flow Infiltrates or Outfall is Dry","Priority",38,0.000833,NA,33.6130471,-117.58359264,"ORANGE CO",253.9420698,149.4162581,99.85129002,149.63865359,"ORANGE CO"
"312",0.008361,"L01-261-1","Flowing",2021-08-16,"Yes","None - Flow Infiltrates or Outfall is Dry","Priority",38,0.000833,NA,33.6130471,-117.58359264,"RANCHO SANTA MARGARITA",0.222527793,0.222527803,0.148709977,149.63865359,"ORANGE CO"
"313",0.008361,"L01-261-1","Flowing",2023-08-15,"Yes","Direct Connection","Priority",38,0.001535,NA,33.6130471,-117.58359264,"ORANGE CO",253.9420698,149.4162581,99.85129002,149.63865359,"ORANGE CO"
"314",0.008361,"L01-261-1","Flowing",2023-08-15,"Yes","Direct Connection","Priority",38,0.001535,NA,33.6130471,-117.58359264,"RANCHO SANTA MARGARITA",0.222527793,0.222527803,0.148709977,149.63865359,"ORANGE CO"
"315",0.008361,"L01-261-1","Flowing",2021-05-03,"Yes","Undetermined","Priority",38,0.002,NA,33.6130471,-117.58359264,"ORANGE CO",253.9420698,149.4162581,99.85129002,149.63865359,"ORANGE CO"
"316",0.008361,"L01-261-1","Flowing",2021-05-03,"Yes","Undetermined","Priority",38,0.002,NA,33.6130471,-117.58359264,"RANCHO SANTA MARGARITA",0.222527793,0.222527803,0.148709977,149.63865359,"ORANGE CO"
"317",0.008361,"L01-261-1","Flowing",2023-05-31,"Yes","Direct Connection","Priority",38,0.017778,NA,33.6130471,-117.58359264,"ORANGE CO",253.9420698,149.4162581,99.85129002,149.63865359,"ORANGE CO"
"318",0.008361,"L01-261-1","Flowing",2023-05-31,"Yes","Direct Connection","Priority",38,0.017778,NA,33.6130471,-117.58359264,"RANCHO SANTA MARGARITA",0.222527793,0.222527803,0.148709977,149.63865359,"ORANGE CO"
