FACILITYID,LSPC_LU_EDIT,Shape_Area,AREA,PERCENTAGE
J07-9022-3,TRANS,508193.491,11.66656391,24.95055625
J07-9022-3,UTIL,54.41832602,0.001249278,0.002671753
J07-9022-4,COMM,208342.7477,4.782910492,11.36742164
J07-9022-4,OSDEV,147251.9277,3.380452634,8.03423574
J07-9022-4,OSFOR,37205.60306,0.854126535,2.029980799
J07-9022-4,OSIRR,4423.07858,0.101540318,0.241328291
J07-9022-4,OSLOW,39732.289,0.912131495,2.16783971
J07-9022-4,RESSFH,971648.8676,22.30607792,53.01428768
J07-9022-4,TRANS,424201.2042,9.738358609,23.14490906
J07-9022-6,COMM,43264.73175,0.993221574,2.124149841
J07-9022-6,OSDEV,225838.4341,5.184537054,11.08789201
J07-9022-6,OSFOR,21751.07352,0.499335939,1.067903058
J07-9022-6,OSLOW,85431.27622,1.961232236,4.194382454
J07-9022-6,RESSFH,1152268.881,26.45245364,56.57244734
J07-9022-6,TRANS,508193.429,11.66651582,24.95055319
J07-9022-6,UTIL,54.4253556,0.001249434,0.002672098
J07-9109-1,OSDEV,608818.057,13.97653942,26.344461
J07-9109-1,OSLOW,313151.8693,7.188977716,13.5505462
J07-9109-1,RESSFH,937794.3308,21.52879547,40.57975267
J07-9109-1,TRANS,451226.4931,10.35873492,19.52524012
J07-9109-2,COMM,72709.75008,1.669192859,0.827791688
J07-9109-2,OSDEV,2676565.197,61.4457278,30.4723702
J07-9109-2,OSFOR,19373.71967,0.444761184,0.220567449
J07-9109-2,OSIRR,200451.6311,4.601754659,2.282117513
J07-9109-2,OSLOW,1363916.092,31.31133029,15.52801931
J07-9109-2,RESSFH,2948864.029,67.69687384,33.57245938
J07-9109-2,TRANS,1423306.048,32.67474155,16.20416677
J07-9109-2,TRFWY,78394.22198,1.799690899,0.892508711
J07-9109-3,EDU,252471.5765,5.795973057,25.36372482
J07-9109-3,OSDEV,165496.2178,3.799285579,16.62603207
J07-9109-3,OSLOW,119960.666,2.753928968,12.05145294
J07-9109-3,RESSFH,297677.6046,6.833764814,29.90519944
J07-9109-3,TRANS,159798.1041,3.668474363,16.05358985
J07-9109-4 (J07P02),COMM,1382206.191,31.73121487,8.034722212
J07-9109-4 (J07P02),EDU,1927899.053,44.25864932,11.20681809
J07-9109-4 (J07P02),OSDEV,2659635.635,61.05707698,15.4603804
J07-9109-4 (J07P02),OSIRR,47172.44462,1.082934649,0.274211974
J07-9109-4 (J07P02),OSLOW,352114.721,8.083474046,2.046832078
J07-9109-4 (J07P02),RESMF,1685602.433,38.69626205,9.798355263
J07-9109-4 (J07P02),RESSFH,5570828.936,127.8891464,32.38305781
J07-9109-4 (J07P02),TRANS,3062744.319,70.31121603,17.80363883
J07-9109-4 (J07P02),TRFWY,490200.0393,11.25348944,2.8495178
J07-9109-4 (J07P02),UTIL,24508.08939,0.562630565,0.142464772
J07-9110-1,OSDEV,1008979.672,23.1630787,22.68253066
J07-9110-1,OSFOR,60039.08388,1.378313224,1.349718333
J07-9110-1,OSLOW,882786.8841,20.26607932,19.84563328
J07-9110-1,RESSFH,1750726.625,40.19131378,39.35749297
J07-9110-1,TRANS,745735.2852,17.11979495,16.76462265
J07-9110-2,EDU,497298.6669,11.41645216,8.558637239
J07-9110-2,OSDEV,1290639.074,29.62911471,22.21222854
J07-9110-2,OSFOR,47200.3527,1.083575333,0.812330141
J07-9110-2,OSIRR,155899.7614,3.578980371,2.683074763
J07-9110-2,OSLOW,1307644.459,30.0195062,22.50489556
J07-9110-2,RESSFH,1823337.149,41.8582287,31.38009864
J07-9110-2,TRANS,688469.3445,15.80514459,11.84873349
J07-9110-3,OSDEV,693778.9839,15.92703763,25.82202886
J07-9110-3,OSIRR,492.2954128,0.011301593,0.018322934
J07-9110-3,OSLOW,1005890.783,23.09216729,37.43863888
J07-9110-3,RESSFH,617892.6457,14.18492005,22.99758583
J07-9110-3,TRANS,368717.0686,8.464613028,13.72342346
K01-12032-1,OSIRR,2382.538913,0.054695786,2.220408353
K01-12032-1,RESSFH,57477.12876,1.319498592,53.56583939
K01-12032-1,TRANS,47442.14766,1.089126204,44.21373366
K01-12032-2 (K01P11),OSDEV,2029141.025,46.58285449,36.72355005
K01-12032-2 (K01P11),OSFOR,20622.25705,0.473423773,0.373223191
K01-12032-2 (K01P11),OSIRR,805.6989848,0.018496378,0.014581602
K01-12032-2 (K01P11),OSLOW,116648.1801,2.677884451,2.111107718
K01-12032-2 (K01P11),RESMF,62754.28819,1.440645987,1.135731925
K01-12032-2 (K01P11),RESSFH,2357065.608,54.11099715,42.65835432
K01-12032-2 (K01P11),TRANS,930748.5773,21.3671327,16.8447592
K01-12032-2 (K01P11),UTIL,7663.348476,0.175926977,0.138691869
K01-12032-3,OSDEV,150617.9102,3.457725268,19.07284562
K01-12032-3,OSIRR,7480.453504,0.17172827,0.947254777
K01-12032-3,OSLOW,120325.9721,2.762315277,15.23695747
K01-12032-3,RESSFH,407278.764,9.349871284,51.57397936
K01-12032-3,TRANS,103994.9834,2.387405863,13.16895355
K01-12036-1,OSDEV,2613371.44,59.99499296,43.53601195
K01-12036-1,OSFOR,283420.9951,6.506476786,4.721494864
K01-12036-1,OSLOW,1285539.865,29.51205251,21.41573834
K01-12036-1,RESMF,34.84500675,0.000799934,0.000580481
K01-12036-1,RESSFH,1098116.371,25.20938392,18.2934606
K01-12036-1,TRANS,722297.5034,16.58173537,12.03271462
K01-12036-10,OSDEV,2201583.998,50.54161627,27.26499516
K01-12036-10,OSFOR,20622.25705,0.473423773,0.255391454
K01-12036-10,OSIRR,1131518.793,25.97620108,14.01302627
K01-12036-10,OSLOW,236974.1522,5.440199728,2.934750216
K01-12036-10,RESMF,104644.5362,2.402317603,1.295945454
K01-12036-10,RESSFH,3051490.894,70.0528719,37.79046565
K01-12036-10,TRANS,1320265.881,30.30925534,16.35051985
K01-12036-10,UTIL,7663.348476,0.175926977,0.094904923
K01-12036-5,OSDEV,233023.0378,5.349494259,19.05342569
K01-12036-5,OSIRR,34057.45462,0.781854703,2.784751185
K01-12036-5,RESMF,760279.4624,17.45368465,62.16521925
K01-12036-5,RESSFH,23053.31973,0.529233516,1.88498407
K01-12036-5,TRANS,172584.7859,3.962017361,14.11161499
K01-12036-8,OSDEV,447573.8297,10.27492241,58.37696116
K01-12036-8,OSIRR,1550.334017,0.035590914,0.202209742
K01-12036-8,OSLOW,157521.5655,3.61621202,20.5455049
K01-12036-8,RESMF,64895.28177,1.489796633,8.464278053
K01-12036-8,RESSFH,415.4882696,0.009538336,0.054192048
K01-12036-8,TRANS,94739.52498,2.174928924,12.35685646
K01-12036-9,OSDEV,412738.9019,9.475219304,30.62140125
K01-12036-9,OSIRR,7137.981507,0.163866163,0.529572073
K01-12036-9,OSLOW,220937.8991,5.072056539,16.39154445
K01-12036-9,RESSFH,513921.3912,11.79805893,38.12820419
K01-12036-9,TRANS,193141.1292,4.433927956,14.32928175
K01-12046-2,COMM,1543061.454,35.42395837,1.165341138
K01-12046-2,EDU,606901.2216,13.93259066,0.458340112
K01-12046-2,OSAGIR,14330.91422,0.328993837,0.010822903
K01-12046-2,OSAGNI,18808.11491,0.431776633,0.014204146
K01-12046-2,OSDEV,30437991.47,698.7629297,22.98718792
K01-12046-2,OSFOR,1443990.513,33.14959342,1.090521407
K01-12046-2,OSIRR,8923454.321,204.8551427,6.739114885
K01-12046-2,OSLOW,23410066.09,537.423318,17.67960245
K01-12046-2,OSWET,280913.4796,6.448911921,0.212149706
K01-12046-2,RESMF,11874515.3,272.6024517,8.967796541
K01-12046-2,RESSFH,37791093.73,867.5676055,28.54035143
K01-12046-2,TRANS,15845385.37,363.7614497,11.96665199
K01-12046-2,UTIL,222341.5058,5.104279045,0.16791535
K01-12058-1 (K01P08),COMM,63518.06433,1.458179945,0.442514166
K01-12058-1 (K01P08),EDU,447665.0957,10.27701759,3.118768629
K01-12058-1 (K01P08),OSAGIR,2661.07254,0.061090064,0.018539014
K01-12058-1 (K01P08),OSAGNI,2645.6986,0.060737125,0.018431908
K01-12058-1 (K01P08),OSDEV,2393260.002,54.94190944,16.67323249
K01-12058-1 (K01P08),OSIRR,1640841.98,37.66869934,11.43132789
K01-12058-1 (K01P08),OSLOW,1443055.149,33.12812032,10.05339744
K01-12058-1 (K01P08),RESMF,2032931.267,46.66986682,14.16291402
K01-12058-1 (K01P08),RESSFH,4349128.482,99.84265102,30.29926971
K01-12058-1 (K01P08),TRANS,1978198.478,45.41336984,13.78160463
K01-12058-2 (K01P09),COMM,275242.5742,6.318725326,2.085024819
K01-12058-2 (K01P09),OSAGIR,34.31225113,0.000787704,0.000259923
K01-12058-2 (K01P09),OSDEV,2192596.905,50.33530017,16.609418
K01-12058-2 (K01P09),OSIRR,2141209.717,49.15560795,16.22014842
K01-12058-2 (K01P09),OSLOW,2131095.714,48.92342145,16.14353255
K01-12058-2 (K01P09),RESMF,408611.8186,9.380474129,3.095327043
K01-12058-2 (K01P09),RESSFH,3972689.791,91.20077323,30.09402465
K01-12058-2 (K01P09),TRANS,1920225.58,44.08248991,14.54614354
K01-12058-2 (K01P09),UTIL,159219.0716,3.655181553,1.206120517
K01-12062-1,COMM,163420.4661,3.751632687,1.449394459
K01-12062-1,OSAGIR,34.31225113,0.000787704,0.000304319
K01-12062-1,OSDEV,2081893.939,47.7938996,18.46455105
K01-12062-1,OSIRR,1092021.974,25.06947525,9.685265475
K01-12062-1,OSLOW,1477232.677,33.91273155,13.10174245
K01-12062-1,RESMF,408611.8186,9.380474129,3.624024089
K01-12062-1,RESSFH,3972689.791,91.20077323,35.23423173
K01-12062-1,TRANS,1919961.409,44.07642536,17.02835327
K01-12062-1,UTIL,159219.0716,3.655181553,1.412131819
K01-12126-1 (K01S01),COMM,2578165.234,59.18676645,6.685856544
K01-12126-1 (K01S01),EDU,196105.5798,4.50198265,0.508553043
K01-12126-1 (K01S01),IND,104416.5079,2.397082772,0.270779306
K01-12126-1 (K01S01),OSAGIR,206384.1281,4.737946594,0.535208006
K01-12126-1 (K01S01),OSDEV,9778556.49,224.4856659,25.3583537
K01-12126-1 (K01S01),OSIRR,798925.4884,18.34087888,2.07182268
K01-12126-1 (K01S01),OSLOW,1025134.749,23.53394972,2.658442439
K01-12126-1 (K01S01),RESMF,4305188.745,98.83392943,11.16448006
K01-12126-1 (K01S01),RESSFH,15406668.64,353.6898592,39.95352004
K01-12126-1 (K01S01),TRANS,4143951.792,95.1324235,10.74635048
K01-12126-1 (K01S01),TRFWY,11631.35464,0.267020229,0.030163144
K01-12126-1 (K01S01),UTIL,6351.283667,0.145805993,0.016470539
K01-12138-1 (K01TBN1),OSDEV,389216.1166,8.935208297,9.837042624
K01-12138-1 (K01TBN1),OSIRR,89555.93315,2.055929554,2.263435388
K01-12138-1 (K01TBN1),OSLOW,53255.89271,1.222591959,1.345988679
K01-12138-1 (K01TBN1),RESMF,285419.3201,6.552352199,7.213683859
K01-12138-1 (K01TBN1),RESSFH,2336159.208,53.63105033,59.04405477
K01-12138-1 (K01TBN1),TRANS,803031.169,18.43513272,20.29579841
K01-12155-1,OSDEV,258905.9888,5.943687429,9.322240527
K01-12155-1,OSLOW,1204314.195,27.64736026,43.36286949
K01-12155-1,RESSFH,935889.2114,21.48514589,33.69788539
K01-12155-1,TRANS,378184.0996,8.681947023,13.61700112
K01-12155-2,OSDEV,253429.127,5.81795548,44.12346556
K01-12155-2,OSIRR,31782.50878,0.729628924,5.533517194
K01-12155-2,OSLOW,95672.40003,2.196344874,16.65711395
K01-12155-2,RESSFH,193479.4854,4.441695576,33.68588887
K01-12155-5,OSDEV,1753656.619,40.25857744,27.37827959
K01-12155-5,OSFOR,353038.3601,8.104677968,5.511673624
K01-12155-5,OSLOW,2019169.579,46.35394066,31.52349706
K01-12155-5,RESMF,659010.1428,15.12885167,10.28853867
K01-12155-5,RESSFH,1297537.292,29.78747664,20.25729461
K01-12155-5,TRANS,322872.1911,7.412155249,5.040716083
K01-12156-1,COMM,5840.628174,0.134082909,0.151698218
K01-12156-1,EDU,143504.3332,3.294419357,3.727227778
K01-12156-1,OSDEV,641992.1343,14.73817039,16.67441577
K01-12156-1,OSFOR,21229.47802,0.487363704,0.551391713
K01-12156-1,OSLOW,22275.07174,0.511367329,0.578548844
K01-12156-1,RESMF,984599.9665,22.60339543,25.57294448
K01-12156-1,RESSFH,1564627.207,35.9190419,40.63795049
K01-12156-1,TRANS,466093.9199,10.70008688,12.10582403
K01-12156-3,OSDEV,1091701.349,25.0621147,19.26064409
K01-12156-3,OSIRR,208069.2659,4.77663219,3.670919779
K01-12156-3,OSLOW,1234098.65,28.33111999,21.772928
K01-12156-3,RESMF,141640.5908,3.251633547,2.498933439
K01-12156-3,RESSFH,2249678.264,51.64571309,39.69057323
K01-12156-3,TRANS,742853.5755,17.05363974,13.10600041
K01-12156-4,COMM,1262424.544,28.98139563,2.051496713
K01-12156-4,EDU,463396.8884,10.6381713,0.753040804
K01-12156-4,OSAGIR,2695.384791,0.061877768,0.004380122
K01-12156-4,OSAGNI,9121.448693,0.209400486,0.014822765
K01-12156-4,OSDEV,10754280.86,246.8853049,17.47619051
K01-12156-4,OSFOR,29136.32953,0.668880764,0.047347847
K01-12156-4,OSIRR,4367492.601,100.2642349,7.097372082
K01-12156-4,OSLOW,10882168.37,249.8212099,17.68401348
K01-12156-4,RESMF,5018209.792,115.2027058,8.15481681
K01-12156-4,RESSFH,19696394.4,452.1688058,32.00752754
K01-12156-4,TRANS,8892217.179,204.1380337,14.4502532
K01-12156-4,UTIL,159219.0716,3.655181553,0.258738159
K01-12156-6,COMM,155342.441,3.566171739,5.20864945
K01-12156-6,OSDEV,776893.5898,17.83502272,26.04932911
K01-12156-6,OSLOW,13909.31849,0.319314015,0.466381007
K01-12156-6,RESMF,455136.4462,10.44849509,15.26077603
K01-12156-6,RESSFH,928011.0276,21.30420174,31.11631373
K01-12156-6,TRANS,653101.0288,14.99313657,21.89855067
K01-12159-2,COMM,479617.6207,11.01050553,1.609181763
K01-12159-2,EDU,2268621.657,52.08038699,7.611531435
K01-12159-2,OSAGIR,39602.06625,0.909138344,0.13287027
K01-12159-2,OSDEV,5594878.968,128.4407477,18.77157304
K01-12159-2,OSFOR,48229.41128,1.107194933,0.161816175
K01-12159-2,OSIRR,2254752.267,51.7619896,7.564997762
K01-12159-2,OSLOW,841743.3989,19.32376949,2.824162558
K01-12159-2,RESMF,2904332.047,66.67428942,9.744425478
K01-12159-2,RESSFH,11389401.22,261.4646745,38.21297621
K01-12159-2,TRANS,3868935.587,88.81853964,12.98080037
K01-12159-2,UTIL,114947.6745,2.638835502,0.385664941
K01-12159-3,COMM,58.94950443,0.001353294,0.009566147
K01-12159-3,OSDEV,103346.6051,2.372511595,16.77077458
K01-12159-3,RESMF,46378.3092,1.064699476,7.526131781
K01-12159-3,RESSFH,466446.4992,10.70813818,75.69352749
K01-12177-1,COMM,923663.9053,21.20449036,4.1380146
K01-12177-1,EDU,15731.79278,0.361153712,0.070478437
K01-12177-1,OSAGNI,6475.750093,0.148663361,0.029011363
K01-12177-1,OSDEV,4229395.812,97.09395614,18.94769463
K01-12177-1,OSFOR,29136.32953,0.668880764,0.130530766
K01-12177-1,OSIRR,444813.3888,10.21155115,1.992764128
K01-12177-1,OSLOW,1277319.311,29.3233338,5.722390933
K01-12177-1,RESMF,2291247.387,52.60001266,10.26478905
K01-12177-1,RESSFH,8997350.903,206.5515816,40.30813501
K01-12177-1,TRANS,4106292.392,94.26787919,18.39619127
L00-12094-1 (L00P01),COMM,931852.1387,21.39246708,16.39281553
L00-12094-1 (L00P01),IND,60570.48557,1.390512577,1.065534708
L00-12094-1 (L00P01),OSDEV,241101.0774,5.534941272,4.241365471
L00-12094-1 (L00P01),RESMF,1103188.753,25.32583026,19.40690908
L00-12094-1 (L00P01),RESSFH,1419299.709,32.58276828,24.96782198
L00-12094-1 (L00P01),TRANS,1928503.362,44.27252242,33.9255538
L01-125-1,OSAGIR,4233.436075,0.097186708,0.026841516
L01-125-1,OSDEV,3701880.301,84.98381792,23.47126022
L01-125-1,OSIRR,404078.6324,9.276406077,2.5620047
L01-125-1,OSLOW,4678409.971,107.4019441,29.66281158
L01-125-1,RESSFH,4993519.208,114.6358857,31.66071813
L01-125-1,TRANS,1846561.307,42.39138415,11.70786666
L01-125-1,UTIL,143287.8706,3.28945004,0.908496932
L01-125-2,OSDEV,521152.6972,11.96406753,10.56237802
L01-125-2,OSLOW,3850719.183,88.40070217,78.04382843
L01-125-2,RESSFH,279840.9,6.424288782,5.671630193
L01-125-2,TRANS,153918.7508,3.533502445,3.119523396
L01-125-2,UTIL,128415.4777,2.948025513,2.602639931
L01-125-3,OSDEV,714137.5662,16.39440824,23.66852131
L01-125-3,OSLOW,662627.399,15.21189278,21.96132994
L01-125-3,RESSFH,1155848.796,26.53474332,38.30806997
L01-125-3,TRANS,484632.5076,11.12567599,16.06208016
L01-218-1,OSDEV,535869.0921,12.30191083,18.48493028
L01-218-1,OSIRR,90713.69107,2.082508125,3.129190094
L01-218-1,OSLOW,1394594.416,32.01561051,48.10686215
L01-218-1,RESSFH,602697.9654,13.83609679,20.79020797
L01-218-1,TRANS,241814.5179,5.551319678,8.34144863
L01-218-1,UTIL,33261.4478,0.763580827,1.147361459
L01-218-2,OSDEV,15449.63791,0.354676302,1.089195253
L01-218-2,OSIRR,1026667.204,23.56913018,72.37975745
L01-218-2,OSLOW,3822.526298,0.08775348,0.26948706
L01-218-2,RESSFH,273531.3576,6.27944104,19.28388599
L01-218-2,TRANS,98974.46713,2.272150207,6.977672897
L01-218-3,OSDEV,655267.4396,15.04293069,25.6726698
L01-218-3,OSIRR,35267.83084,0.809641228,1.38175548
L01-218-3,OSLOW,80329.91463,1.844128465,3.147239202
L01-218-3,RESSFH,1321162.922,30.32984864,51.76173483
L01-218-3,TRANS,416575.5171,9.563296221,16.32097836
L01-218-3,UTIL,37044.13656,0.85041976,1.451349218
L01-218-3,WATER,6745.349502,0.154852536,0.2642755
L01-218-4,OSDEV,291554.7553,6.693202974,17.92908002
L01-218-4,OSIRR,5250.066819,0.120525432,0.322851425
L01-218-4,OSLOW,26526.60485,0.608969489,1.631246318
L01-218-4,RESSFH,977405.5139,22.43823286,60.10528504
L01-218-4,TRANS,325339.5449,7.468798124,20.00666643
L01-218-4,WATER,79.12627214,0.001816497,0.004865848
L01-223-1 (L08TBN1),OSDEV,1096765.075,25.1783623,18.39457431
L01-223-1 (L08TBN1),OSIRR,2178898.493,50.02082664,36.54375141
L01-223-1 (L08TBN1),OSLOW,306993.9556,7.047639659,5.14879919
L01-223-1 (L08TBN1),RESSFH,1740947.061,39.96680497,29.19857754
L01-223-1 (L08TBN1),TRANS,638833.3327,14.665654,10.71429742
L01-242-1 (L07P16),OSDEV,1947687.257,44.71292579,22.70042038
L01-242-1 (L07P16),OSIRR,45204.8472,1.037764647,0.526865405
L01-242-1 (L07P16),OSLOW,2538100.783,58.26700954,29.58172805
L01-242-1 (L07P16),RESSFH,3106275.147,71.31055033,36.20383685
L01-242-1 (L07P16),TRANS,942693.1882,21.64134433,10.98714981
L01-261-1,OSDEV,500800.0027,11.49683209,7.68305625
L01-261-1,OSFOR,62848.9074,1.442818154,0.964200655
L01-261-1,OSIRR,334263.4589,7.673663819,5.128124887
L01-261-1,OSLOW,127837.805,2.93476392,1.961232111
L01-261-1,RESSFH,4946491.559,113.5562751,75.8869263
L01-261-1,TRANS,545997.6681,12.53443187,8.376459213
L01-303-1,OSDEV,539224.6771,12.37889525,5.933940531
L01-303-1,OSFOR,174362.0889,4.002802775,1.918781373
L01-303-1,OSIRR,771012.3247,17.70000745,8.484665998
L01-303-1,OSLOW,6528048.219,149.8633659,71.83842201
L01-303-1,RESSFH,893778.1857,20.51832382,9.835652608
L01-303-1,TRANS,180700.9144,4.148322186,1.988537479
L01-303-2,OSDEV,338406.2004,7.768737383,10.90669214
L01-303-2,OSIRR,10615.51185,0.243698619,0.342133565
L01-303-2,OSLOW,812694.1372,18.6568902,26.19279654
L01-303-2,RESSFH,1668838.272,38.3112551,53.78596858
L01-303-2,TRANS,272184.9686,6.248507085,8.772409175
L01-303-3,OSDEV,298438.8749,6.851213841,4.604660778
L01-303-3,OSIRR,1482039.982,34.02295643,22.86663016
L01-303-3,OSLOW,786057.3616,18.04539398,12.12820382
L01-303-3,RESMF,979263.4289,22.48079497,15.1092109
L01-303-3,RESSFH,2275924.734,52.24804257,35.11560403
L01-303-3,TRANS,659510.3771,15.14027496,10.17569031
L01-303-4,OSDEV,77794.69096,1.785920362,2.340508284
L01-303-4,OSIRR,4381.314536,0.100581142,0.131814946
L01-303-4,OSLOW,1212060.065,27.82507036,36.46568406
L01-303-4,RESSFH,1562727.729,35.87529221,47.01576867
L01-303-4,TRANS,466873.6556,10.71794434,14.04622404
L01-303-5,OSDEV,401580.3826,9.219017048,4.644653435
L01-303-5,OSFOR,214978.677,4.935231337,2.48642985
L01-303-5,OSIRR,452627.1641,10.3908899,5.235057297
L01-303-5,OSLOW,4057914.126,93.15688995,46.93357943
L01-303-5,RESMF,437627.4333,10.04654346,5.061571354
L01-303-5,RESSFH,2425619.626,55.68456441,28.05456395
L01-303-5,TRANS,655731.1039,15.05351478,7.584144684
L01-335-1,EDU,3287876.439,75.47955901,17.05857069
L01-335-1,OSDEV,4271052.073,98.05025613,22.15960517
L01-335-1,OSLOW,9764191.036,224.1558791,50.65979399
L01-335-1,TRANS,1421170.21,32.62570923,7.373492568
L01-335-1,TRFWY,529754.2242,12.16153221,2.748536951
L01-335-2,EDU,3287876.433,75.47925696,4.717339707
L01-335-2,OSDEV,5446658.329,125.03807,7.814690766
L01-335-2,OSFOR,48434.04828,1.111892752,0.06949162
L01-335-2,OSLOW,54916049.91,1260.699034,78.79178797
L01-335-2,OSWET,387472.0086,8.895133348,0.555932417
L01-335-2,RESSFH,327312.154,7.514053122,0.469616986
L01-335-2,TRANS,1613242.923,37.0349615,2.31462923
L01-335-2,TRFWY,3670636.311,84.26621466,5.266511309
L01-340-1,OSDEV,1786363.669,41.009431,24.19837085
L01-340-1,OSIRR,330537.1691,7.588119634,4.477509891
L01-340-1,OSLOW,925009.9264,21.23539087,12.5303339
L01-340-1,RESMF,254240.6143,5.836584739,3.443984433
L01-340-1,RESSFH,2836202.282,65.11050566,38.41965429
L01-340-1,TRANS,1249811.32,28.6918347,16.93014605
L01-372-1,OSDEV,460005.2327,10.56030929,8.978708247
L01-372-1,OSIRR,39897.46715,0.915923479,0.778747049
L01-372-1,OSLOW,1535986.828,35.26154664,29.98047982
L01-372-1,RESSFH,2551048.881,58.56425815,49.79318059
L01-372-1,TRANS,536351.1979,12.3129785,10.46888292
L01-391-1,OSDEV,152709.9455,3.505751982,11.70200197
L01-391-1,OSIRR,104583.5645,2.400917879,8.014128176
L01-391-1,RESSFH,741876.5307,17.03120978,56.84921563
L01-391-1,TRANS,305819.9014,7.020686976,23.4346563
L01-391-2,OSDEV,15.42404945,0.000354089,0.002830404
L01-391-2,OSIRR,534335.3484,12.26670078,98.0536759
L01-391-2,RESSFH,1371.785031,0.031491977,0.251730613
L01-391-2,TRANS,9219.126679,0.211642873,1.691763912
L01-391-3,EDU,236.6247323,0.005432178,0.0063528
L01-391-3,OSAGIR,5956.176459,0.136735544,0.159908893
L01-391-3,OSDEV,714935.7241,16.41273149,19.1942903
L01-391-3,OSIRR,9584.611291,0.220033279,0.257323568
L01-391-3,OSLOW,587887.6867,13.49609822,15.78335862
L01-391-3,RESSFH,1727536.979,39.65895061,46.38017818
L01-391-3,TRANS,678593.3292,15.57842157,18.21858514
L01-399-1,IND,290467.8696,6.668224738,3.246808928
L01-399-1,OSDEV,221014.7324,5.073800102,2.470471545
L01-399-1,OSFOR,9686.730662,0.222376737,0.108276911
L01-399-1,OSLOW,8242887.956,189.2306693,92.1378404
L01-399-1,OSWET,143.3906819,0.003291797,0.001602801
L01-399-1,TRANS,182056.277,4.17943703,2.034999418
L01-399-2,IND,290467.8696,6.668224738,3.246808928
L01-399-2,OSDEV,221014.7324,5.073800102,2.470471545
L01-399-2,OSFOR,9686.730662,0.222376737,0.108276911
L01-399-2,OSLOW,8242887.956,189.2306693,92.1378404
L01-399-2,OSWET,143.3906819,0.003291797,0.001602801
L01-399-2,TRANS,182056.277,4.17943703,2.034999418
L01-404-1,OSDEV,1542094.473,35.40175944,14.88778434
L01-404-1,OSFOR,87180.78621,2.001403465,0.841666167
L01-404-1,OSLOW,3531385.534,81.06978098,34.09292179
L01-404-1,OSWET,5791.922708,0.132964781,0.05591674
L01-404-1,RESSFH,4258391.965,97.75961889,41.11163248
L01-404-1,TRANS,933274.6884,21.42512446,9.010078524
L01-404-1,OSDEV,944461.8576,21.68186083,11.34251504
L01-404-1,OSFOR,87180.78621,2.001395459,1.046997686
L01-404-1,OSLOW,2662123.021,61.11393528,31.97076744
L01-404-1,OSWET,4552.272065,0.104505787,0.054670513
L01-404-1,RESSFH,3871061.439,88.86734248,46.48951384
L01-404-1,TRANS,757361.6876,17.38663195,9.095535479
L01-404-2,OSDEV,865935.312,19.87913939,15.9422396
L01-404-2,OSLOW,2398301.048,55.05741616,44.15374846
L01-404-2,OSWET,1239.634407,0.02845809,0.0228222
L01-404-2,RESSFH,1723219.166,39.55966865,31.72520217
L01-404-2,TRANS,443009.1262,10.17009013,8.155987566
L01-414-1,OSDEV,336223.8607,7.718668631,18.65543456
L01-414-1,OSLOW,654009.0149,15.01404111,36.28779455
L01-414-1,RESSFH,624157.2906,14.32873708,34.63146687
L01-414-1,TRANS,187893.5505,4.313459644,10.42530363
L01-414-2,OSDEV,137807.54,3.163638457,45.71482979
L01-414-2,RESSFH,129132.9901,2.964497399,42.8372255
L01-414-2,TRANS,34509.87094,0.792240794,11.4479431
L01-414-3,OSDEV,971682.5975,22.30685225,25.68483021
L01-414-3,OSLOW,1383047.727,31.75053396,36.55859035
L01-414-3,RESSFH,1081099.915,24.81873827,28.5770969
L01-414-3,TRANS,347268.9585,7.972230201,9.17948336
L01-458-1,COMM,24015.78879,0.551328853,0.091818387
L01-458-1,IND,474029.6253,10.88226633,1.812334204
L01-458-1,OSDEV,742060.0321,17.03542241,2.837081705
L01-458-1,OSLOW,24368843.86,559.433915,93.16820486
L01-458-1,RESMF,311826.9375,7.1585901,1.192192628
L01-458-1,TRANS,228324.5441,5.241631254,0.872942025
L01-458-1,UTIL,6650.305399,0.152670615,0.025425786
L01-471-1,IND,106072.3115,2.435094945,0.762559506
L01-471-1,OSAGIR,69597.14482,1.597736988,0.500337587
L01-471-1,OSDEV,5303553.34,121.7533185,38.12752788
L01-471-1,OSIRR,235693.215,5.410793337,1.694411095
L01-471-1,OSLOW,1879935.665,43.15755705,13.51495778
L01-471-1,OSWET,474.6093481,0.010895575,0.003411992
L01-471-1,RESMF,855905.878,19.64897387,6.153153015
L01-471-1,RESSFH,2776214.31,63.73336583,19.95835277
L01-471-1,TRANS,2682590.801,61.58405721,19.28528837
L01-494-1,OSAGIR,6246.088527,0.143391036,0.048005002
L01-494-1,OSDEV,4644942.611,106.6336362,35.6992182
L01-494-1,OSLOW,385151.9211,8.841906835,2.960127525
L01-494-1,RESMF,892193.2949,20.48202166,6.857049867
L01-494-1,RESSFH,4354979.872,99.97698099,33.47067762
L01-494-1,TRANS,2727814.88,62.62226334,20.9649218
L01-514-1,COMM,116249.2792,2.66872691,0.998000636
L01-514-1,OSAGIR,127110.6783,2.91807132,1.0912458
L01-514-1,OSDEV,3265900.658,74.97506247,28.03777326
L01-514-1,OSIRR,251042.0827,5.763156265,2.155197519
L01-514-1,OSLOW,4297549.446,98.65855456,36.8944832
L01-514-1,OSWET,78348.32441,1.798637232,0.672620752
L01-514-1,RESMF,671090.3011,15.40617506,5.761313546
