GlobalID,Facility Identifier,Facility Type,Inspection Status,Size 1,PRIORITY,Jurisdiction,Persistent Flow,AVGDISCHARGE,Accessibility,POINT_Y,POINT_X
{2930B26A-DE4C-4E36-8E9D-20B5B8F77DA9},DP01-12022-1,Outfall,Verified,48,NA,Dana Point,Unknown,0.055382,Difficult accessibility,33.46408018,-117.714778
{F1A20556-9AFE-4BFC-A5BD-765B4F16802D},DP01-12022-2,Outfall,Verified,54,NA,Dana Point,Unknown,0,Difficult accessibility,33.46649818,-117.716079
{B9E368D1-0601-4D99-B7EE-076F034D1D23},DP04-12015-1,Outfall,Verified,48,Not A Priority,Laguna Beach,Yes,0.010065,Easily accessible,33.50464423,-117.7474356
{FA96D381-A5FA-4EF8-9755-46E6C80C3DBB},DP06-12106-1,Outfall,Verified,60,Not A Priority,Dana Point,Yes,0.254075,Easily accessible,33.46389083,-117.6883989
{0D61E2AD-DA3C-4EE6-AD1B-32E44854CAA2},I00-11437-1,Outfall,Verified,68,Priority,Laguna Beach,Yes,0.149571,Difficult accessibility,33.53349088,-117.7702426
{171AC70D-B722-42FD-9ADA-813B331846A7},I00-11453-1,Outfall,Verified,48,Not A Priority,Laguna Beach,Unknown,0.013894,Easily accessible,33.53709197,-117.7805033
{60A6CD6E-DA16-422B-8EDA-6D2EFD365167},I00-11468-1,Outfall,Verified,48,Priority,Laguna Beach,Yes,0.039855,Unaccessible,33.53565305,-117.7690012
{77142EB8-ED5A-457E-A15B-0DA4FE92CCF2},I00-11518-1,Outfall,Verified,84,Not A Priority,Laguna Beach,Yes,0.079534,Easily accessible,33.52971161,-117.7733187
{43927D34-5C8D-480F-9527-A565DA0C7C0C},I00-11518-2,Outfall,Verified,48,NA,Laguna Beach,Unknown,0.0048,Easily accessible,33.52862418,-117.7726239
{25FC0B7A-A34B-48D1-86FD-00FA62D21B2B},I01-11010-1,Outfall,Verified,48,Priority,Laguna Beach,Yes,0.043362,Difficult accessibility,33.54415971,-117.7833999
{7466B2A4-CC2D-4862-BC7C-0ABA52F841B0},I01-11015-2,Outfall,Verified,36,Not A Priority,Laguna Beach,Unknown,0,Easily accessible,33.54790127,-117.781545
{DB9C2669-FA77-4FA1-A76C-F2D11E0410E4},I01-11015-3,Outfall,Verified,36,Not A Priority,Laguna Beach,Unknown,9.06E-04,Easily accessible,33.5479255,-117.7815344
{EC705F4A-8057-41AB-99F6-CDD22A7AEEDC},I01-11023-1,Outfall,Verified,36,Priority,Laguna Beach,Unknown,0.002155,Easily accessible,33.54963186,-117.7803141
{038D9EF3-E345-4A2B-A2E8-4C86B0814F1F},I01-11023-2,Outfall,Verified,36,Not A Priority,Laguna Beach,Unknown,1.87E-04,Easily accessible,33.55022543,-117.7795746
{B1E7A48B-1DC2-43B1-BE7B-17B6936EF467},I01-11023-3,Outfall,Verified,36,Not A Priority,Laguna Beach,Unknown,0,Easily accessible,33.55072696,-117.7789043
{4299039A-0613-47FF-B808-7CF8CD065E00},I01-11023-4,Outfall,Verified,36,Not A Priority,Laguna Beach,Unknown,0,Easily accessible,33.55118989,-117.7782578
{37C6F748-E62C-4DCD-89A7-0CB6EFB76B47},I01-11023-5,Outfall,Verified,36,Not A Priority,Laguna Beach,Unknown,0,Easily accessible,33.5512382,-117.7782548
{C71E52F8-AC08-4469-BA89-8E02697C744D},I01-11059-1,Outfall,Verified,60,Not A Priority,Laguna Beach,Unknown,0.002142,Easily accessible,33.55356666,-117.7754969
{8A75D24A-9302-4837-9C8D-5CEE11DCAB92},I01-11059-2,Outfall,Verified,36,Not A Priority,Laguna Beach,Unknown,0,Easily accessible,33.55357207,-117.7754287
{DB859266-5BF1-4E9B-91AB-9674CD92B469},I01-11059-3,Outfall,Verified,36,Not A Priority,Laguna Beach,Unknown,0,Easily accessible,33.55369103,-117.7753361
{343D946F-618A-4C8F-BECA-AAD6427C9CAA},I01-11065-1,Outfall,Verified,36,Not A Priority,Laguna Beach,Unknown,0,Easily accessible,33.55771319,-117.7731287
{ED3BCD26-6F4E-4AE2-9C8B-80EDA743C061},I01-11077-1,Box,Verified,NA,Not A Priority,Laguna Beach,Unknown,0,Easily accessible,33.5632134,-117.7679823
{B9DC0E18-53B8-47A3-A9E6-B022A6119F8C},I01-11077-2,Outfall,Verified,36,Not A Priority,Laguna Beach,Unknown,0,Easily accessible,33.5631817,-117.7680462
{A6CD0460-3E4D-434A-8EED-4ABA7D87A2EB},I01-11093-1,Outfall,Verified,36,Not A Priority,Laguna Beach,Unknown,0,Easily accessible,33.55866927,-117.7725692
{50B8F0F5-D3AB-43AA-9466-0350D018EEA8},I01-11093-2,Outfall,Verified,48,Not A Priority,Laguna Beach,Unknown,0,Easily accessible,33.56266681,-117.7697204
{86E3548C-66A9-4F7B-BC80-1C6D6520BA51},I01-11195-2,Culvert,Verified,NA,Priority,Aliso Viejo,Yes,0.325428,Difficult accessibility,33.58990515,-117.7515672
{407CFB17-3B6F-4280-9700-B0FD229A0C5E},I01-11216-1 (I02P13),Outfall,Verified,60,Not A Priority,Aliso Viejo,Yes,NA,Easily accessible,33.59874504,-117.7472293
{3E6152B4-AA12-4483-A315-F2A09982301C},I01-11216-2 (I02P12),Outfall,Verified,60,Not A Priority,Aliso Viejo,Yes,NA,Easily accessible,33.59874519,-117.7471896
{DB80E054-4D2C-4D53-8065-26F13D35FE95},I01-11216-3,Outfall,Verified,48,Not A Priority,Aliso Viejo,Yes,NA,Easily accessible,33.59871118,-117.7470521
{BD8B9607-5DAE-4D8D-9B8E-9B2DC1C2A8C1},I01-11216-4 (I02P14),Outfall,Verified,42,Not A Priority,Aliso Viejo,Yes,NA,Easily accessible,33.59822758,-117.7461991
{6731B5BE-BAEC-490D-90D1-2CBFABE191C3},I01-11217-1,Outfall,Verified,36,Not A Priority,Aliso Viejo,Yes,0.001777,Easily accessible,33.59737354,-117.7462766
{2889E41D-D4E7-47BA-843A-5A6D17AF80DF},I01-11343-1,Outfall,Verified,36,Not A Priority,Laguna Woods,Yes,0,Difficult accessibility,33.61120048,-117.7552262
{9A50D575-FFD5-41A9-B523-61D9221779CD},I01-11343-2 (I02P18),Outfall,Verified,48,Not A Priority,Laguna Woods,Unknown,0.007131,Difficult accessibility,33.6121053,-117.75396
{5950041F-4A9F-49ED-994B-C50CD46C105C},I01-11487-1,Box,Verified,NA,Not A Priority,Laguna Beach,Unknown,0,Easily accessible,33.54221091,-117.7852456
{04035718-9418-4D9D-BE25-7FB1C35BC0A0},I01-11487-2,Outfall,Verified,48,Not A Priority,Laguna Beach,Unknown,0.008737,Easily accessible,33.54098818,-117.7835083
{C081E89B-5CDA-439B-97FB-CCA6D19E46F4},I01-11502-1,Outfall,Verified,36,Not A Priority,Aliso Viejo,Yes,NA,Easily accessible,33.59564069,-117.7484768
{8617AFA3-52A5-463C-8916-03BC38AAFBC4},I01-11503-3,Outfall,Verified,48,Not A Priority,Aliso Viejo,Yes,0,Easily accessible,33.59347737,-117.7493067
{CEFC14D7-9ED9-43A9-BA53-748978BC75CB},I01-11503-5,Outfall,Verified,36,NA,Aliso Viejo,Yes,NA,Easily accessible,33.59353752,-117.7495101
{2B86E2C7-7931-456A-BDF6-8E5B829C36D2},J01-10004-1 (J01P01),Box,Verified,96,Priority,Lake Forest,Yes,0.299355,Easily accessible,33.6334064,-117.6768884
{FC0A0575-4F9F-4F48-92CC-AA2CA9B5047D},J01-10004-2,Outfall,Verified,42,Not A Priority,Lake Forest,Unknown,7.54E-04,Easily accessible,33.63406357,-117.6746875
{F79CDE56-859F-4A33-BFA7-8A7FFBF9055A},J01-10006-1,Outfall,Verified,36,Not A Priority,Lake Forest,Yes,0,Easily accessible,33.6283627,-117.6836585
{0E023D41-5A3C-41F1-98C3-7CA73337F6D9},J01-10012-3,Outfall,Verified,36,Not A Priority,Mission Viejo,Unknown,0,Easily accessible,33.66921308,-117.6269503
{3A09A49C-9DAA-4A66-898F-7D6115463F96},J01-10017-1 (J01TBN4),Outfall,Verified,48,Priority,Aliso Viejo,Yes,0.017361,Easily accessible,33.57090351,-117.7170616
{65AB7468-482A-4869-8212-F73F5CC03224},J01-10019-1 (J01P33),Outfall,Verified,42,Priority,Aliso Viejo,Yes,0.007265,Difficult accessibility,33.56456168,-117.7184388
{30268716-5276-44DF-9485-87949570FB12},J01-10041-2 (J03P13),Box,Verified,NA,Priority,Laguna Niguel,Yes,2.4525,Easily accessible,33.55263395,-117.7088174
{BEADF14B-536C-491F-AF1C-E6C6959F66BD},J01-9005-1 (J03P05),Outfall,Verified,54,Priority,Laguna Niguel,Yes,0.033399,Easily accessible,33.53990663,-117.7041581
{8D0A255A-DAB2-4BAC-A4E1-414D7DD8EA41},J01-9005-3,Box,Verified,NA,Priority,Laguna Niguel,Yes,0.303774,Easily accessible,33.54616957,-117.7030321
{6367FF6D-1FC8-4E27-B1F3-A8005D44345E},J01-9007-1 (J02P05),Outfall,Verified,66,Priority,Aliso Viejo,Yes,0.092367,Easily accessible,33.55864031,-117.7378146
{87FF3E7F-0CD3-43AB-8A99-DD46A197D6A4},J01-9008-1 (J01P30),Outfall,Verified,84,Priority,Aliso Viejo,Yes,0.07146,Easily accessible,33.57676689,-117.7132973
{845D0596-F79C-47AB-8A96-2BF5F46A5F2D},J01-9031-1,Outfall,Verified,54,Priority,Lake Forest,Yes,0.037166,Difficult accessibility,33.67284325,-117.6388384
{82959DB9-0482-452E-8715-E1BA44BC8E44},J01-9033-1,Outfall,Verified,36,Not A Priority,Lake Forest,Yes,0.006837,Easily accessible,33.67100869,-117.6262673
{7E5CB88D-6665-452A-804A-655CBEAB830F},J01-9040-1,Outfall,Verified,66,Not A Priority,Lake Forest,Yes,0.290204,Easily accessible,33.67802615,-117.623525
{7B37BD5E-90A3-4DC7-8721-402EFF48BB71},J01-9046-1,Outfall,Verified,24,Not A Priority,Lake Forest,Unknown,0.00431,Easily accessible,33.6545286,-117.6597856
{2E617AF1-4DE3-4D23-81BF-39FAD4E9D040},J01-9046-2,Outfall,Verified,42,Not A Priority,Lake Forest,Unknown,0.094019,Easily accessible,33.6544559,-117.6596746
{C52723D5-88DF-4B27-A94D-AEE8BFE85FDF},J01-9046-3,Outfall,Verified,36,Not A Priority,Lake Forest,Yes,0.004993,Easily accessible,33.65613772,-117.659406
{44FB9709-D45F-44FA-A0BF-A0B51C5584F8},J01-9066-1 (J01P04),Outfall,Verified,36,Priority,Mission Viejo,Yes,0.015364,Easily accessible,33.60933566,-117.6928755
{F7A1B2B3-02A7-4B84-A84B-A6BA19C83F0B},J01-9066-2 (J01P03),Outfall,Verified,81,Priority,Mission Viejo,Yes,0.085018,Easily accessible,33.61058951,-117.6927562
{D7F5B54C-C817-44EE-AD28-FD7E7AE69350},J01-9082-2,Outfall,Verified,72,Priority,Aliso Viejo,Yes,0.162521,Easily accessible,33.58158427,-117.7457481
{D57375B8-DA33-4EBF-B4C6-11FF1DA7BC5E},J01-9082-3,Outfall,Verified,48,Not A Priority,Aliso Viejo,Unknown,0.005053,Easily accessible,33.5815804,-117.7457248
{AFB6CBDA-AC92-4821-99CD-EDC47B411745},J01-9082-4,Outfall,Verified,42,Priority,Aliso Viejo,Yes,0.02202,Easily accessible,33.58156591,-117.7457146
{3F8450D4-0881-4A9D-829A-4B4707912F53},J01-9131-1 (J01P28),Outfall,Verified,96,Priority,Aliso Viejo,Yes,0.082706,Difficult accessibility,33.5747086,-117.715853
{61303168-3951-41A3-9F99-5A1FBF0706F7},J01-9144-1 (J01P23),Outfall,Verified,96,Priority,Laguna Niguel,Yes,0.050193,Easily accessible,33.55488917,-117.7189388
{55C07C97-F5A8-4AD9-BDD6-F282EF1F22F5},J01-9144-4 (J01P26),Outfall,Verified,78,Not A Priority,Aliso Viejo,Unknown,0.003827,Easily accessible,33.55910097,-117.7186845
{0066DC99-7D9F-42BE-ABDB-C06A68E52A0F},J01-9224-1 (J01P24),Outfall,Verified,54,Priority,Laguna Niguel,Yes,0.034237,Easily accessible,33.55647718,-117.7177862
{7BFD7882-593A-4F10-AAF7-CC4B57726763},J01-9224-2 (J01P25),Outfall,Verified,39,Priority,Laguna Niguel,Yes,0.108437,Easily accessible,33.5576113,-117.7176679
{E9D08FC2-7F70-4A86-8EF6-2A8BE2A5E6F4},J01-9259-3,Box,Verified,NA,Not A Priority,Lake Forest,Yes,0.00601,Easily accessible,33.62433763,-117.689943
{86AB9BCD-9766-418C-889A-A078524BE271},J01-9264-1 (J01P06),Outfall,Verified,72,Not A Priority,Lake Forest,Yes,0,Easily accessible,33.6634603,-117.6540564
{1B614B52-1204-4A36-9937-3895C916CE39},J01-9273-1,Outfall,Verified,36,Not A Priority,Laguna Woods,Yes,0.002304,Easily accessible,33.59988687,-117.7073534
{D1EBB0B7-3D03-4EE5-8D43-EF34E157DB50},J01-9275-1,Outfall,Verified,36,Not A Priority,Lake Forest,Unknown,0.002727,Easily accessible,33.64907302,-117.6613407
{8DD9934B-1D0A-4A08-9886-1E1C2EF93E40},J01-9275-2,Outfall,Verified,36,Not A Priority,Lake Forest,Unknown,0.001661,Easily accessible,33.65086149,-117.6606345
{6C557F4D-24D0-4AC7-9549-68AEDF86E4E7},J01-9313-1,Outfall,Verified,54,Not A Priority,Aliso Viejo,Unknown,0.05,Unaccessible,33.56255648,-117.7433806
{0C4B2C1F-221A-4822-9ED8-4F1AF591803F},J01-9349-1,Outfall,Verified,36,Not A Priority,Lake Forest,Unknown,NA,Easily accessible,33.64411766,-117.6658042
{45DC9F7E-3DD3-44F6-A4A9-350A8C32653C},J01-9364-3 (J01P21),Outfall,Verified,66,Not A Priority,Orange Co,Yes,1.836666,Easily accessible,33.54984944,-117.7212781
{51AB1EDB-AED9-40F1-83A8-6391511D250C},J01-9364-4,Outfall,Verified,42,Not A Priority,Orange Co,Unknown,0,Easily accessible,33.54433437,-117.7272291
{3B4E9F27-523C-4F6B-A986-26E060B631EF},J01-9377-1,Outfall,Verified,36,Priority,Lake Forest,Unknown,0.001816,Easily accessible,33.65808712,-117.6577564
{0F35296A-ECE2-4C19-BD75-E6442A50F57C},J01-9377-2 (J01TBN8),Outfall,Verified,48,Not A Priority,Lake Forest,Unknown,4.20E-05,Easily accessible,33.6600133,-117.653399
{91E48869-6AD5-41B7-8A9B-640ED2238B02},J01-9782-1 (J01TBN3),Outfall,Verified,42,Not A Priority,Lake Forest,Yes,0.001588,Easily accessible,33.63275125,-117.6769095
{91338D15-19F3-4699-83FA-4C17B2C07214},J01-9785-1,Outfall,Verified,60,Not A Priority,Lake Forest,Yes,0.027279,Easily accessible,33.61715691,-117.6936529
{DE6D1FF7-E755-41CE-9C57-7D26DD867CD5},J01-9992-1 (J01P27),Outfall,Verified,90,Priority,Aliso Viejo,Yes,0.159686,Easily accessible,33.57325111,-117.7166002
{58BF1710-6532-44A0-A4C2-487B6E14647C},J03-9215-1,Outfall,Verified,36,Not A Priority,Laguna Niguel,Yes,NA,Easily accessible,33.53115354,-117.7056505
{096C0676-4771-492B-BAA6-AA39CD7F88A8},J03-9215-3,Outfall,Verified,54,Priority,Laguna Niguel,Yes,0.051159,Easily accessible,33.53409748,-117.7015627
{B312B909-A14D-4AAA-BB21-74D113055A73},J03-9216-1 (J03P01),Outfall,Verified,36,Priority,Laguna Niguel,Yes,0.012897,Easily accessible,33.53077057,-117.7082352
{BDBAD671-CCD0-47D1-B121-7ED3242CBA94},J03-9216-2,Box,Verified,NA,Priority,Laguna Niguel,Yes,1.520455,Easily accessible,33.52800208,-117.7100646
{17A4B537-06CB-4914-A505-354A1A88B51B},J03-9216-5,Outfall,Verified,36,NA,Laguna Niguel,Yes,NA,Difficult accessibility,33.52816788,-117.7097581
{B349E3D1-F18C-44B9-A54D-9A854691EE96},J03-9221-1 (J03P02),Outfall,Verified,72,Priority,Laguna Niguel,Yes,0.239694,Easily accessible,33.54994245,-117.7171591
{0C213075-F3BE-4202-976F-D3228FB0F4F4},J03-9234-5,Outfall,Verified,48,Not A Priority,Laguna Niguel,Yes,0.012591,Easily accessible,33.51975532,-117.7070077
{7C898AE5-6408-40A7-9258-052F87B864B0},J03-9234-6,Outfall,Verified,78,Priority,Laguna Niguel,Yes,0.981972,Easily accessible,33.51963608,-117.7065155
{8BA658D6-F310-40D7-B7B1-E1E606ACD5A0},J03-9234-8,Outfall,Verified,78,NA,Laguna Niguel,Yes,0.302939,Easily accessible,33.51991517,-117.7154209
{AAC8234A-5800-4230-971C-633C406E3E23},J03-9368-1 (J03TBN1),Outfall,Verified,48,Priority,Laguna Niguel,Yes,0.006481,Easily accessible,33.53781578,-117.6974871
{1C987AEE-54C0-42B5-B602-B59EEAD42C2F},J03-9368-2 (J03TBN2),Outfall,Verified,60,Priority,Laguna Niguel,Yes,0.04806,Easily accessible,33.54010288,-117.6953706
{43A0D628-01FD-445E-A64B-B954122259BC},J04-9249-1,Box,Verified,NA,Priority,Laguna Niguel,Yes,1.180767,Easily accessible,33.55391762,-117.7098513
{E4A45859-C01A-4CBC-8954-294275402A42},J05-9255-1 (J05P01),Outfall,Verified,36,Not A Priority,Laguna Hills,Yes,0,Unaccessible,33.58459817,-117.7063739
{9F5547EB-7FE3-461F-9EBD-E58B4219028B},J05-9271-6,Outfall,Verified,36,Not A Priority,Laguna Hills,Unknown,0,Difficult accessibility,33.58730921,-117.7044793
{B447E738-FF4A-4052-83BC-409EFD00CC89},J05-9800-2,Outfall,Verified,36,Not A Priority,Laguna Hills,Yes,0,Easily accessible,33.58919053,-117.7015824
{7C52C879-6B87-4321-BC5A-53A3242DD1D9},J06-10011-1 (J06P01),Outfall,Verified,96,Priority,Aliso Viejo,Yes,0.603221,Easily accessible,33.59503612,-117.7157502
{53829E67-0A5F-46C8-B493-01AC3AA4C5CD},J06-9079-1 (J06P03),Outfall,Verified,78,Priority,Aliso Viejo,Yes,0.130309,Easily accessible,33.5922578,-117.7156301
{02D8D354-0554-49DF-972A-8BC374B3901B},J07-9022-1,Outfall,Verified,30,Priority,Mission Viejo,Yes,0.004128,Easily accessible,33.62677607,-117.6747604
{ED29B567-C00D-4966-8303-25068F8D1BA9},J07-9022-6,Outfall,Verified,36,NA,Mission Viejo,Unknown,0.001924,Easily accessible,33.62875416,-117.6662279
{3908761B-6044-44D9-8A7D-054C86F6D560},J07-9109-1,Outfall,Verified,36,Priority,Mission Viejo,Yes,0.008731,Easily accessible,33.63979016,-117.6591813
{728A2E3D-7087-4CD0-B654-7272B31DFBFB},J07-9109-2,Outfall,Verified,48,Priority,Mission Viejo,Yes,0.05716,Easily accessible,33.6415684,-117.6576006
{D0C41BF9-0216-43F4-8129-6EAC01EF1A03},J07-9109-4 (J07P02),Outfall,Verified,78,Priority,Mission Viejo,Yes,0.170884,Easily accessible,33.64644434,-117.6557853
{FF27122D-EC98-40FC-AE70-E4A3069DC586},J07-9110-1,Outfall,Verified,36,Not A Priority,Mission Viejo,Yes,0.004715,Unsafe accessibility,33.63469651,-117.6635276
{E0B5BFB0-FF67-482C-B2DA-0715F995C4FF},J07-9110-2,Outfall,Verified,48,Priority,Mission Viejo,Yes,0.013448,Easily accessible,33.63608386,-117.6622401
{07F87B16-7752-4E0E-8F95-EF62C174A7F6},J07-9110-3,Outfall,Verified,36,Priority,Mission Viejo,Yes,0.010077,Easily accessible,33.63961545,-117.6592639
{E67A1268-C953-4917-B816-D1F3A4A6B507},K01-12032-2 (K01P11),Outfall,Verified,48,Priority,Laguna Niguel,Yes,0.097353,Easily accessible,33.51685064,-117.7177463
{492C91F2-212B-4A73-AC7B-107B61D9565F},K01-12036-1,Outfall,Verified,39,Not A Priority,Laguna Niguel,Yes,0.026632,Easily accessible,33.50710457,-117.7188813
{27FDF89D-E07B-4D2F-B470-DABB97A9B098},K01-12036-10,Outfall,Verified,54,Priority,Laguna Niguel,Yes,0.016851,Easily accessible,33.51221236,-117.7167359
{70D2A74D-50ED-4574-A929-01CB7DE7D000},K01-12036-5,Outfall,Verified,42,Priority,Laguna Niguel,Yes,0.052474,Easily accessible,33.51166424,-117.7180234
{4C787A96-7840-4AA0-A3A0-EED192734DC5},K01-12058-1 (K01P08),Outfall,Verified,72,Priority,Laguna Niguel,Yes,0.166967,Difficult accessibility,33.51129517,-117.694608
{C0A795C3-4CA5-4BFE-8231-8B5C12D45F49},K01-12058-2 (K01P09),Outfall,Verified,72,Priority,Laguna Niguel,Yes,0.12576,Difficult accessibility,33.51124853,-117.6945892
{DC0E267C-D89F-4834-A9CC-2BD31EFE7608},K01-12062-1,Outfall,Verified,72,Not A Priority,Laguna Niguel,Yes,0.122807,Easily accessible,33.50914243,-117.6906695
{4B95CAAB-3599-40EF-9AEE-7EB6755113A0},K01-12126-1 (K01S01),Outfall,Verified,120,Priority,Dana Point,Yes,0.457496,Difficult accessibility,33.4840291,-117.7198638
{7ED3F0F9-CFEC-4D38-9A33-AE41DCBA38E4},K01-12138-1 (K01TBN1),Outfall,Verified,42,Priority,Laguna Niguel,Yes,0.063607,Easily accessible,33.51195858,-117.6970925
{EBDB95ED-DC08-4DB5-AB03-DFC2113EF527},K01-12155-1,Outfall,Verified,36,Not A Priority,Laguna Niguel,Unknown,4.40E-04,Unaccessible,33.49919106,-117.7202082
{F833764D-81C4-470D-A336-B65195ACDDC4},K01-12155-5,Outfall,Verified,48,Not A Priority,Laguna Niguel,Unknown,0.061386,Unaccessible,33.50234163,-117.7200409
{5534FF00-8FE3-41EF-BF46-3A596527C17F},K01-12156-1,Outfall,Verified,42,Not A Priority,Laguna Niguel,Yes,NA,Difficult accessibility,33.49693232,-117.712858
{F7D4DE70-C4F6-4DB8-9F42-612475714A9C},K01-12156-3,Outfall,Verified,39,Not A Priority,Laguna Niguel,Unknown,0,Unsafe accessibility,33.50412284,-117.709462
{6FB4B9E1-BF9D-41E3-9F3C-703D525B54CD},K01-12156-6,Culvert,Verified,90,NA,Laguna Niguel,Yes,0.522546,Easily accessible,33.49532901,-117.7149027
{65F1D30E-87BC-47F7-B9E2-465FBE713D1F},K01-12159-2,Outfall,Verified,96,Priority,Dana Point,Yes,0.146367,Easily accessible,33.48244638,-117.72042
{1F0E78FB-3598-45E9-815F-9C59DD96DF84},K01-12159-3,Outfall,Verified,48,Priority,Dana Point,Yes,0.023731,Easily accessible,33.482589,-117.720386
{162A0934-2B45-4BAA-AE44-99D3683A47DD},K01-12177-1 (K01P07),Outfall,Verified,78,Priority,Laguna Niguel,Yes,0.235946,Easily accessible,33.50859606,-117.7073686
{5903AEF4-DE41-446D-A41A-D3014DC8AD95},L01-125-1,Outfall,Verified,66,Not A Priority,Rancho Santa Margarita,Unknown,2.5,Difficult accessibility,33.65133136,-117.5670847
{DD113CF9-A134-4437-879D-CFE4C8EED772},L01-125-2,Outfall,Verified,45,Not A Priority,Rancho Santa Margarita,Yes,0.021,Difficult accessibility,33.65542936,-117.5592564
{33F2DC65-D927-4563-A681-F329D3F84B4B},L01-125-3,Outfall,Verified,42,Priority,Rancho Santa Margarita,Unknown,0.034201,Unaccessible,33.65524952,-117.5641985
{D9AB8BDF-6FF9-4F23-895B-E154A03243AF},L01-218-1,Outfall,Verified,42,Not A Priority,Rancho Santa Margarita,Yes,NA,Difficult accessibility,33.63183926,-117.5632834
{36EB35B0-30D7-472E-B8A6-28D21FB8C159},L01-218-2,Outfall,Verified,36,Priority,Rancho Santa Margarita,Yes,0.020075,Difficult accessibility,33.63334771,-117.5643736
{25F85F71-7FE3-41F6-8378-9EEFE4D6A956},L01-218-3,Outfall,Verified,42,Not A Priority,Rancho Santa Margarita,Yes,NA,Easily accessible,33.63827636,-117.5672698
{D52E55F3-6949-417B-9C1F-389593FDF685},L01-218-4,Outfall,Verified,36,Priority,Rancho Santa Margarita,Yes,0.033304,Easily accessible,33.63861457,-117.5692372
{920D2923-A87E-4A8C-864D-656B0F11E23F},L01-223-1 (L08TBN1),Outfall,Verified,60,Priority,Rancho Santa Margarita,Yes,0.056556,Difficult accessibility,33.62071083,-117.5646135
{05755366-E1F2-43BB-A1D6-AC836A44F681},L01-242-1 (L07P16),Outfall,Verified,54,Not A Priority,Orange Co,Yes,NA,Easily accessible,33.614663,-117.5825511
{01783387-75A4-429B-918B-074CD3332D70},L01-261-1,Outfall,Verified,66,Priority,Orange Co,Unknown,0.008361,Easily accessible,33.61304226,-117.5835806
{4DB1E7DE-3FD5-4696-8101-98BEA4A83871},L01-303-1,Outfall,Verified,51,NA,Orange Co,Yes,NA,Easily accessible,33.58906011,-117.5845312
{DAFC646C-2E59-4F16-8AFD-87B9CAE3A703},L01-303-2,Outfall,Verified,56,Priority,Orange Co,Yes,0.07,Unaccessible,33.59292915,-117.5850595
{688139FB-EB67-42AA-848F-C55BF48E6B28},L01-303-3,Outfall,Verified,36,NA,Orange Co,Unknown,NA,Unaccessible,33.59525691,-117.5840701
{DB68879F-B851-41C0-A2C5-D131F57A6ECE},L01-303-4,Outfall,Verified,60,Priority,Orange Co,Unknown,0.018628,Unaccessible,33.59601716,-117.584647
{77F01F3D-4632-4CFC-AF1B-CCA5EBF929DB},L01-303-5,Outfall,Verified,70,NA,Orange Co,Yes,0.017713,Difficult accessibility,33.59974638,-117.5843414
{6D056363-053F-45F5-B22A-6CAFD80C097C},L01-335-1,Outfall,Verified,72,Priority,Orange Co,Yes,0.015593,Easily accessible,33.5778062,-117.6128
{65AC036E-2F1F-4616-A08A-A4E7B1D38A11},L01-335-2,Outfall,Verified,36,NA,Orange Co,Yes,0.0052,Easily accessible,33.57739308,-117.6127371
{F1CABFEE-57C0-45D7-805A-974B2EF723C4},L01-340-1,Outfall,Verified,90,Priority,Orange Co,Yes,0.056759,Easily accessible,33.58695721,-117.5954282
{0562EDDC-63AD-4A1F-8BB1-E41C2E082A28},L01-372-1,Outfall,Verified,42,Not A Priority,Orange Co,Yes,0.007224,Difficult accessibility,33.56873401,-117.585367
{6ACA9BF4-266E-4C31-8EE3-75E5E450E45E},L01-391-1,Outfall,Verified,36,Not A Priority,Orange Co,Yes,0,Difficult accessibility,33.57606504,-117.5859044
{D41F3C53-33B2-4B80-AB83-E479787A54C2},L01-391-3,Outfall,Verified,42,Not A Priority,Orange Co,Unknown,0.013986,Easily accessible,33.57838704,-117.5868131
{9F273F46-123A-4CB8-88E1-327AB79BEDBA},L01-399-1,Culvert,Verified,36,NA,Orange Co,Unknown,0,Easily accessible,33.56325013,-117.546511
{02BEB49C-F068-46E2-825C-68BD9C28CB4E},L01-399-2,Outfall,Verified,54,NA,Orange Co,Unknown,0.001,Easily accessible,33.56270405,-117.5467208
{CDCEA1A5-E306-47B2-8945-27B1CD159C10},L01-404-1,Outfall,Verified,72,Priority,Orange Co,Yes,0.139529,Easily accessible,33.56451699,-117.5858346
{1E7BFD35-867B-41B5-9FF2-898F561EE27E},L01-404-2,Outfall,Verified,72,NA,Orange Co,Yes,0.073474,Easily accessible,33.56344627,-117.5855107
{68338A6C-A350-4B2E-90E5-C3AA59C3D9A8},L01-414-1,Outfall,Verified,36,Not A Priority,Orange Co,Yes,NA,Easily accessible,33.5617018,-117.5905361
{424C51CE-5569-476A-8035-40A7D01575A0},L01-414-2,Outfall,Verified,36,Not A Priority,Orange Co,Unknown,0,Easily accessible,33.56488478,-117.5920628
{834FBB7A-F243-4A65-80C6-AE688690CC0C},L01-414-3,Outfall,Verified,60,Priority,Orange Co,Yes,0.232035,Easily accessible,33.56679959,-117.5924257
{12B3B591-46D7-4C09-AEF9-0205FDAAC85B},L01-458-1,Outfall,Verified,96,Not A Priority,Orange Co,Unknown,5.40E-04,Difficult accessibility,33.52498066,-117.6151049
{1506D8A1-1F63-4CAD-971D-6107A4006B15},L01-471-1,Outfall,Verified,60,NA,Orange Co,Yes,0.008117,Easily accessible,33.52556749,-117.5972944
