AREA,EMC_Group,RC_Group,FACILITYID,RC,RC_M,RC_Event,RCandCF,RC_Mcf,RC_WMAcf_M,RC_WMAcf,LSPC_LU_DESC,RC_Model_Outfall,SUM_Area,...1,Constituent,Fraction,Units,EMC,EMC_Model_LU,EMC_Model_LU_divisor
1.010099388,business,Commercial,L02-166-2 (L02P25),0.486,0.3820382435520306,0.00707017236758083,0.00899413560981969,NA,0.07918699682000366,0.12161927879041888,UTIL,0.12161927879041888,2.020198776,15,"Lead, Total",Total,mg/L,0.0021,5.159597481158546e-4,0.24569511815040698
1.010099388,business,Commercial,L02-166-2 (L02P25),0.486,0.3820382435520306,0.00707017236758083,0.00899413560981969,NA,0.07918699682000366,0.12161927879041888,UTIL,0.12161927879041888,2.020198776,16,"Zinc, Total",Total,mg/L,0.1569,0.038549564037798856,0.24569511815040698
1.010099388,business,Commercial,L02-166-2 (L02P25),0.486,0.3820382435520306,0.00707017236758083,0.00899413560981969,NA,0.07918699682000366,0.12161927879041888,UTIL,0.12161927879041888,2.020198776,17,"Copper, Total",Dissolved,mg/L,0.0137,0.003366023118660576,0.24569511815040698
1.010099388,business,Commercial,L02-166-2 (L02P25),0.486,0.3820382435520306,0.00707017236758083,0.00899413560981969,NA,0.07918699682000366,0.12161927879041888,UTIL,0.12161927879041888,2.020198776,18,"Zinc, Total",Dissolved,mg/L,0.0932,0.022898785011617934,0.24569511815040698
2.942449315,single family,Single Family Residential,I01-11021-1,0.405,0.4654840947303408,0.04924938350312003,0.04285001473641868,NA,0.1059846625134502,0.07981888209877125,RESSFH,0.07981888209877125,5.88489863,28,Fecal coliforms,Total,CFU/100 mL,11600,5448.82194696981,0.4697260299111905
2.942449315,single family,Single Family Residential,I01-11021-1,0.405,0.4654840947303408,0.04924938350312003,0.04285001473641868,NA,0.1059846625134502,0.07981888209877125,RESSFH,0.07981888209877125,5.88489863,29,TN,Total,mg/L,4.12,1.9352712432341048,0.4697260299111905
2.942449315,single family,Single Family Residential,I01-11021-1,0.405,0.4654840947303408,0.04924938350312003,0.04285001473641868,NA,0.1059846625134502,0.07981888209877125,RESSFH,0.07981888209877125,5.88489863,30,TP,Total,mg/L,0.45,0.21137671346003573,0.4697260299111905
2.942449315,single family,Single Family Residential,I01-11021-1,0.405,0.4654840947303408,0.04924938350312003,0.04285001473641868,NA,0.1059846625134502,0.07981888209877125,RESSFH,0.07981888209877125,5.88489863,31,TSS,Total,mg/L,104.2,48.94545231674605,0.4697260299111905
2.942449315,single family,Single Family Residential,I01-11021-1,0.405,0.4654840947303408,0.04924938350312003,0.04285001473641868,NA,0.1059846625134502,0.07981888209877125,RESSFH,0.07981888209877125,5.88489863,32,"Copper, Total",Total,mg/L,0.0268,0.012588657601619906,0.4697260299111905
2.942449315,single family,Single Family Residential,I01-11021-1,0.405,0.4654840947303408,0.04924938350312003,0.04285001473641868,NA,0.1059846625134502,0.07981888209877125,RESSFH,0.07981888209877125,5.88489863,33,"Lead, Total",Total,mg/L,0.0021,9.864246628135e-4,0.4697260299111905
2.942449315,single family,Single Family Residential,I01-11021-1,0.405,0.4654840947303408,0.04924938350312003,0.04285001473641868,NA,0.1059846625134502,0.07981888209877125,RESSFH,0.07981888209877125,5.88489863,34,"Zinc, Total",Total,mg/L,0.1021,0.04795902765393255,0.4697260299111905
2.942449315,single family,Single Family Residential,I01-11021-1,0.405,0.4654840947303408,0.04924938350312003,0.04285001473641868,NA,0.1059846625134502,0.07981888209877125,RESSFH,0.07981888209877125,5.88489863,35,"Copper, Total",Dissolved,mg/L,0.0148,0.00695194524268562,0.4697260299111905
2.942449315,single family,Single Family Residential,I01-11021-1,0.405,0.4654840947303408,0.04924938350312003,0.04285001473641868,NA,0.1059846625134502,0.07981888209877125,RESSFH,0.07981888209877125,5.88489863,36,"Zinc, Total",Dissolved,mg/L,0.0413,0.019399685035332168,0.4697260299111905
2.942449315,single family,Single Family Residential,I01-11021-1,0.405,0.4654840947303408,NA,NA,NA,0.1059846625134502,0.07981888209877125,RESSFH,0.07981888209877125,5.88489863,28,Fecal coliforms,Total,CFU/100 mL,11600,5448.82194696981,0.4697260299111905
2.942449315,single family,Single Family Residential,I01-11021-1,0.405,0.4654840947303408,NA,NA,NA,0.1059846625134502,0.07981888209877125,RESSFH,0.07981888209877125,5.88489863,29,TN,Total,mg/L,4.12,1.9352712432341048,0.4697260299111905
2.942449315,single family,Single Family Residential,I01-11021-1,0.405,0.4654840947303408,NA,NA,NA,0.1059846625134502,0.07981888209877125,RESSFH,0.07981888209877125,5.88489863,30,TP,Total,mg/L,0.45,0.21137671346003573,0.4697260299111905
2.942449315,single family,Single Family Residential,I01-11021-1,0.405,0.4654840947303408,NA,NA,NA,0.1059846625134502,0.07981888209877125,RESSFH,0.07981888209877125,5.88489863,31,TSS,Total,mg/L,104.2,48.94545231674605,0.4697260299111905
2.942449315,single family,Single Family Residential,I01-11021-1,0.405,0.4654840947303408,NA,NA,NA,0.1059846625134502,0.07981888209877125,RESSFH,0.07981888209877125,5.88489863,32,"Copper, Total",Total,mg/L,0.0268,0.012588657601619906,0.4697260299111905
2.942449315,single family,Single Family Residential,I01-11021-1,0.405,0.4654840947303408,NA,NA,NA,0.1059846625134502,0.07981888209877125,RESSFH,0.07981888209877125,5.88489863,33,"Lead, Total",Total,mg/L,0.0021,9.864246628135e-4,0.4697260299111905
2.942449315,single family,Single Family Residential,I01-11021-1,0.405,0.4654840947303408,NA,NA,NA,0.1059846625134502,0.07981888209877125,RESSFH,0.07981888209877125,5.88489863,34,"Zinc, Total",Total,mg/L,0.1021,0.04795902765393255,0.4697260299111905
2.942449315,single family,Single Family Residential,I01-11021-1,0.405,0.4654840947303408,NA,NA,NA,0.1059846625134502,0.07981888209877125,RESSFH,0.07981888209877125,5.88489863,35,"Copper, Total",Dissolved,mg/L,0.0148,0.00695194524268562,0.4697260299111905
2.942449315,single family,Single Family Residential,I01-11021-1,0.405,0.4654840947303408,NA,NA,NA,0.1059846625134502,0.07981888209877125,RESSFH,0.07981888209877125,5.88489863,36,"Zinc, Total",Dissolved,mg/L,0.0413,0.019399685035332168,0.4697260299111905
23.15635728,single family,Single Family Residential,J01-9046-2,0.405,0.3595627385979095,0.00691365328810002,0.00778731854306994,NA,0.069950128840483,0.07981888209877125,RESSFH,0.07981888209877125,46.31271456,28,Fecal coliforms,Total,CFU/100 mL,11600,42880.897596408766,3.6966291031386866
23.15635728,single family,Single Family Residential,J01-9046-2,0.405,0.3595627385979095,0.00691365328810002,0.00778731854306994,NA,0.069950128840483,0.07981888209877125,RESSFH,0.07981888209877125,46.31271456,29,TN,Total,mg/L,4.12,15.23011190493139,3.6966291031386866
23.15635728,single family,Single Family Residential,J01-9046-2,0.405,0.3595627385979095,0.00691365328810002,0.00778731854306994,NA,0.069950128840483,0.07981888209877125,RESSFH,0.07981888209877125,46.31271456,30,TP,Total,mg/L,0.45,1.663483096412409,3.6966291031386866
23.15635728,single family,Single Family Residential,J01-9046-2,0.405,0.3595627385979095,0.00691365328810002,0.00778731854306994,NA,0.069950128840483,0.07981888209877125,RESSFH,0.07981888209877125,46.31271456,31,TSS,Total,mg/L,104.2,385.18875254705114,3.6966291031386866
23.15635728,single family,Single Family Residential,J01-9046-2,0.405,0.3595627385979095,0.00691365328810002,0.00778731854306994,NA,0.069950128840483,0.07981888209877125,RESSFH,0.07981888209877125,46.31271456,32,"Copper, Total",Total,mg/L,0.0268,0.0990696599641168,3.6966291031386866
23.15635728,single family,Single Family Residential,J01-9046-2,0.405,0.3595627385979095,0.00691365328810002,0.00778731854306994,NA,0.069950128840483,0.07981888209877125,RESSFH,0.07981888209877125,46.31271456,33,"Lead, Total",Total,mg/L,0.0021,0.007762921116591242,3.6966291031386866
23.15635728,single family,Single Family Residential,J01-9046-2,0.405,0.3595627385979095,0.00691365328810002,0.00778731854306994,NA,0.069950128840483,0.07981888209877125,RESSFH,0.07981888209877125,46.31271456,34,"Zinc, Total",Total,mg/L,0.1021,0.3774258314304599,3.6966291031386866
23.15635728,single family,Single Family Residential,J01-9046-2,0.405,0.3595627385979095,0.00691365328810002,0.00778731854306994,NA,0.069950128840483,0.07981888209877125,RESSFH,0.07981888209877125,46.31271456,35,"Copper, Total",Dissolved,mg/L,0.0148,0.054710110726452564,3.6966291031386866
23.15635728,single family,Single Family Residential,J01-9046-2,0.405,0.3595627385979095,0.00691365328810002,0.00778731854306994,NA,0.069950128840483,0.07981888209877125,RESSFH,0.07981888209877125,46.31271456,36,"Zinc, Total",Dissolved,mg/L,0.0413,0.15267078195962777,3.6966291031386866
23.15635728,single family,Single Family Residential,J01-9046-2,0.405,0.3595627385979095,NA,NA,NA,0.069950128840483,0.07981888209877125,RESSFH,0.07981888209877125,46.31271456,28,Fecal coliforms,Total,CFU/100 mL,11600,42880.897596408766,3.6966291031386866
23.15635728,single family,Single Family Residential,J01-9046-2,0.405,0.3595627385979095,NA,NA,NA,0.069950128840483,0.07981888209877125,RESSFH,0.07981888209877125,46.31271456,29,TN,Total,mg/L,4.12,15.23011190493139,3.6966291031386866
23.15635728,single family,Single Family Residential,J01-9046-2,0.405,0.3595627385979095,NA,NA,NA,0.069950128840483,0.07981888209877125,RESSFH,0.07981888209877125,46.31271456,30,TP,Total,mg/L,0.45,1.663483096412409,3.6966291031386866
23.15635728,single family,Single Family Residential,J01-9046-2,0.405,0.3595627385979095,NA,NA,NA,0.069950128840483,0.07981888209877125,RESSFH,0.07981888209877125,46.31271456,31,TSS,Total,mg/L,104.2,385.18875254705114,3.6966291031386866
23.15635728,single family,Single Family Residential,J01-9046-2,0.405,0.3595627385979095,NA,NA,NA,0.069950128840483,0.07981888209877125,RESSFH,0.07981888209877125,46.31271456,32,"Copper, Total",Total,mg/L,0.0268,0.0990696599641168,3.6966291031386866
23.15635728,single family,Single Family Residential,J01-9046-2,0.405,0.3595627385979095,NA,NA,NA,0.069950128840483,0.07981888209877125,RESSFH,0.07981888209877125,46.31271456,33,"Lead, Total",Total,mg/L,0.0021,0.007762921116591242,3.6966291031386866
23.15635728,single family,Single Family Residential,J01-9046-2,0.405,0.3595627385979095,NA,NA,NA,0.069950128840483,0.07981888209877125,RESSFH,0.07981888209877125,46.31271456,34,"Zinc, Total",Total,mg/L,0.1021,0.3774258314304599,3.6966291031386866
23.15635728,single family,Single Family Residential,J01-9046-2,0.405,0.3595627385979095,NA,NA,NA,0.069950128840483,0.07981888209877125,RESSFH,0.07981888209877125,46.31271456,35,"Copper, Total",Dissolved,mg/L,0.0148,0.054710110726452564,3.6966291031386866
23.15635728,single family,Single Family Residential,J01-9046-2,0.405,0.3595627385979095,NA,NA,NA,0.069950128840483,0.07981888209877125,RESSFH,0.07981888209877125,46.31271456,36,"Zinc, Total",Dissolved,mg/L,0.0413,0.15267078195962777,3.6966291031386866
61.20348011,single family,Single Family Residential,J01-9992-1 (J01P27),0.405,0.4309018585120463,NA,NA,NA,0.10475399667667123,0.07981888209877125,RESSFH,0.07981888209877125,122.40696022,28,Fecal coliforms,Total,CFU/100 mL,11600,113336.48602008229,9.770386725869162
61.20348011,single family,Single Family Residential,J01-9992-1 (J01P27),0.405,0.4309018585120463,NA,NA,NA,0.10475399667667123,0.07981888209877125,RESSFH,0.07981888209877125,122.40696022,29,TN,Total,mg/L,4.12,40.25399331058095,9.770386725869162
61.20348011,single family,Single Family Residential,J01-9992-1 (J01P27),0.405,0.4309018585120463,NA,NA,NA,0.10475399667667123,0.07981888209877125,RESSFH,0.07981888209877125,122.40696022,30,TP,Total,mg/L,0.45,4.396674026641123,9.770386725869162
61.20348011,single family,Single Family Residential,J01-9992-1 (J01P27),0.405,0.4309018585120463,NA,NA,NA,0.10475399667667123,0.07981888209877125,RESSFH,0.07981888209877125,122.40696022,31,TSS,Total,mg/L,104.2,1018.0742968355668,9.770386725869162
61.20348011,single family,Single Family Residential,J01-9992-1 (J01P27),0.405,0.4309018585120463,NA,NA,NA,0.10475399667667123,0.07981888209877125,RESSFH,0.07981888209877125,122.40696022,32,"Copper, Total",Total,mg/L,0.0268,0.26184636425329355,9.770386725869162
61.20348011,single family,Single Family Residential,J01-9992-1 (J01P27),0.405,0.4309018585120463,NA,NA,NA,0.10475399667667123,0.07981888209877125,RESSFH,0.07981888209877125,122.40696022,33,"Lead, Total",Total,mg/L,0.0021,0.02051781212432524,9.770386725869162
