LSPC_LU_DESC,LSPC_LU_CODE,RC_Group,EMC_Group,RC,FACILITYID,Shape_Area,AREA,PERCENTAGE,...1,Collected Date,HSN,Fraction,Sample Type,Composite Start Time,Composite End Time,Stormflow Volume -cf,"2,4'-DDD - ng/L","2,4'-DDE - ng/L","2,4'-DDT - ng/L","4,4'-DDD - ng/L","4,4'-DDE - ng/L","4,4'-DDT - ng/L",Acenaphthene - ng/L,Acenaphthylene - ng/L,Aldrin - ng/L,Anthracene - ng/L,Azinphos Methyl - ng/L,Benz[a]anthracene - ng/L,Benzo[a]pyrene - ng/L,Benzo[b]fluoranthene - ng/L,"Benzo[g,h,i]perylene - ng/L",Benzo[k]fluoranthene - ng/L,BHC-alpha - ng/L,BHC-beta - ng/L,BHC-delta - ng/L,BHC-gamma - ng/L,Biphenyl - ng/L,Bolstar (Sulprofos) - ng/L,Chlordane-alpha - ng/L,Chlordane-gamma - ng/L,Chlorpyrifos - ng/L,Chrysene - ng/L,Demeton - ng/L,Diazinon - ng/L,"Dibenz[a,h]anthracene - ng/L",Dibenzothiophene - ng/L,Dichlorvos - ng/L,Dieldrin - ng/L,Dimethoate - ng/L,Disulfoton - ng/L,Endosulfan-I - ng/L,Endosulfan-II - ng/L,Endosulfan Sulfate - ng/L,Endrin - ng/L,Endrin Aldehyde - ng/L,Ethoprop (Ethoprofos) - ng/L,Ethyl Parathion - ng/L,Fenchlorphos (Ronnel) - ng/L,Fensulfothion - ng/L,Fenthion - ng/L,Fluoranthene - ng/L,Fluorene - ng/L,Heptachlor - ng/L,Heptachlor Epoxide - ng/L,"Indeno[1,2,3-cd]pyrene - ng/L",Malathion - ng/L,Merphos - ng/L,Methoxychlor - ng/L,Methyl Parathion - ng/L,Mevinphos (Phosdrin) - ng/L,Mirex - ng/L,Naphthalene - ng/L,Phenanthrene - ng/L,Phorate - ng/L,Pyrene - ng/L,Tetrachlorvinphos (Stirofos) - ng/L,Tokuthion (Prothiofos) - ng/L,Toxaphene - ng/L,trans-Nonachlor - ng/L,Trichloronate - ng/L,"Arsenic, Total - ug/L","Cadmium, Total - ug/L","Calcium, Total","Chromium, Total - ug/L","Copper, Total - ug/L",Dissolved Organic Carbon - mg/L,"Hardness as CaCO3, Total - mg/L","Iron, Total - ug/L","Lead, Total - ug/L","Magnesium, Total - ug/L","Manganese, Total - ug/L",MBAS - mg/L,"Mercury, Total - ug/L","Nickel, Total - ug/L","Selenium, Total - ug/L","Silver, Total - ug/L","Thallium, Total - ug/L",Total Organic Carbon (TOC) - mg/L,"Zinc, Total - ug/L","Ammonia, as Nitrogen - mg/L",Chloride - mg/L,Nitrate + Nitrite as N - mg/L,"Nitrogen, Total Kjeldahl - mg/L",Orthophosphate as P - mg/L,pH,Phosphorus as PO4 - mg/L,SpecificConductivity,Sulfate - mg/L,Temperature,Total Dissolved Solids - mg/L,VSS - mg/L,TSS - mg/L,Turbidity - NTU,Enterococcus - CFU/100 mL,E. coli - CFU/100 mL,Fecal coliforms - CFU/100 mL,Total Coliforms - CFU/100 mL,TN - mg/L,Field Dissolved Oxygen,Field pH,Field Specific Conductivity,Field Temperature,Field Turbidity - NTU,...117,GlobalID_tribarea,area_acres,OBJECTID,IN_FID,NEAR_FID,NEAR_DIST,OBJECTID_outfall,GlobalID,LOCDESC,OBJECTID_hydstra,station,Rain_Gage_Total,Composite Begin,Composite End,Rain_Event_Total,RC_Event,RC_M,RC_CF,na.rm,RCandCF,RC_Mcf,RC_WMAcf,RC_WMAcf_M,Stormwater Volume (acre-ft)_RC,Stormwater Volume (acre-ft)_RC_M,Stormwater Volume (acre-ft)_RC_Event,Stormwater Volume (acre-ft)_RC_WMAcf,Stormwater Volume (acre-ft)_RC_WMAcf_M
OSDEV,75,Developed Open Space,developed open space,0.217,J07-9109-4 (J07P02),2659635.635,61.05707698,15.4603804,19,2024-01-21T12:09:00Z,3251006,Total,Grab,NA,NA,444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,>=6400,2400,4400,240000,NA,NA,NA,NA,NA,NA,336,{03BDF6DE-AEFE-4B0B-B433-05D6CB603581},394.92574829,299,299,30,12630.26776,299,{D0C41BF9-0216-43F4-8129-6EAC01EF1A03},J07P02,30,ELTORO,19.47,NA,NA,NA,NA,0.39812587475814387,NA,TRUE,NA,NA,0.03558707832292528,0.09143756505923496,21.497128305810847,255.10593298150886,NA,3.525437736114583,58.59017668259804
OSDEV,75,Developed Open Space,developed open space,0.217,J07-9109-4 (J07P02),2659635.635,61.05707698,15.4603804,23,2024-01-21T12:09:00Z,3252004,Total,Composite,2024-01-20T11:29:00Z,2024-01-21T10:29:00Z,968031.3,<2,<2,<2,<2,<2,<2,<5,J1.75,<5,J2.68,<10,J2.31,5.3,<5,14.7,6.07,<5,<5,<5,<5,J4.03,<4,<2,J1.48,<1,7.52,<2,<1,<5,7.47,<6,<2,<10,<2,<5,<5,<5,<5,<5,<2,<20,<4,<2,<4,10.5,<5,<5,<5,J4.71,<5,<2,<5,<2,<10,<5,20.5,8.99,<10,23.1,<4,<6,29.2,2.37,<2,4.2,3.3,44.2,2.5,21,11,152,1000,1.3,10.1,39,0.14000000000000001,<0.05,5.7,0.61,<0.2,<0.2,12,120,0.22,59,2.2,2.3,0.28,H7.55,1.3,630,91,H16.4,310,11,32,16,NA,NA,NA,NA,4.5,NA,NA,NA,NA,NA,336,{03BDF6DE-AEFE-4B0B-B433-05D6CB603581},394.92574829,299,299,30,12630.26776,299,{D0C41BF9-0216-43F4-8129-6EAC01EF1A03},J07P02,30,ELTORO,19.47,2024-01-20,2024-01-21,2.52,0.2679580349998111,0.39812587475814387,0.6730485306000068,TRUE,0.14605153114020147,NA,0.03558707832292528,0.09143756505923496,21.497128305810847,255.10593298150886,171.69867334054834,3.525437736114583,58.59017668259804
OSDEV,75,Developed Open Space,developed open space,0.217,J07-9109-4 (J07P02),2659635.635,61.05707698,15.4603804,27,2024-01-21T12:09:00Z,3252008,Dissolved,Composite,2024-01-20T11:29:00Z,2024-01-21T10:29:00Z,968031.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,NA,1,14,NA,NA,31,<0.2,NA,4.5999999999999996,NA,<0.05,4.2,0.52,<0.2,<0.2,NA,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,336,{03BDF6DE-AEFE-4B0B-B433-05D6CB603581},394.92574829,299,299,30,12630.26776,299,{D0C41BF9-0216-43F4-8129-6EAC01EF1A03},J07P02,30,ELTORO,19.47,2024-01-20,2024-01-21,2.52,0.2679580349998111,0.39812587475814387,0.6730485306000068,TRUE,0.14605153114020147,NA,0.03558707832292528,0.09143756505923496,21.497128305810847,255.10593298150886,171.69867334054834,3.525437736114583,58.59017668259804
OSDEV,75,Developed Open Space,developed open space,0.217,K01-12156-4,10754280.86,246.8853049,17.47619051,16,2024-01-21T10:23:00Z,3251003,Total,Grab,NA,NA,5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,>=9000,2800,>=5100,>=59000,NA,NA,NA,NA,NA,NA,326,{69600548-71B3-42DD-82C0-FEECBD33EB65},1412.69395318,215,215,29,16023.70933,215,{309906B0-76A0-4415-BAED-B4E04CEE89DD},SCNK01; Salt Creek Corridor Regional Park (station on upstream side of tunnel).  RW that captures influence of upstream outfalls,29,SULPHURCREEK,20.56,NA,NA,NA,NA,0.31884533727982217,NA,TRUE,NA,NA,0.03558707832292528,0.06548683864112503,91.7903104597873,771.7382410235633,NA,15.053221048931238,158.50536844684177
OSDEV,75,Developed Open Space,developed open space,0.217,K01-12156-4,10754280.86,246.8853049,17.47619051,20,2024-01-22T10:00:00Z,3252001,Total,Composite,2024-01-21T10:30:00Z,2024-01-22T06:30:00Z,31974.9,<2,<2,<2,<2,<2,<2,<5,<5,<5,<5,<10,<5,<5,<5,<5,<5,<5,<5,<5,<5,<5,<4,<2,<2,<1,<5,<2,<1,<5,<5,<6,<2,<10,<2,<5,<5,<5,<5,<5,<2,<20,<4,<2,<4,<5,J1.08,<5,<5,<5,<5,<2,<5,<2,<10,<5,J4.47,J1.3,<10,J1.49,<4,<6,J10.7,<2,<2,1.4,0.23,118,1.1,5.8,7.1,493,440,0.23,48.2,48,7.0000000000000007E-2,<0.05,3.5,2.5,<0.2,<0.2,7.9,14,<0.1,190,0.93,0.8,0.18,H7.81,0.68,1900,410,H19.3,950,<5,11,6.8,NA,NA,NA,NA,1.73,NA,NA,NA,NA,NA,326,{69600548-71B3-42DD-82C0-FEECBD33EB65},1412.69395318,215,215,29,16023.70933,215,{309906B0-76A0-4415-BAED-B4E04CEE89DD},SCNK01; Salt Creek Corridor Regional Park (station on upstream side of tunnel).  RW that captures influence of upstream outfalls,29,SULPHURCREEK,20.56,2024-01-21,2024-01-22,3.76,0.001658313509399875,0.31884533727982217,0.005200996582065495,TRUE,0.0011286162583082123,NA,0.03558707832292528,0.06548683864112503,91.7903104597873,771.7382410235633,4.0138079538127895,15.053221048931238,158.50536844684177
OSDEV,75,Developed Open Space,developed open space,0.217,K01-12156-4,10754280.86,246.8853049,17.47619051,24,2024-01-22T10:00:00Z,3252005,Dissolved,Composite,2024-01-21T10:30:00Z,2024-01-22T06:30:00Z,31974.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3,<0.2,NA,0.42,4.4,NA,NA,37,<0.2,NA,35,NA,<0.05,3,2.3,<0.2,<0.2,NA,<10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,326,{69600548-71B3-42DD-82C0-FEECBD33EB65},1412.69395318,215,215,29,16023.70933,215,{309906B0-76A0-4415-BAED-B4E04CEE89DD},SCNK01; Salt Creek Corridor Regional Park (station on upstream side of tunnel).  RW that captures influence of upstream outfalls,29,SULPHURCREEK,20.56,2024-01-21,2024-01-22,3.76,0.001658313509399875,0.31884533727982217,0.005200996582065495,TRUE,0.0011286162583082123,NA,0.03558707832292528,0.06548683864112503,91.7903104597873,771.7382410235633,4.0138079538127895,15.053221048931238,158.50536844684177
OSDEV,75,Developed Open Space,developed open space,0.217,L02-166-2 (L02P25),2986278.622,68.55579814,18.83642943,17,2024-01-21T11:34:00Z,3251004,Total,Grab,NA,NA,25.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4200,>=1500,>=1300,>=28000,NA,NA,NA,NA,NA,NA,342,{3A11CF81-5CBC-49DA-954D-B3E5E34A8451},363.95293383,6,6,65,9672.861319,6,{FF3574C5-E460-4A7F-94BD-7DEF35298977},L02P25,65,TRABUCO,22.96,NA,NA,NA,NA,0.3820382435520306,NA,TRUE,NA,NA,0.03558707832292528,0.07918699682000366,28.46391034907373,266.03740438878805,NA,4.667960400779771,55.14291684378939
OSDEV,75,Developed Open Space,developed open space,0.217,L02-166-2 (L02P25),2986278.622,68.55579814,18.83642943,21,2024-01-21T11:34:00Z,3252002,Total,Composite,2024-01-20T10:02:00Z,2024-01-21T09:02:00Z,21110.1,<2,<2,<2,<2,<2,<2,<5,<5,<5,<5,<10,<5,<5,<5,J1.77,<5,<5,<5,<5,<5,<5,<4,J0.931,<2,<1,J1.09,<2,<1,<5,<5,<6,<2,<10,<2,<5,<5,<5,<5,<5,<2,<20,<4,<2,<4,J1.85,J1.1,<5,<5,<5,<5,<2,<5,<2,<10,<5,J4.8,J2.47,<10,J3.31,<4,<6,<25,<2,<2,10,0.46,105,0.95,6.4,6,365,430,0.28000000000000003,25,77,7.2999999999999995E-2,<0.05,4.9000000000000004,4.2,<0.2,<0.2,6.2,15,<0.1,110,1,0.75,0.16,H8.05,0.68,1230,200,H19.1,690,<5,6.3,5.6,NA,NA,NA,NA,1.75,NA,NA,NA,NA,NA,342,{3A11CF81-5CBC-49DA-954D-B3E5E34A8451},363.95293383,6,6,65,9672.861319,6,{FF3574C5-E460-4A7F-94BD-7DEF35298977},L02P25,65,TRABUCO,22.96,2024-01-20,2024-01-21,2.26,0.007070172367580838,0.3820382435520306,0.018506451872056982,TRUE,0.004015900056236365,NA,0.03558707832292528,0.07918699682000366,28.46391034907373,266.03740438878805,4.923408420488066,4.667960400779771,55.14291684378939
OSDEV,75,Developed Open Space,developed open space,0.217,L02-166-2 (L02P25),2986278.622,68.55579814,18.83642943,25,2024-01-21T11:34:00Z,3252006,Dissolved,Composite,2024-01-20T10:02:00Z,2024-01-21T09:02:00Z,21110.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0.31,NA,0.46,4.9,NA,NA,58,<0.2,NA,70,NA,<0.05,2.1,4.4,<0.2,<0.2,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,342,{3A11CF81-5CBC-49DA-954D-B3E5E34A8451},363.95293383,6,6,65,9672.861319,6,{FF3574C5-E460-4A7F-94BD-7DEF35298977},L02P25,65,TRABUCO,22.96,2024-01-20,2024-01-21,2.26,0.007070172367580838,0.3820382435520306,0.018506451872056982,TRUE,0.004015900056236365,NA,0.03558707832292528,0.07918699682000366,28.46391034907373,266.03740438878805,4.923408420488066,4.667960400779771,55.14291684378939
OSDEV,75,Developed Open Space,developed open space,0.217,L03-708-11 (L03P05),305586.4754,7.015328232,4.085616682,28,2024-02-01T09:03:00Z,3281001,Total,Grab,NA,NA,4050.52218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,>=16000,6600,<10000,>=31000,NA,NA,NA,NA,NA,NA,228,{63418C1C-734F-4A14-A489-860395E5E09F},171.70778799,408,408,29,10378.11366,408,{D0B00686-BBBD-4543-B725-46856EE3A1A0},L03P05,29,SULPHURCREEK,20.56,NA,NA,NA,NA,0.3596912701174963,NA,TRUE,NA,NA,0.03558707832292528,0.07020903084910514,2.60825226780272,105.81853756170361,NA,0.4277422937338381,20.654982717956862
OSDEV,75,Developed Open Space,developed open space,0.217,L03-708-11 (L03P05),305586.4754,7.015328232,4.085616682,31,2024-02-06T09:00:00Z,3282002,Total,Composite,2024-02-04T19:30:00Z,2024-02-05T18:30:00Z,593402.836176,<2,<2,<2,<2,<2,<2,<5,<5,<5,<5,<10,<5,<5,J2.18,J2.86,<5,<5,<5,<5,<5,<5,<4,<2,<2,<1,J2.29,<2,<1,<5,<5,<6,<2,<10,<2,<5,<5,<5,<5,<5,<2,<20,<4,<2,<4,J3.7,<5,<5,<5,<5,<5,<2,<5,<2,<10,<5,J3.83,J2.49,<10,6.01,<4,<6,<25,<2,<2,1.8,1.1000000000000001,42,4.6,12,8.7,156,2700,1.2,12.5,74,<0.05,<0.05,6.5,0.68,<0.2,<0.2,8.1,47,0.27,51,1.2,2,0.34,H7.47,1.6,710,110,H17.4,390,23,110,40,NA,NA,NA,NA,3.2,NA,NA,NA,NA,NA,228,{63418C1C-734F-4A14-A489-860395E5E09F},171.70778799,408,408,29,10378.11366,408,{D0B00686-BBBD-4543-B725-46856EE3A1A0},L03P05,29,SULPHURCREEK,20.56,2024-02-04,2024-02-05,9.04,0.10531362665340849,0.3596912701174963,0.2927889426368532,TRUE,0.06353520055219714,NA,0.03558707832292528,0.07020903084910514,2.60825226780272,105.81853756170361,30.982497724069333,0.4277422937338381,20.654982717956862
OSDEV,75,Developed Open Space,developed open space,0.217,L03-708-11 (L03P05),305586.4754,7.015328232,4.085616682,33,2024-02-06T09:00:00Z,3282004,Dissolved,Composite,2024-02-04T19:30:00Z,2024-02-05T18:30:00Z,593402.836176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,0.51,NA,0.63,6.5,NA,NA,70,<0.2,NA,21,NA,<0.05,4.0999999999999996,0.65,<0.2,<0.2,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,228,{63418C1C-734F-4A14-A489-860395E5E09F},171.70778799,408,408,29,10378.11366,408,{D0B00686-BBBD-4543-B725-46856EE3A1A0},L03P05,29,SULPHURCREEK,20.56,2024-02-04,2024-02-05,9.04,0.10531362665340849,0.3596912701174963,0.2927889426368532,TRUE,0.06353520055219714,NA,0.03558707832292528,0.07020903084910514,2.60825226780272,105.81853756170361,30.982497724069333,0.4277422937338381,20.654982717956862
OSDEV,75,Developed Open Space,developed open space,0.217,L05-049-1,2902339.552,66.62881453,13.9310974,34,2024-02-21T10:00:00Z,3298001,Total,Composite,NA,NA,235.2,<2,<2,<2,<2,<2,<2,<5,<5,<5,<5,<10,<5,<5,<5,<5,<5,<5,<5,<5,<5,<5,<4,<2,<2,<1,<5,<2,<1,<5,<5,<6,<2,<10,<2,<5,<5,<5,<5,<5,<2,<20,<4,<2,<4,<5,<5,<5,<5,<5,<5,<2,<5,<2,<10,<5,J2.02,<5,<10,<5,<4,<6,<25,<2,<2,3.4,12,217,8.6,16,17,1080,3600,0.74,131,560,<0.05,<0.05,110,11,<0.2,<0.2,13,91,0.18,220,3.2,2.8,0.29,H7.79,1.7,3350,1100,H18.5,2300,18,86,51,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,355,{9F6ECA1D-6E3A-42B9-BCC9-0EF83F99334C},478.27356101,324,324,29,19141.5066,324,{B2A1E667-9853-4699-9E7C-64A87D6A78B6},Horno/u,29,SULPHURCREEK,20.56,NA,NA,NA,NA,0.3261867707516468,NA,TRUE,NA,NA,0.03558707832292528,0.06963169199951165,24.772149050157136,267.29115106165233,NA,4.062527227995949,57.05913535987863
OSDEV,75,Developed Open Space,developed open space,0.217,L05-049-1,2902339.552,66.62881453,13.9310974,36,2024-02-20T09:44:00Z,3298003,Dissolved,Composite,NA,NA,235.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,9.8000000000000007,NA,1.2,12,NA,NA,42,<0.2,NA,550,NA,<0.05,98,11,<0.2,<0.2,NA,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,355,{9F6ECA1D-6E3A-42B9-BCC9-0EF83F99334C},478.27356101,324,324,29,19141.5066,324,{B2A1E667-9853-4699-9E7C-64A87D6A78B6},Horno/u,29,SULPHURCREEK,20.56,NA,NA,NA,NA,0.3261867707516468,NA,TRUE,NA,NA,0.03558707832292528,0.06963169199951165,24.772149050157136,267.29115106165233,NA,4.062527227995949,57.05913535987863
OSDEV,75,Developed Open Space,developed open space,0.217,L05-049-1,2902339.552,66.62881453,13.9310974,38,2024-02-21T10:00:00Z,3299001,Total,Grab,NA,NA,1098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21000,7500,>=9000,>=75000,NA,NA,NA,NA,NA,NA,355,{9F6ECA1D-6E3A-42B9-BCC9-0EF83F99334C},478.27356101,324,324,29,19141.5066,324,{B2A1E667-9853-4699-9E7C-64A87D6A78B6},Horno/u,29,SULPHURCREEK,20.56,NA,NA,NA,NA,0.3261867707516468,NA,TRUE,NA,NA,0.03558707832292528,0.06963169199951165,24.772149050157136,267.29115106165233,NA,4.062527227995949,57.05913535987863
OSIRR,76,Developed Open Space,developed open space,0.217,J01-9046-2,236.8712034,0.005437836,0.01172862,1,2023-12-19T09:45:00Z,3209003,Total,Composite,2023-12-18T22:17:00Z,2023-12-19T07:17:00Z,162.9,<2,2.54,<2,<2,<2,<2,12.4,7.82,<5,7.26,<10,18.2,30.2,<5,67.099999999999994,<5,<5,<5,<5,<5,19.2,<4,5.19,4,<1,64.5,<2,<1,<5,32.700000000000003,<6,<2,<10,<2,<5,<5,<5,<5,<5,<2,<20,<4,<2,<4,70.099999999999994,J3.93,<5,<5,6.86,<5,<2,<5,<2,<10,<5,30.7,34.700000000000003,<10,138,<4,<6,<25,4.99,<2,7,1.5,62.3,22,99,56,230,13000,18,18.1,350,1.1000000000000001,8.1000000000000003E-2,25,1.1,0.24,0.23,72,600,1.7,52,2.4,9.8,0.62,H7.64,6.9,640,82,H19.4,420,99,390,82,NA,NA,NA,NA,12.2,NA,NA,NA,NA,NA,48,{F3D1AC6C-A7BE-4D84-8128-FB26B4E5B7D8},46.36377902,30,30,30,13585.01706,30,{2E617AF1-4DE3-4D23-81BF-39FAD4E9D040},J01-Normandale,30,ELTORO,19.47,2023-12-18,2023-12-19,0.14,0.006913653288100025,0.3595627385979095,0.01922794701992578,TRUE,0.004172464503323894,NA,0.03558707832292528,0.069950128840483,0.0019145668934699997,27.04819023540124,0.5200811688311688,3.1398083867463874e-4,5.262014632678658
OSIRR,76,Developed Open Space,developed open space,0.217,J01-9046-2,236.8712034,0.005437836,0.01172862,2,2023-12-19T09:45:00Z,3209006,Dissolved,Composite,2023-12-18T22:17:00Z,2023-12-19T07:17:00Z,162.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3,<0.2,NA,1.2,19,NA,NA,240,0.67,NA,97,NA,<0.05,8.4,0.71,<0.2,<0.2,NA,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.67,7.8,367,17,7.94,48,{F3D1AC6C-A7BE-4D84-8128-FB26B4E5B7D8},46.36377902,30,30,30,13585.01706,30,{2E617AF1-4DE3-4D23-81BF-39FAD4E9D040},J01-Normandale,30,ELTORO,19.47,2023-12-18,2023-12-19,0.14,0.006913653288100025,0.3595627385979095,0.01922794701992578,TRUE,0.004172464503323894,NA,0.03558707832292528,0.069950128840483,0.0019145668934699997,27.04819023540124,0.5200811688311688,3.1398083867463874e-4,5.262014632678658
OSIRR,76,Developed Open Space,developed open space,0.217,J01-9046-2,236.8712034,0.005437836,0.01172862,9,2023-12-20T09:17:00Z,3211003,Total,Grab,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43000,20000,31000,>=81000,NA,NA,NA,NA,NA,NA,48,{F3D1AC6C-A7BE-4D84-8128-FB26B4E5B7D8},46.36377902,30,30,30,13585.01706,30,{2E617AF1-4DE3-4D23-81BF-39FAD4E9D040},J01-Normandale,30,ELTORO,19.47,NA,NA,NA,NA,0.3595627385979095,NA,TRUE,NA,NA,0.03558707832292528,0.069950128840483,0.0019145668934699997,27.04819023540124,NA,3.1398083867463874e-4,5.262014632678658
