Station,Collected Date,HSN,Fraction,Sample Type,Composite Start Time,Composite End Time,Parameter,Units,Qualifier,Result,LSPC_LU_DESC,RC_Group,EMC_Group,AREA,...1,EMC
K01-12156-4,2024-01-22T10:00:00Z,3252001,Total,Composite,2024-01-21T10:30:00Z,2024-01-22T06:30:00Z,"Lead, Total",mg/L,NA,2.3e-4,UTIL,Commercial,business,3.655181553,15,0.0021
K01-12156-4,2024-01-22T10:00:00Z,3252001,Total,Composite,2024-01-21T10:30:00Z,2024-01-22T06:30:00Z,"Lead, Total",mg/L,NA,2.3e-4,RESSFH,Single Family Residential,single family,452.1688058,33,0.0021
K01-12156-4,2024-01-22T10:00:00Z,3252001,Total,Composite,2024-01-21T10:30:00Z,2024-01-22T06:30:00Z,"Lead, Total",mg/L,NA,2.3e-4,RESMF,Multi-family Residential,multi-family,115.2027058,24,0.0021
K01-12156-4,2024-01-22T10:00:00Z,3252001,Total,Composite,2024-01-21T10:30:00Z,2024-01-22T06:30:00Z,"Lead, Total",mg/L,NA,2.3e-4,TRANS,Streets and Roads,surface street,204.1380337,51,0.0033
K01-12156-4,2024-01-22T10:00:00Z,3252001,Total,Composite,2024-01-21T10:30:00Z,2024-01-22T06:30:00Z,"Lead, Total",mg/L,NA,2.3e-4,OSAGIR,Agriculture,agriculture,0.061877768,6,0.0021
K01-12156-4,2024-01-22T10:00:00Z,3252001,Total,Composite,2024-01-21T10:30:00Z,2024-01-22T06:30:00Z,"Lead, Total",mg/L,NA,2.3e-4,OSAGNI,Agriculture,agriculture,0.209400486,6,0.0021
K01-12156-4,2024-01-22T10:00:00Z,3252001,Total,Composite,2024-01-21T10:30:00Z,2024-01-22T06:30:00Z,"Lead, Total",mg/L,NA,2.3e-4,OSDEV,Developed Open Space,developed open space,246.8853049,60,0.0021
K01-12156-4,2024-01-22T10:00:00Z,3252001,Total,Composite,2024-01-21T10:30:00Z,2024-01-22T06:30:00Z,"Lead, Total",mg/L,NA,2.3e-4,OSIRR,Developed Open Space,developed open space,100.2642349,60,0.0021
K01-12156-4,2024-01-22T10:00:00Z,3252001,Total,Composite,2024-01-21T10:30:00Z,2024-01-22T06:30:00Z,"Lead, Total",mg/L,NA,2.3e-4,OSLOW,Open Space,open space,249.8212099,69,0.003
K01-12156-4,2024-01-22T10:00:00Z,3252001,Total,Composite,2024-01-21T10:30:00Z,2024-01-22T06:30:00Z,"Lead, Total",mg/L,NA,2.3e-4,OSFOR,Open Space,open space,0.668880764,69,0.003
L02-166-2 (L02P25),2024-01-21T11:34:00Z,3252002,Total,Composite,2024-01-20T10:02:00Z,2024-01-21T09:02:00Z,"Lead, Total",mg/L,NA,2.8000000000000003e-4,UTIL,Commercial,business,1.010099388,15,0.0021
L02-166-2 (L02P25),2024-01-21T11:34:00Z,3252002,Total,Composite,2024-01-20T10:02:00Z,2024-01-21T09:02:00Z,"Lead, Total",mg/L,NA,2.8000000000000003e-4,RESSFH,Single Family Residential,single family,149.1154118,33,0.0021
L02-166-2 (L02P25),2024-01-21T11:34:00Z,3252002,Total,Composite,2024-01-20T10:02:00Z,2024-01-21T09:02:00Z,"Lead, Total",mg/L,NA,2.8000000000000003e-4,RESMF,Multi-family Residential,multi-family,36.16529925,24,0.0021
L02-166-2 (L02P25),2024-01-21T11:34:00Z,3252002,Total,Composite,2024-01-20T10:02:00Z,2024-01-21T09:02:00Z,"Lead, Total",mg/L,NA,2.8000000000000003e-4,TRANS,Streets and Roads,surface street,74.15666836,51,0.0033
L02-166-2 (L02P25),2024-01-21T11:34:00Z,3252002,Total,Composite,2024-01-20T10:02:00Z,2024-01-21T09:02:00Z,"Lead, Total",mg/L,NA,2.8000000000000003e-4,TRFWY,Freeway,highway/arterial,14.19020613,42,0.0092
L02-166-2 (L02P25),2024-01-21T11:34:00Z,3252002,Total,Composite,2024-01-20T10:02:00Z,2024-01-21T09:02:00Z,"Lead, Total",mg/L,NA,2.8000000000000003e-4,OSDEV,Developed Open Space,developed open space,68.55579814,60,0.0021
L02-166-2 (L02P25),2024-01-21T11:34:00Z,3252002,Total,Composite,2024-01-20T10:02:00Z,2024-01-21T09:02:00Z,"Lead, Total",mg/L,NA,2.8000000000000003e-4,OSIRR,Developed Open Space,developed open space,20.23013096,60,0.0021
L02-166-2 (L02P25),2024-01-21T11:34:00Z,3252002,Total,Composite,2024-01-20T10:02:00Z,2024-01-21T09:02:00Z,"Lead, Total",mg/L,NA,2.8000000000000003e-4,OSLOW,Open Space,open space,0.529641331,69,0.003
J03-9216-2,2024-01-21T10:47:00Z,3252003,Total,Composite,2024-01-20T10:17:00Z,2024-01-21T09:17:00Z,"Lead, Total",mg/L,NA,7.5e-4,COMM,Commercial,business,100.5233985,15,0.0021
J03-9216-2,2024-01-21T10:47:00Z,3252003,Total,Composite,2024-01-20T10:17:00Z,2024-01-21T09:17:00Z,"Lead, Total",mg/L,NA,7.5e-4,EDU,Education,business,18.96781026,15,0.0021
J03-9216-2,2024-01-21T10:47:00Z,3252003,Total,Composite,2024-01-20T10:17:00Z,2024-01-21T09:17:00Z,"Lead, Total",mg/L,NA,7.5e-4,UTIL,Commercial,business,2.471299399,15,0.0021
J03-9216-2,2024-01-21T10:47:00Z,3252003,Total,Composite,2024-01-20T10:17:00Z,2024-01-21T09:17:00Z,"Lead, Total",mg/L,NA,7.5e-4,RESSFH,Single Family Residential,single family,406.8538708,33,0.0021
J03-9216-2,2024-01-21T10:47:00Z,3252003,Total,Composite,2024-01-20T10:17:00Z,2024-01-21T09:17:00Z,"Lead, Total",mg/L,NA,7.5e-4,RESMF,Multi-family Residential,multi-family,113.2233244,24,0.0021
J03-9216-2,2024-01-21T10:47:00Z,3252003,Total,Composite,2024-01-20T10:17:00Z,2024-01-21T09:17:00Z,"Lead, Total",mg/L,NA,7.5e-4,TRANS,Streets and Roads,surface street,173.1021842,51,0.0033
J03-9216-2,2024-01-21T10:47:00Z,3252003,Total,Composite,2024-01-20T10:17:00Z,2024-01-21T09:17:00Z,"Lead, Total",mg/L,NA,7.5e-4,OSDEV,Developed Open Space,developed open space,169.8973991,60,0.0021
J03-9216-2,2024-01-21T10:47:00Z,3252003,Total,Composite,2024-01-20T10:17:00Z,2024-01-21T09:17:00Z,"Lead, Total",mg/L,NA,7.5e-4,OSIRR,Developed Open Space,developed open space,73.17995626,60,0.0021
J03-9216-2,2024-01-21T10:47:00Z,3252003,Total,Composite,2024-01-20T10:17:00Z,2024-01-21T09:17:00Z,"Lead, Total",mg/L,NA,7.5e-4,OSLOW,Open Space,open space,57.52158751,69,0.003
J03-9216-2,2024-01-21T10:47:00Z,3252003,Total,Composite,2024-01-20T10:17:00Z,2024-01-21T09:17:00Z,"Lead, Total",mg/L,NA,7.5e-4,OSFOR,Open Space,open space,7.54613084,69,0.003
J07-9109-4 (J07P02),2024-01-21T12:09:00Z,3252004,Total,Composite,2024-01-20T11:29:00Z,2024-01-21T10:29:00Z,"Lead, Total",mg/L,NA,0.0013,COMM,Commercial,business,31.73121487,15,0.0021
J07-9109-4 (J07P02),2024-01-21T12:09:00Z,3252004,Total,Composite,2024-01-20T11:29:00Z,2024-01-21T10:29:00Z,"Lead, Total",mg/L,NA,0.0013,EDU,Education,business,44.25864932,15,0.0021
J07-9109-4 (J07P02),2024-01-21T12:09:00Z,3252004,Total,Composite,2024-01-20T11:29:00Z,2024-01-21T10:29:00Z,"Lead, Total",mg/L,NA,0.0013,UTIL,Commercial,business,0.562630565,15,0.0021
J07-9109-4 (J07P02),2024-01-21T12:09:00Z,3252004,Total,Composite,2024-01-20T11:29:00Z,2024-01-21T10:29:00Z,"Lead, Total",mg/L,NA,0.0013,RESSFH,Single Family Residential,single family,127.8891464,33,0.0021
J07-9109-4 (J07P02),2024-01-21T12:09:00Z,3252004,Total,Composite,2024-01-20T11:29:00Z,2024-01-21T10:29:00Z,"Lead, Total",mg/L,NA,0.0013,RESMF,Multi-family Residential,multi-family,38.69626205,24,0.0021
J07-9109-4 (J07P02),2024-01-21T12:09:00Z,3252004,Total,Composite,2024-01-20T11:29:00Z,2024-01-21T10:29:00Z,"Lead, Total",mg/L,NA,0.0013,TRANS,Streets and Roads,surface street,70.31121603,51,0.0033
J07-9109-4 (J07P02),2024-01-21T12:09:00Z,3252004,Total,Composite,2024-01-20T11:29:00Z,2024-01-21T10:29:00Z,"Lead, Total",mg/L,NA,0.0013,TRFWY,Freeway,highway/arterial,11.25348944,42,0.0092
J07-9109-4 (J07P02),2024-01-21T12:09:00Z,3252004,Total,Composite,2024-01-20T11:29:00Z,2024-01-21T10:29:00Z,"Lead, Total",mg/L,NA,0.0013,OSDEV,Developed Open Space,developed open space,61.05707698,60,0.0021
J07-9109-4 (J07P02),2024-01-21T12:09:00Z,3252004,Total,Composite,2024-01-20T11:29:00Z,2024-01-21T10:29:00Z,"Lead, Total",mg/L,NA,0.0013,OSIRR,Developed Open Space,developed open space,1.082934649,60,0.0021
J07-9109-4 (J07P02),2024-01-21T12:09:00Z,3252004,Total,Composite,2024-01-20T11:29:00Z,2024-01-21T10:29:00Z,"Lead, Total",mg/L,NA,0.0013,OSLOW,Open Space,open space,8.083474046,69,0.003
J01-9992-1 (J01P27),2024-02-02T12:00:00Z,3282001,Total,Composite,2024-02-01T04:56:00Z,2024-02-02T03:56:00Z,"Lead, Total",mg/L,NA,5.1e-4,COMM,Commercial,business,149.2906996,15,0.0021
J01-9992-1 (J01P27),2024-02-02T12:00:00Z,3282001,Total,Composite,2024-02-01T04:56:00Z,2024-02-02T03:56:00Z,"Lead, Total",mg/L,NA,5.1e-4,EDU,Education,business,32.5698463,15,0.0021
J01-9992-1 (J01P27),2024-02-02T12:00:00Z,3282001,Total,Composite,2024-02-01T04:56:00Z,2024-02-02T03:56:00Z,"Lead, Total",mg/L,NA,5.1e-4,IND,Light Industrial,business,7.570482712,15,0.0021
J01-9992-1 (J01P27),2024-02-02T12:00:00Z,3282001,Total,Composite,2024-02-01T04:56:00Z,2024-02-02T03:56:00Z,"Lead, Total",mg/L,NA,5.1e-4,UTIL,Commercial,business,4.541863729,15,0.0021
J01-9992-1 (J01P27),2024-02-02T12:00:00Z,3282001,Total,Composite,2024-02-01T04:56:00Z,2024-02-02T03:56:00Z,"Lead, Total",mg/L,NA,5.1e-4,RESSFH,Single Family Residential,single family,61.20348011,33,0.0021
J01-9992-1 (J01P27),2024-02-02T12:00:00Z,3282001,Total,Composite,2024-02-01T04:56:00Z,2024-02-02T03:56:00Z,"Lead, Total",mg/L,NA,5.1e-4,RESMF,Multi-family Residential,multi-family,117.0590751,24,0.0021
J01-9992-1 (J01P27),2024-02-02T12:00:00Z,3282001,Total,Composite,2024-02-01T04:56:00Z,2024-02-02T03:56:00Z,"Lead, Total",mg/L,NA,5.1e-4,TRANS,Streets and Roads,surface street,92.62615703,51,0.0033
J01-9992-1 (J01P27),2024-02-02T12:00:00Z,3282001,Total,Composite,2024-02-01T04:56:00Z,2024-02-02T03:56:00Z,"Lead, Total",mg/L,NA,5.1e-4,TRFWY,Freeway,highway/arterial,14.62360345,42,0.0092
J01-9992-1 (J01P27),2024-02-02T12:00:00Z,3282001,Total,Composite,2024-02-01T04:56:00Z,2024-02-02T03:56:00Z,"Lead, Total",mg/L,NA,5.1e-4,OSDEV,Developed Open Space,developed open space,55.00756097,60,0.0021
J01-9992-1 (J01P27),2024-02-02T12:00:00Z,3282001,Total,Composite,2024-02-01T04:56:00Z,2024-02-02T03:56:00Z,"Lead, Total",mg/L,NA,5.1e-4,OSIRR,Developed Open Space,developed open space,3.869238553,60,0.0021
J01-9992-1 (J01P27),2024-02-02T12:00:00Z,3282001,Total,Composite,2024-02-01T04:56:00Z,2024-02-02T03:56:00Z,"Lead, Total",mg/L,NA,5.1e-4,OSLOW,Open Space,open space,6.430594576,69,0.003
J01-9992-1 (J01P27),2024-02-02T12:00:00Z,3282001,Total,Composite,2024-02-01T04:56:00Z,2024-02-02T03:56:00Z,"Lead, Total",mg/L,NA,5.1e-4,OSVAC,Developed Open Space,developed open space,9.048964167,60,0.0021
L03-708-11 (L03P05),2024-02-06T09:00:00Z,3282002,Total,Composite,2024-02-04T19:30:00Z,2024-02-05T18:30:00Z,"Lead, Total",mg/L,NA,0.0012,COMM,Commercial,business,0.040401952,15,0.0021
L03-708-11 (L03P05),2024-02-06T09:00:00Z,3282002,Total,Composite,2024-02-04T19:30:00Z,2024-02-05T18:30:00Z,"Lead, Total",mg/L,NA,0.0012,RESSFH,Single Family Residential,single family,116.5044044,33,0.0021
L03-708-11 (L03P05),2024-02-06T09:00:00Z,3282002,Total,Composite,2024-02-04T19:30:00Z,2024-02-05T18:30:00Z,"Lead, Total",mg/L,NA,0.0012,TRANS,Streets and Roads,surface street,20.52191293,51,0.0033
L03-708-11 (L03P05),2024-02-06T09:00:00Z,3282002,Total,Composite,2024-02-04T19:30:00Z,2024-02-05T18:30:00Z,"Lead, Total",mg/L,NA,0.0012,OSDEV,Developed Open Space,developed open space,7.015328232,60,0.0021
L03-708-11 (L03P05),2024-02-06T09:00:00Z,3282002,Total,Composite,2024-02-04T19:30:00Z,2024-02-05T18:30:00Z,"Lead, Total",mg/L,NA,0.0012,OSIRR,Developed Open Space,developed open space,8.74072725,60,0.0021
L03-708-11 (L03P05),2024-02-06T09:00:00Z,3282002,Total,Composite,2024-02-04T19:30:00Z,2024-02-05T18:30:00Z,"Lead, Total",mg/L,NA,0.0012,OSLOW,Open Space,open space,18.88516531,69,0.003
L05-049-1,2024-02-21T10:00:00Z,3298001,Total,Composite,NA,NA,"Lead, Total",mg/L,NA,7.4e-4,EDU,Education,business,1.0976888,15,0.0021
L05-049-1,2024-02-21T10:00:00Z,3298001,Total,Composite,NA,NA,"Lead, Total",mg/L,NA,7.4e-4,RESSFH,Single Family Residential,single family,95.50770879,33,0.0021
L05-049-1,2024-02-21T10:00:00Z,3298001,Total,Composite,NA,NA,"Lead, Total",mg/L,NA,7.4e-4,RESMF,Multi-family Residential,multi-family,85.44341927,24,0.0021
L05-049-1,2024-02-21T10:00:00Z,3298001,Total,Composite,NA,NA,"Lead, Total",mg/L,NA,7.4e-4,TRANS,Streets and Roads,surface street,71.56497757,51,0.0033
L05-049-1,2024-02-21T10:00:00Z,3298001,Total,Composite,NA,NA,"Lead, Total",mg/L,NA,7.4e-4,TROTH,Streets and Roads,surface street,10.88598611,51,0.0033
L05-049-1,2024-02-21T10:00:00Z,3298001,Total,Composite,NA,NA,"Lead, Total",mg/L,NA,7.4e-4,OSDEV,Developed Open Space,developed open space,66.62881453,60,0.0021
L05-049-1,2024-02-21T10:00:00Z,3298001,Total,Composite,NA,NA,"Lead, Total",mg/L,NA,7.4e-4,OSIRR,Developed Open Space,developed open space,73.19752877,60,0.0021
L05-049-1,2024-02-21T10:00:00Z,3298001,Total,Composite,NA,NA,"Lead, Total",mg/L,NA,7.4e-4,OSLOW,Open Space,open space,70.50837801,69,0.003
L05-049-1,2024-02-21T10:00:00Z,3298001,Total,Composite,NA,NA,"Lead, Total",mg/L,NA,7.4e-4,OSVAC,Developed Open Space,developed open space,3.439484025,60,0.0021
L01-724-4 (L01P03),2024-02-21T09:00:00Z,3298002,Total,Composite,2024-02-20T10:22:00Z,2024-02-21T00:22:00Z,"Lead, Total",mg/L,NA,6.5e-4,COMM,Commercial,business,9.838496086,15,0.0021
L01-724-4 (L01P03),2024-02-21T09:00:00Z,3298002,Total,Composite,2024-02-20T10:22:00Z,2024-02-21T00:22:00Z,"Lead, Total",mg/L,NA,6.5e-4,EDU,Education,business,21.27739214,15,0.0021
L01-724-4 (L01P03),2024-02-21T09:00:00Z,3298002,Total,Composite,2024-02-20T10:22:00Z,2024-02-21T00:22:00Z,"Lead, Total",mg/L,NA,6.5e-4,UTIL,Commercial,business,0.073491716,15,0.0021
L01-724-4 (L01P03),2024-02-21T09:00:00Z,3298002,Total,Composite,2024-02-20T10:22:00Z,2024-02-21T00:22:00Z,"Lead, Total",mg/L,NA,6.5e-4,RESSFH,Single Family Residential,single family,201.5991301,33,0.0021
L01-724-4 (L01P03),2024-02-21T09:00:00Z,3298002,Total,Composite,2024-02-20T10:22:00Z,2024-02-21T00:22:00Z,"Lead, Total",mg/L,NA,6.5e-4,RESMF,Multi-family Residential,multi-family,0.028582876,24,0.0021
L01-724-4 (L01P03),2024-02-21T09:00:00Z,3298002,Total,Composite,2024-02-20T10:22:00Z,2024-02-21T00:22:00Z,"Lead, Total",mg/L,NA,6.5e-4,TRANS,Streets and Roads,surface street,31.51099851,51,0.0033
L01-724-4 (L01P03),2024-02-21T09:00:00Z,3298002,Total,Composite,2024-02-20T10:22:00Z,2024-02-21T00:22:00Z,"Lead, Total",mg/L,NA,6.5e-4,OSAGIR,Agriculture,agriculture,27.08728663,6,0.0021
L01-724-4 (L01P03),2024-02-21T09:00:00Z,3298002,Total,Composite,2024-02-20T10:22:00Z,2024-02-21T00:22:00Z,"Lead, Total",mg/L,NA,6.5e-4,OSDEV,Developed Open Space,developed open space,19.37219711,60,0.0021
L01-724-4 (L01P03),2024-02-21T09:00:00Z,3298002,Total,Composite,2024-02-20T10:22:00Z,2024-02-21T00:22:00Z,"Lead, Total",mg/L,NA,6.5e-4,OSLOW,Open Space,open space,38.93081894,69,0.003
L01-724-4 (L01P03),2024-02-21T09:00:00Z,3298002,Total,Composite,2024-02-20T10:22:00Z,2024-02-21T00:22:00Z,"Lead, Total",mg/L,NA,6.5e-4,OSFOR,Open Space,open space,0.003827398,69,0.003
J01-9046-2,2023-12-19T09:45:00Z,3209003,Total,Composite,2023-12-18T22:17:00Z,2023-12-19T07:17:00Z,"Zinc, Total",mg/L,NA,0.6,EDU,Education,business,0.283630505,16,0.1569
J01-9046-2,2023-12-19T09:45:00Z,3209003,Total,Composite,2023-12-18T22:17:00Z,2023-12-19T07:17:00Z,"Zinc, Total",mg/L,NA,0.6,UTIL,Commercial,business,0.035323499,16,0.1569
J01-9046-2,2023-12-19T09:45:00Z,3209003,Total,Composite,2023-12-18T22:17:00Z,2023-12-19T07:17:00Z,"Zinc, Total",mg/L,NA,0.6,RESSFH,Single Family Residential,single family,23.15635728,34,0.1021
J01-9046-2,2023-12-19T09:45:00Z,3209003,Total,Composite,2023-12-18T22:17:00Z,2023-12-19T07:17:00Z,"Zinc, Total",mg/L,NA,0.6,TRANS,Streets and Roads,surface street,10.7141188,52,0.142
J01-9046-2,2023-12-19T09:45:00Z,3209003,Total,Composite,2023-12-18T22:17:00Z,2023-12-19T07:17:00Z,"Zinc, Total",mg/L,NA,0.6,OSDEV,Developed Open Space,developed open space,8.336766718,61,0.0263
J01-9046-2,2023-12-19T09:45:00Z,3209003,Total,Composite,2023-12-18T22:17:00Z,2023-12-19T07:17:00Z,"Zinc, Total",mg/L,NA,0.6,OSIRR,Developed Open Space,developed open space,0.005437836,61,0.0263
J01-9046-2,2023-12-19T09:45:00Z,3209003,Total,Composite,2023-12-18T22:17:00Z,2023-12-19T07:17:00Z,"Zinc, Total",mg/L,NA,0.6,OSLOW,Open Space,open space,3.832187856,70,0.0263
J01-9046-2,2023-12-19T09:45:00Z,3209006,Dissolved,Composite,2023-12-18T22:17:00Z,2023-12-19T07:17:00Z,"Zinc, Total",mg/L,NA,0.046,EDU,Education,business,0.283630505,18,0.0932
J01-9046-2,2023-12-19T09:45:00Z,3209006,Dissolved,Composite,2023-12-18T22:17:00Z,2023-12-19T07:17:00Z,"Zinc, Total",mg/L,NA,0.046,UTIL,Commercial,business,0.035323499,18,0.0932
J01-9046-2,2023-12-19T09:45:00Z,3209006,Dissolved,Composite,2023-12-18T22:17:00Z,2023-12-19T07:17:00Z,"Zinc, Total",mg/L,NA,0.046,RESSFH,Single Family Residential,single family,23.15635728,36,0.0413
J01-9046-2,2023-12-19T09:45:00Z,3209006,Dissolved,Composite,2023-12-18T22:17:00Z,2023-12-19T07:17:00Z,"Zinc, Total",mg/L,NA,0.046,TRANS,Streets and Roads,surface street,10.7141188,54,0.0797
J01-9046-2,2023-12-19T09:45:00Z,3209006,Dissolved,Composite,2023-12-18T22:17:00Z,2023-12-19T07:17:00Z,"Zinc, Total",mg/L,NA,0.046,OSDEV,Developed Open Space,developed open space,8.336766718,63,0.0281
J01-9046-2,2023-12-19T09:45:00Z,3209006,Dissolved,Composite,2023-12-18T22:17:00Z,2023-12-19T07:17:00Z,"Zinc, Total",mg/L,NA,0.046,OSIRR,Developed Open Space,developed open space,0.005437836,63,0.0281
J01-9046-2,2023-12-19T09:45:00Z,3209006,Dissolved,Composite,2023-12-18T22:17:00Z,2023-12-19T07:17:00Z,"Zinc, Total",mg/L,NA,0.046,OSLOW,Open Space,open space,3.832187856,72,0.0281
L01-728-5 (L01-DP),2023-12-21T09:00:00Z,3210001,Total,Composite,2023-12-20T04:24:00Z,2023-12-21T03:24:00Z,"Zinc, Total",mg/L,NA,0.064,COMM,Commercial,business,11.56177355,16,0.1569
L01-728-5 (L01-DP),2023-12-21T09:00:00Z,3210001,Total,Composite,2023-12-20T04:24:00Z,2023-12-21T03:24:00Z,"Zinc, Total",mg/L,NA,0.064,UTIL,Commercial,business,0.004106085,16,0.1569
L01-728-5 (L01-DP),2023-12-21T09:00:00Z,3210001,Total,Composite,2023-12-20T04:24:00Z,2023-12-21T03:24:00Z,"Zinc, Total",mg/L,NA,0.064,RESSFH,Single Family Residential,single family,0.132567045,34,0.1021
L01-728-5 (L01-DP),2023-12-21T09:00:00Z,3210001,Total,Composite,2023-12-20T04:24:00Z,2023-12-21T03:24:00Z,"Zinc, Total",mg/L,NA,0.064,RESMF,Multi-family Residential,multi-family,2.80773538,25,0.1132
L01-728-5 (L01-DP),2023-12-21T09:00:00Z,3210001,Total,Composite,2023-12-20T04:24:00Z,2023-12-21T03:24:00Z,"Zinc, Total",mg/L,NA,0.064,TRANS,Streets and Roads,surface street,4.203289333,52,0.142
L01-728-5 (L01-DP),2023-12-21T09:00:00Z,3210001,Total,Composite,2023-12-20T04:24:00Z,2023-12-21T03:24:00Z,"Zinc, Total",mg/L,NA,0.064,OSDEV,Developed Open Space,developed open space,5.903704117,61,0.0263
L01-728-5 (L01-DP),2023-12-21T09:00:00Z,3210001,Total,Composite,2023-12-20T04:24:00Z,2023-12-21T03:24:00Z,"Zinc, Total",mg/L,NA,0.064,OSIRR,Developed Open Space,developed open space,0.110569892,61,0.0263
J01-9273-1,2023-12-21T10:00:00Z,3210002,Total,Composite,2023-12-20T06:09:00Z,2023-12-21T02:09:00Z,"Zinc, Total",mg/L,NA,0.065,RESMF,Multi-family Residential,multi-family,28.06454827,25,0.1132
J01-9273-1,2023-12-21T10:00:00Z,3210002,Total,Composite,2023-12-20T06:09:00Z,2023-12-21T02:09:00Z,"Zinc, Total",mg/L,NA,0.065,TRANS,Streets and Roads,surface street,2.624744102,52,0.142
J01-9273-1,2023-12-21T10:00:00Z,3210002,Total,Composite,2023-12-20T06:09:00Z,2023-12-21T02:09:00Z,"Zinc, Total",mg/L,NA,0.065,OSDEV,Developed Open Space,developed open space,1.90536e-4,61,0.0263
M01-088-1,2024-01-21T09:45:00Z,3246002,Total,Composite,2024-01-20T10:02:00Z,2024-01-21T09:02:00Z,"Zinc, Total",mg/L,NA,0.05,RESSFH,Single Family Residential,single family,132.5756701,34,0.1021
M01-088-1,2024-01-21T09:45:00Z,3246002,Total,Composite,2024-01-20T10:02:00Z,2024-01-21T09:02:00Z,"Zinc, Total",mg/L,NA,0.05,RESMF,Multi-family Residential,multi-family,0.070535418,25,0.1132
M01-088-1,2024-01-21T09:45:00Z,3246002,Total,Composite,2024-01-20T10:02:00Z,2024-01-21T09:02:00Z,"Zinc, Total",mg/L,NA,0.05,TRANS,Streets and Roads,surface street,17.96609825,52,0.142
M01-088-1,2024-01-21T09:45:00Z,3246002,Total,Composite,2024-01-20T10:02:00Z,2024-01-21T09:02:00Z,"Zinc, Total",mg/L,NA,0.05,OSDEV,Developed Open Space,developed open space,26.48005172,61,0.0263
M01-088-1,2024-01-21T09:45:00Z,3246002,Total,Composite,2024-01-20T10:02:00Z,2024-01-21T09:02:00Z,"Zinc, Total",mg/L,NA,0.05,OSLOW,Open Space,open space,126.947583,70,0.0263
M01-088-1,2024-01-21T09:45:00Z,3246003,Dissolved,Composite,2024-01-20T10:02:00Z,2024-01-21T09:02:00Z,"Zinc, Total",mg/L,NA,0.024,RESSFH,Single Family Residential,single family,132.5756701,36,0.0413
M01-088-1,2024-01-21T09:45:00Z,3246003,Dissolved,Composite,2024-01-20T10:02:00Z,2024-01-21T09:02:00Z,"Zinc, Total",mg/L,NA,0.024,RESMF,Multi-family Residential,multi-family,0.070535418,27,0.0596
M01-088-1,2024-01-21T09:45:00Z,3246003,Dissolved,Composite,2024-01-20T10:02:00Z,2024-01-21T09:02:00Z,"Zinc, Total",mg/L,NA,0.024,TRANS,Streets and Roads,surface street,17.96609825,54,0.0797
M01-088-1,2024-01-21T09:45:00Z,3246003,Dissolved,Composite,2024-01-20T10:02:00Z,2024-01-21T09:02:00Z,"Zinc, Total",mg/L,NA,0.024,OSDEV,Developed Open Space,developed open space,26.48005172,63,0.0281
M01-088-1,2024-01-21T09:45:00Z,3246003,Dissolved,Composite,2024-01-20T10:02:00Z,2024-01-21T09:02:00Z,"Zinc, Total",mg/L,NA,0.024,OSLOW,Open Space,open space,126.947583,72,0.0281
I01-11021-1,2024-01-23T11:40:00Z,3246005,Total,Composite,2024-01-21T22:00:00Z,2024-01-22T21:00:00Z,"Zinc, Total",mg/L,NA,0.05,COMM,Commercial,business,6.224789474,16,0.1569
I01-11021-1,2024-01-23T11:40:00Z,3246005,Total,Composite,2024-01-21T22:00:00Z,2024-01-22T21:00:00Z,"Zinc, Total",mg/L,NA,0.05,RESSFH,Single Family Residential,single family,2.942449315,34,0.1021
I01-11021-1,2024-01-23T11:40:00Z,3246005,Total,Composite,2024-01-21T22:00:00Z,2024-01-22T21:00:00Z,"Zinc, Total",mg/L,NA,0.05,RESMF,Multi-family Residential,multi-family,1.282644093,25,0.1132
I01-11021-1,2024-01-23T11:40:00Z,3246005,Total,Composite,2024-01-21T22:00:00Z,2024-01-22T21:00:00Z,"Zinc, Total",mg/L,NA,0.05,TRANS,Streets and Roads,surface street,4.574449721,52,0.142
I01-11021-1,2024-01-23T11:40:00Z,3246006,Dissolved,Composite,2024-01-21T22:00:00Z,2024-01-22T21:00:00Z,"Zinc, Total",mg/L,NA,0.029,COMM,Commercial,business,6.224789474,18,0.0932
I01-11021-1,2024-01-23T11:40:00Z,3246006,Dissolved,Composite,2024-01-21T22:00:00Z,2024-01-22T21:00:00Z,"Zinc, Total",mg/L,NA,0.029,RESSFH,Single Family Residential,single family,2.942449315,36,0.0413
I01-11021-1,2024-01-23T11:40:00Z,3246006,Dissolved,Composite,2024-01-21T22:00:00Z,2024-01-22T21:00:00Z,"Zinc, Total",mg/L,NA,0.029,RESMF,Multi-family Residential,multi-family,1.282644093,27,0.0596
I01-11021-1,2024-01-23T11:40:00Z,3246006,Dissolved,Composite,2024-01-21T22:00:00Z,2024-01-22T21:00:00Z,"Zinc, Total",mg/L,NA,0.029,TRANS,Streets and Roads,surface street,4.574449721,54,0.0797
K01-12156-4,2024-01-22T10:00:00Z,3252001,Total,Composite,2024-01-21T10:30:00Z,2024-01-22T06:30:00Z,"Zinc, Total",mg/L,NA,0.014,COMM,Commercial,business,28.98139563,16,0.1569
K01-12156-4,2024-01-22T10:00:00Z,3252001,Total,Composite,2024-01-21T10:30:00Z,2024-01-22T06:30:00Z,"Zinc, Total",mg/L,NA,0.014,EDU,Education,business,10.6381713,16,0.1569
