LSPC_LU_DESC,LSPC_LU_CODE,RC_Group,EMC_Group,RC,FACILITYID,Shape_Area,AREA,PERCENTAGE,Jurisdiction
TRANS,60,Streets and Roads,surface street,0.471,L01-618-2,1446038.344,33.19660534,8.30969537,San Juan Capistrano
TRANS,60,Streets and Roads,surface street,0.471,L01-618-3,32567.05138,0.747639615,10.79155135,San Juan Capistrano
TRANS,60,Streets and Roads,surface street,0.471,L01-618-4,431551.733,9.907104207,9.115886633,San Juan Capistrano
TRANS,60,Streets and Roads,surface street,0.471,L01-618-5 (L01S09),1479580.807,33.96663741,8.642771726,San Juan Capistrano
TRANS,60,Streets and Roads,surface street,0.471,L01-724-1 (L01S01),2292337.879,52.62504702,18.56856804,San Juan Capistrano
TRANS,60,Streets and Roads,surface street,0.471,L01-724-2,184179.0627,4.228186395,26.10331626,San Juan Capistrano
TRANS,60,Streets and Roads,surface street,0.471,L01-724-4 (L01P03),1372613.605,31.51099851,9.01029344,San Juan Capistrano
TRANS,60,Streets and Roads,surface street,0.471,L01-726-5,795701.7581,18.26687192,26.50939608,Dana Point
TRANS,60,Streets and Roads,surface street,0.471,L01-726-6,50758.55785,1.16526081,18.75486822,Dana Point
TRANS,60,Streets and Roads,surface street,0.471,L01-726-8,348064.4457,7.990492147,24.71622845,San Juan Capistrano
TRANS,60,Streets and Roads,surface street,0.471,L01-726-9,415853.329,9.546716998,10.6939073,San Juan Capistrano
TRANS,60,Streets and Roads,surface street,0.471,L01-727-1 (L01S04),3402081.445,78.10135568,17.03770214,Dana Point
TRANS,60,Streets and Roads,surface street,0.471,L01-727-2,16686.72341,0.383075991,52.67547214,Dana Point
TRANS,60,Streets and Roads,surface street,0.471,L01-728-2,1731606.459,39.7523734,41.42033812,Dana Point
TRANS,60,Streets and Roads,surface street,0.471,L01-728-3 (L01S02),5158726.872,118.428547,11.67911908,Dana Point
TRANS,60,Streets and Roads,surface street,0.471,L01-728-4,419644.5148,9.633750995,12.1609075,Dana Point
TRANS,60,Streets and Roads,surface street,0.471,L01-728-5 (L01-DP),183094.551,4.203289333,17.00102076,Dana Point
TRANS,60,Streets and Roads,surface street,0.471,L01-728-8d,517027.8622,11.8693265,26.33287095,Dana Point
TRANS,60,Streets and Roads,surface street,0.471,L01-728-9,184867.7403,4.243979346,9.912377252,Dana Point
TRANS,60,Streets and Roads,surface street,0.471,L01-730-1,67299.77422,1.544996405,4.741810121,Rancho Santa Margarita
TRANS,60,Streets and Roads,surface street,0.471,L01-731-1 (L08TBN2),4039304.041,92.73003209,8.481620185,Rancho Santa Margarita
TRANS,60,Streets and Roads,surface street,0.471,L01-733-2,554941.3034,12.7397503,10.57861596,Orange Co
TRANS,60,Streets and Roads,surface street,0.471,L01-733-4,194866.8719,4.473545715,8.825761684,Orange Co
TRANS,60,Streets and Roads,surface street,0.471,L01-733-5,194866.8819,4.473528051,8.825762087,Orange Co
TRANS,60,Streets and Roads,surface street,0.471,L01-733-7,942693.1751,21.64125746,10.99928656,Orange Co
TRANS,60,Streets and Roads,surface street,0.471,L01-747-1,299088.3274,6.866150682,5.177481681,San Juan Capistrano
TRANS,60,Streets and Roads,surface street,0.471,L01-747-2,893245.9701,20.50618786,8.522337806,San Juan Capistrano
TRANS,60,Streets and Roads,surface street,0.471,L01-748-1,680488.7989,15.62193574,15.6347512,San Juan Capistrano
TRANS,60,Streets and Roads,surface street,0.471,L01-748-2,742442.0471,17.04412413,14.31169713,San Juan Capistrano
TRANS,60,Streets and Roads,surface street,0.471,L01-749-2d,346405.3286,7.952372099,18.96583465,San Juan Capistrano
TRANS,60,Streets and Roads,surface street,0.471,L01-749-3,346405.439,7.952406442,18.96584102,San Juan Capistrano
TRANS,60,Streets and Roads,surface street,0.471,L01-749-5,571716.3042,13.12480037,7.10060435,San Juan Capistrano
TRANS,60,Streets and Roads,surface street,0.471,L01-760-1,238697.9192,5.479772131,16.35241329,Orange Co
TRANS,60,Streets and Roads,surface street,0.471,L01-760-2,241998.6076,5.555545813,17.05497439,Orange Co
TRANS,60,Streets and Roads,surface street,0.471,L01-766-2 (L01S06),1194855.868,27.43022607,11.17746782,San Juan Capistrano
TRANS,60,Streets and Roads,surface street,0.471,L01-766-3,821621.2087,18.86190301,5.098079995,San Juan Capistrano
TRANS,60,Streets and Roads,surface street,0.471,L01-766-4,255951.7713,5.875867655,22.71037443,San Juan Capistrano
TRANS,60,Streets and Roads,surface street,0.471,L01-766-5,263865.6798,6.057546724,9.468484382,San Juan Capistrano
TRANS,60,Streets and Roads,surface street,0.471,L01-766-7,445001.4003,10.21586732,18.00687176,San Juan Capistrano
TRANS,60,Streets and Roads,surface street,0.471,L01-766-8,445001.395,10.21582633,18.00687184,San Juan Capistrano
TRANS,60,Streets and Roads,surface street,0.471,L01-766-9,893008.4691,20.50065356,5.177228132,San Juan Capistrano
TRANS,60,Streets and Roads,surface street,0.471,L02-166-1 (L02PXX),702488.378,16.1269786,20.86720238,Rancho Santa Margarita
TRANS,60,Streets and Roads,surface street,0.471,L02-166-2 (L02P25),3230251.553,74.15666836,20.37532766,Rancho Santa Margarita
TRANS,60,Streets and Roads,surface street,0.471,L02-166-3 (L02P26),3368648.166,77.33383014,15.63292409,Rancho Santa Margarita
TRANS,60,Streets and Roads,surface street,0.471,L02-204-1 (L02P45),441028.0114,10.12465049,18.7555591,Rancho Santa Margarita
TRANS,60,Streets and Roads,surface street,0.471,L02-246-1 (L11P01),1066539.948,24.48448609,10.73738254,Rancho Santa Margarita
TRANS,60,Streets and Roads,surface street,0.471,L02-344-1,1334491.477,30.63583138,17.18040673,Orange Co
TRANS,60,Streets and Roads,surface street,0.471,L02-344-2,1334491.461,30.63570847,17.18040694,Orange Co
TRANS,60,Streets and Roads,surface street,0.471,L02-359-1 (L02P43),902981.4911,20.72968556,22.42074043,Orange Co
TRANS,60,Streets and Roads,surface street,0.471,L02-366-1 (MVL02P14),1751815.324,40.21630697,20.22722978,Mission Viejo
TRANS,60,Streets and Roads,surface street,0.471,L02-374-1 (L02P50),4030831.206,92.5355218,20.27143364,Orange Co
TRANS,60,Streets and Roads,surface street,0.471,L02-374-2 (MVL02P20),752846.888,17.28305554,20.49267349,Orange Co
TRANS,60,Streets and Roads,surface street,0.471,L02-396-1,1978665.537,45.42409209,23.4464526,Mission Viejo
TRANS,60,Streets and Roads,surface street,0.471,L02-401-1,2006030.526,46.05230832,23.08558838,Orange Co
TRANS,60,Streets and Roads,surface street,0.471,L02-401-2 (COL02P55),801772.1424,18.40622933,15.75023269,Orange Co
TRANS,60,Streets and Roads,surface street,0.471,L02-502-1,954476.2044,21.91184624,5.894613757,San Juan Capistrano
TRANS,60,Streets and Roads,surface street,0.471,L02-502-5,22732.52675,0.521867005,4.055850725,San Juan Capistrano
TRANS,60,Streets and Roads,surface street,0.471,L02-502-6,225062.9116,5.166754175,13.05550403,San Juan Capistrano
TRANS,60,Streets and Roads,surface street,0.471,L02-541-2,76552.7468,1.757416277,24.86410374,San Juan Capistrano
TRANS,60,Streets and Roads,surface street,0.471,L02-541-6,84471.43992,1.939205184,11.00261833,San Juan Capistrano
TRANS,60,Streets and Roads,surface street,0.471,L02-541-7,291772.2784,6.698196637,27.03549985,San Juan Capistrano
TRANS,60,Streets and Roads,surface street,0.471,L02-541-9 (L02P02),2340808.558,53.73778515,24.1664382,San Juan Capistrano
TRANS,60,Streets and Roads,surface street,0.471,L02-571-1,24310.8737,0.558103098,1.548837192,San Juan Capistrano
TRANS,60,Streets and Roads,surface street,0.471,L02-571-3,52732.45367,1.210575404,16.29055462,San Juan Capistrano
TRANS,60,Streets and Roads,surface street,0.471,L02-571-5 (L02TBN2),767697.8468,17.62398801,7.982283101,San Juan Capistrano
TRANS,60,Streets and Roads,surface street,0.471,L02-622-1 (L02P28),1377111.743,31.61426197,12.30451635,Rancho Santa Margarita
TRANS,60,Streets and Roads,surface street,0.471,L02-622-2 (L02P32),5267177.537,120.9182416,21.15647798,Rancho Santa Margarita
TRANS,60,Streets and Roads,surface street,0.471,L02-640-1 (L11P02),4147284.28,95.2089272,18.71075426,Rancho Santa Margarita
TRANS,60,Streets and Roads,surface street,0.471,L02-641-1,8763452.432,201.18199,21.71780623,Rancho Santa Margarita
TRANS,60,Streets and Roads,surface street,0.471,L02-641-2,8763452.432,201.18199,21.71780623,Rancho Santa Margarita
TRANS,60,Streets and Roads,surface street,0.471,L03-074-1 (L03B01),1039328.647,23.85979807,7.871667415,Mission Viejo
TRANS,60,Streets and Roads,surface street,0.471,L03-074-2,604276.1315,13.87227115,26.12031369,Mission Viejo
TRANS,60,Streets and Roads,surface street,0.471,L03-141-2,82305.73694,1.889479728,6.179657569,Mission Viejo
TRANS,60,Streets and Roads,surface street,0.471,L03-141-3,82305.73694,1.889479728,6.179657569,Mission Viejo
TRANS,60,Streets and Roads,surface street,0.471,L03-142-1 (L03P24),377530.3315,8.666938513,3.390436432,Rancho Santa Margarita
TRANS,60,Streets and Roads,surface street,0.471,L03-172-2,464283.4322,10.65852363,22.91733233,Mission Viejo
TRANS,60,Streets and Roads,surface street,0.471,L03-172-3,371536.0389,8.529293822,8.456141692,Mission Viejo
TRANS,60,Streets and Roads,surface street,0.471,L03-214-2 (L03P18),7797627.478,179.0096113,12.06336294,Mission Viejo
TRANS,60,Streets and Roads,surface street,0.471,L03-240-1 (L03P14),631414.9013,14.49534956,4.214495235,Mission Viejo
TRANS,60,Streets and Roads,surface street,0.471,L03-241-3,3730838.595,85.64861154,11.86153481,Mission Viejo
TRANS,60,Streets and Roads,surface street,0.471,L03-241-4,2213630.866,50.8181754,24.25718632,Mission Viejo
TRANS,60,Streets and Roads,surface street,0.471,L03-316-1,130368.2368,2.992854872,13.21259485,Mission Viejo
TRANS,60,Streets and Roads,surface street,0.471,L03-316-2,1120001.079,25.71178969,17.97504564,Mission Viejo
TRANS,60,Streets and Roads,surface street,0.471,L03-316-3 (L03P12),3787280.407,86.94434243,24.05604322,Mission Viejo
TRANS,60,Streets and Roads,surface street,0.471,L03-316-4,427704.3121,9.818779223,22.26054224,Mission Viejo
TRANS,60,Streets and Roads,surface street,0.471,L03-418-1,691281.407,15.86970092,12.82768916,Laguna Niguel
TRANS,60,Streets and Roads,surface street,0.471,L03-418-8,1585863.955,36.40657251,17.29129101,Laguna Niguel
TRANS,60,Streets and Roads,surface street,0.471,L03-455-2,257293.3512,5.906666216,12.942754710000001,San Juan Capistrano
TRANS,60,Streets and Roads,surface street,0.471,L03-455-3 (L03P37),294739.404,6.76631274,9.378502445,San Juan Capistrano
TRANS,60,Streets and Roads,surface street,0.471,L03-455-6,36586.21793,0.839907352,15.72996225,Laguna Niguel
TRANS,60,Streets and Roads,surface street,0.471,L03-455-7,213766.308,4.907418802,7.642239318,Laguna Niguel
TRANS,60,Streets and Roads,surface street,0.471,L03-497-1,299021.1462,6.86460841,15.08121668,San Juan Capistrano
TRANS,60,Streets and Roads,surface street,0.471,L03-662-1,976256.3566,22.41185174,25.97240314,Mission Viejo
TRANS,60,Streets and Roads,surface street,0.471,L03-662-3 (L03P16),2664535.52,61.16956332,14.008873,Mission Viejo
TRANS,60,Streets and Roads,surface street,0.471,L03-691-1 (L03P09),4010660.019,92.07245321,18.23116937,Mission Viejo
TRANS,60,Streets and Roads,surface street,0.471,L03-693-1 (L03P11),2752910.505,63.19838194,22.58598716,Mission Viejo
TRANS,60,Streets and Roads,surface street,0.471,L03-708-1,856287.4773,19.65773422,18.03642237,Laguna Niguel
TRANS,60,Streets and Roads,surface street,0.471,L03-708-11 (L03P05),893930.9515,20.52191293,11.9516389,Laguna Niguel
TRANS,60,Streets and Roads,surface street,0.471,L03-708-13,332761.829,7.639191002,11.92423998,Laguna Niguel
TRANS,60,Streets and Roads,surface street,0.471,L03-708-5,121840.5618,2.79708561,9.695844454,Laguna Niguel
TRANS,60,Streets and Roads,surface street,0.471,L03-708-9,88822.35914,2.039080788,10.50945746,Laguna Niguel
TRANS,60,Streets and Roads,surface street,0.471,L04-136-1u (L04P07),3595888.778,82.55024744,18.1552754,Mission Viejo
TRANS,60,Streets and Roads,surface street,0.471,L04-266-1,489315.9918,11.23319442,20.69480376,Mission Viejo
TRANS,60,Streets and Roads,surface street,0.471,L04-266-5,5937522.717,136.307311,23.58857538,Mission Viejo
TRANS,60,Streets and Roads,surface street,0.471,L04-301-1 (L04P08),1609030.908,36.93841469,19.25517984,Mission Viejo
TRANS,60,Streets and Roads,surface street,0.471,L04-672-1,3339984.832,76.6755012,18.89591134,Mission Viejo
TRANS,60,Streets and Roads,surface street,0.471,L04-702-1 (L04P02),584173.4716,13.41083123,15.89594969,Mission Viejo
TRANS,60,Streets and Roads,surface street,0.471,L04-702-4,2570288.244,59.00593493,15.74436588,Mission Viejo
TRANS,60,Streets and Roads,surface street,0.471,L05-049-1,3117357.953,71.56497757,14.96317592,Orange Co
TRANS,60,Streets and Roads,surface street,0.471,L05-489-3,12424994.36,285.23976270000003,15.56582762,Orange Co
TRANS,60,Streets and Roads,surface street,0.471,L05-489-3d,12427842.58,285.305149,14.78010684,Orange Co
TRANS,60,Streets and Roads,surface street,0.471,L05-489-7,264436.3329,6.070647167,6.574971009,Orange Co
TRANS,60,Streets and Roads,surface street,0.471,L05-503-1,80460.33781,1.847115193,1.465020157,San Juan Capistrano
TRANS,60,Streets and Roads,surface street,0.471,LC01-11446-1,237179.5588,5.444915231,3.053232584,Laguna Beach
TRANS,60,Streets and Roads,surface street,0.471,LC01-11480-1,185628.0167,4.261432889,0.197774497,Orange Co
TRANS,60,Streets and Roads,surface street,0.471,LC02-11508-2,462275.8599,10.61239348,22.09965994,Laguna Beach
TRANS,60,Streets and Roads,surface street,0.471,LC02-11508-3,371182.3604,8.521208567,2.665751325,Laguna Beach
TRANS,60,Streets and Roads,surface street,0.471,LC03-11515-1,1579917.301,36.26991049,15.49089036,Laguna Beach
TRANS,60,Streets and Roads,surface street,0.471,LC04-11199-1,119288.9153,2.738496678,1.373176754,Laguna Beach
TRANS,60,Streets and Roads,surface street,0.471,LC05-11017-1,371021.4311,8.517514124,13.33294646,Laguna Beach
TRANS,60,Streets and Roads,surface street,0.471,LC05-11017-2,50931.44825,1.169225166,4.431024462,Laguna Beach
TRANS,60,Streets and Roads,surface street,0.471,LC06-11019-1,721961.1115,16.57401284,27.25347204,Laguna Beach
TRANS,60,Streets and Roads,surface street,0.471,LC06-11509-2,341645.2161,7.843126324,15.1226771,Laguna Beach
TRANS,60,Streets and Roads,surface street,0.471,M00.1-070-4,1038594.334,23.84294049,17.39194399,San Clemente
TRANS,60,Streets and Roads,surface street,0.471,M00.1-070-6,1534806.167,35.23430135,17.73326672,San Clemente
TRANS,60,Streets and Roads,surface street,0.471,M00.1-071-2 (M00S04),3286492.357,75.44778474,18.09907135,San Clemente
TRANS,60,Streets and Roads,surface street,0.471,M00.1-071-3 (M00S04),772852.038,17.74231243,17.56443939,San Clemente
TRANS,60,Streets and Roads,surface street,0.471,M00.2-066-1 (M00S07),1367857.757,31.40181884,23.03246067,San Clemente
TRANS,60,Streets and Roads,surface street,0.471,M01-038-3,429995.7365,9.871343814,9.849755882,San Clemente
TRANS,60,Streets and Roads,surface street,0.471,M01-038-6,974.5690664,0.022373027,0.032802894,San Clemente
TRANS,60,Streets and Roads,surface street,0.471,M01-042-1 (M01S01),1300921.044,29.8651572,15.26444289,San Clemente
TRANS,60,Streets and Roads,surface street,0.471,M01-047-1,4598513.598,105.5677684,14.67478684,San Clemente
TRANS,60,Streets and Roads,surface street,0.471,M01-050-4,800327.2113,18.37305814,17.48343297,San Clemente
TRANS,60,Streets and Roads,surface street,0.471,M01-050-7,20116.79564,0.461818082,27.21334218,San Clemente
TRANS,60,Streets and Roads,surface street,0.471,M01-060-3,18883208.08,433.500542,9.536338798,Dana Point
TRANS,60,Streets and Roads,surface street,0.471,M01-099-1,359819.4582,8.26031814,26.83677399,San Clemente
TRANS,60,Streets and Roads,surface street,0.471,M01-124-2,748647.6852,17.18658598,19.63297348,San Clemente
TRANS,60,Streets and Roads,surface street,0.471,M01-124-4,974.5690664,0.022373027,0.032802894,San Clemente
TRANS,60,Streets and Roads,surface street,0.471,M01-168-1d (M00P03),36188.56573,0.830775155,18.04397085,Dana Point
TRANS,60,Streets and Roads,surface street,0.471,M01-168-2d (M00P03),193438.2085,4.440730224,15.39499832,Dana Point
TRANS,60,Streets and Roads,surface street,0.471,M02-013-1,385408.1026,8.847787975,20.491111,San Clemente
TRANS,60,Streets and Roads,surface street,0.471,M02-015-1,365708.1901,8.395538406,12.742128,San Clemente
TRANS,60,Streets and Roads,surface street,0.471,M02-028-2 (M02P08),769742.7659,17.67093308,7.989807346,San Clemente
TRANS,60,Streets and Roads,surface street,0.471,M02-032-1,654222.341,15.01893843,11.47572547,San Clemente
TRANS,60,Streets and Roads,surface street,0.471,M02-052-3,681023.2668,15.63420548,8.7584247649999991,San Clemente
TRANS,60,Streets and Roads,surface street,0.471,M02-052-4,850705.6382,19.52959231,16.45034165,San Clemente
TRANS,60,Streets and Roads,surface street,0.471,M02-061-4 (SCBS@M02),927664.2413,21.2963258,23.5626474,San Clemente
TRANS,60,Streets and Roads,surface street,0.471,M02-061-5,13848.66922,0.317922971,8.476826562,San Clemente
TRANS,60,Streets and Roads,surface street,0.471,M02-061-6,233544.7051,5.361470139,13.08845039,San Clemente
TRANS,60,Streets and Roads,surface street,0.471,M02-085-1 (M02P06),1526653.27,35.04727679,9.406205594,San Clemente
TRANS,60,Streets and Roads,surface street,0.471,M02-085-2,626694.453,14.38698255,7.198230508,San Clemente
TRANS,60,Streets and Roads,surface street,0.471,M02-086-1,417937.1365,9.594554826,18.90613163,San Clemente
TRANS,60,Streets and Roads,surface street,0.471,M02-102-1,23842157.11,547.3428025,11.34387947,San Clemente
TRANS,60,Streets and Roads,surface street,0.471,SC01-077-1,446302.081,10.24572696,21.01707159,San Clemente
TRANS,60,Streets and Roads,surface street,0.471,SC01-077-2,760208.8542,17.4519939,15.19749573,San Clemente
TRANS,60,Streets and Roads,surface street,0.471,SC02-072-4,1207682.099,27.72456608,17.99514095,San Clemente
TRANS,60,Streets and Roads,surface street,0.471,SC03-067-1,954778.8263,21.91879351,12.54563361,San Clemente
TRANS,60,Streets and Roads,surface street,0.471,SC05-073-1,1295386.583,29.73810294,23.89819517,San Clemente
TRANS,60,Streets and Roads,surface street,0.471,SC05-073-3,344555.5166,7.909937898,26.22050992,San Clemente
TRANS,60,Streets and Roads,surface street,0.471,SC06-146-1 (M00P02),334360.3111,7.675887249,29.06100276,San Clemente
TRANS,60,Streets and Roads,surface street,0.471,SC06-146-2 (M00P02),2313890.117,53.11982031,16.30407339,San Clemente
TRANS,60,Streets and Roads,surface street,0.471,SC07-079-5,364177.2566,8.360392867,27.91815258,San Clemente
TRANS,60,Streets and Roads,surface street,0.471,SC09-081-2d,1140169.047,26.17467969,14.85749466,San Clemente
TRANS,60,Streets and Roads,surface street,0.471,SC10-075-1d (M00P05),993355.9545,22.80431484,27.56454149,Dana Point
TRANS,60,Streets and Roads,surface street,0.471,SC10-075-3 (M00S01),1688670.09,38.76653098,14.37190272,Dana Point
TRANS,60,Streets and Roads,surface street,0.471,SC11-026-1 (M00P01),2976733.414,68.33666944,22.37697042,Dana Point
TRANS,60,Streets and Roads,surface street,0.471,SC11-035-1d,59193.88345,1.358904579,12.91298145,Dana Point
TRANS,60,Streets and Roads,surface street,0.471,SC11-035-2d,28676.6845,0.65832609,12.77167072,Dana Point
TRANS,60,Streets and Roads,surface street,0.471,SC11-035-3d,52561.88933,1.206654943,10.77977804,Dana Point
TRANS,60,Streets and Roads,surface street,0.471,SC11-130-2,1261052.179,28.94977453,25.10448168,Dana Point
TRANS,60,Streets and Roads,surface street,0.471,SC12-068-2,956160.9989,21.95052396,26.99449096,San Clemente
TRANS,60,Streets and Roads,surface street,0.471,SC12-068-4,175197.9962,4.022008655,24.93143124,San Clemente
TRANS,60,Streets and Roads,surface street,0.471,SM01-086-1 (M03P01),1924614.879,44.18325477,20.13002532,San Clemente
TRANS,60,Streets and Roads,surface street,0.471,SM01-086-2,2195877.012,50.41039973,16.30428234,San Clemente
TRFWY,61,Freeway,highway/arterial,0.45,I01-11195-2,3823763.415,87.78152928,10.37171865,Aliso Viejo
TRFWY,61,Freeway,highway/arterial,0.45,I01-11487-1,10387445.96,238.4639007,4.253554494,Laguna Beach
TRFWY,61,Freeway,highway/arterial,0.45,I01-11503-3,159944.0041,3.671823779,4.035838312,Aliso Viejo
TRFWY,61,Freeway,highway/arterial,0.45,J01-10041-2 (J03P13),111413.93,2.557722122,0.682615048,Laguna Niguel
TRFWY,61,Freeway,highway/arterial,0.45,J01-9005-3,132967.9788,3.052536976,1.511974161,Laguna Niguel
TRFWY,61,Freeway,highway/arterial,0.45,J01-9008-1 (J01P30),1163184.722,26.70315368,12.62129141,Aliso Viejo
TRFWY,61,Freeway,highway/arterial,0.45,J01-9066-1 (J01P04),179289.3679,4.115934,5.011988358,Mission Viejo
TRFWY,61,Freeway,highway/arterial,0.45,J01-9066-2 (J01P03),23240.01603,0.53351949,0.126922777,Mission Viejo
TRFWY,61,Freeway,highway/arterial,0.45,J01-9131-1 (J01P28),1778581.776,40.83078261,14.25723909,Aliso Viejo
TRFWY,61,Freeway,highway/arterial,0.45,J01-9264-1 (J01P06),1595062.514,36.61774321,5.377598114,Lake Forest
TRFWY,61,Freeway,highway/arterial,0.45,J01-9377-2 (J01TBN8),174958.3254,4.016506548,4.081049054,Lake Forest
TRFWY,61,Freeway,highway/arterial,0.45,J01-9992-1 (J01P27),637001.6184,14.62360345,2.640394721,Aliso Viejo
TRFWY,61,Freeway,highway/arterial,0.45,J04-9249-1,3011622.427,69.13761418,4.206843732,Laguna Niguel
TRFWY,61,Freeway,highway/arterial,0.45,J06-10011-1 (J06P01),1214832.653,27.88883177,2.979887789,Aliso Viejo
TRFWY,61,Freeway,highway/arterial,0.45,J06-9079-1 (J06P03),63947.79356,1.46804521,0.401338325,Aliso Viejo
TRFWY,61,Freeway,highway/arterial,0.45,J07-9109-2,78394.22198,1.799690899,0.892508711,Mission Viejo
TRFWY,61,Freeway,highway/arterial,0.45,J07-9109-4 (J07P02),490200.0393,11.25348944,2.8495178,Mission Viejo
TRFWY,61,Freeway,highway/arterial,0.45,K01-12126-1 (K01S01),11631.35464,0.267020229,0.030163144,Dana Point
TRFWY,61,Freeway,highway/arterial,0.45,L01-335-1,529754.2242,12.16153221,2.748536951,Orange Co
TRFWY,61,Freeway,highway/arterial,0.45,L01-335-2,3670636.311,84.26621466,5.266511309,Orange Co
TRFWY,61,Freeway,highway/arterial,0.45,L01-726-9,333103.8811,7.647043469,8.565957703,San Juan Capistrano
TRFWY,61,Freeway,highway/arterial,0.45,L01-728-2,231780.2673,5.32096406,5.544225706,Dana Point
TRFWY,61,Freeway,highway/arterial,0.45,L01-728-3 (L01S02),2857441.788,65.59809959,6.469116069,Dana Point
TRFWY,61,Freeway,highway/arterial,0.45,L01-766-3,494699.0081,11.35677197,3.069559415,San Juan Capistrano
TRFWY,61,Freeway,highway/arterial,0.45,L01-766-5,242322.6567,5.562984985,8.69544039,San Juan Capistrano
TRFWY,61,Freeway,highway/arterial,0.45,L01-766-9,20886.318,0.479483884,0.121088698,San Juan Capistrano
TRFWY,61,Freeway,highway/arterial,0.45,L02-166-1 (L02PXX),1428.049205,0.03278363,0.042419765,Rancho Santa Margarita
TRFWY,61,Freeway,highway/arterial,0.45,L02-166-2 (L02P25),618122.9064,14.19020613,3.89890897,Rancho Santa Margarita
TRFWY,61,Freeway,highway/arterial,0.45,L02-166-3 (L02P26),866678.121,19.89627153,4.022003072,Rancho Santa Margarita
TRFWY,61,Freeway,highway/arterial,0.45,L02-359-1 (L02P43),15218.06784,0.349360163,0.377859737,Orange Co
TRFWY,61,Freeway,highway/arterial,0.45,L02-366-1 (MVL02P14),277145.621,6.362413444,3.200045166,Mission Viejo
TRFWY,61,Freeway,highway/arterial,0.45,L02-374-2 (MVL02P20),58982.45818,1.354056339,1.605516708,Orange Co
TRFWY,61,Freeway,highway/arterial,0.45,L02-502-1,9637.990706,0.221258707,0.059521895,San Juan Capistrano
TRFWY,61,Freeway,highway/arterial,0.45,L02-502-5,523727.5692,12.02313061,93.4414755,San Juan Capistrano
TRFWY,61,Freeway,highway/arterial,0.45,L02-541-9 (L02P02),505089.1924,11.59529873,5.214525858,San Juan Capistrano
TRFWY,61,Freeway,highway/arterial,0.45,L02-622-1 (L02P28),1491739.243,34.2457578,13.32871497,Rancho Santa Margarita
TRFWY,61,Freeway,highway/arterial,0.45,L02-622-2 (L02P32),32472.78297,0.745475502,0.130432231,Rancho Santa Margarita
TRFWY,61,Freeway,highway/arterial,0.45,L02-640-1 (L11P02),895608.8117,20.56043145,4.040599887,Rancho Santa Margarita
TRFWY,61,Freeway,highway/arterial,0.45,L02-641-1,220998.1753,5.073440295,0.547683186,Rancho Santa Margarita
TRFWY,61,Freeway,highway/arterial,0.45,L02-641-2,220998.1753,5.073440295,0.547683186,Rancho Santa Margarita
TRFWY,61,Freeway,highway/arterial,0.45,L03-074-1 (L03B01),2007263.453,46.08061253,15.20261215,Mission Viejo
TRFWY,61,Freeway,highway/arterial,0.45,L03-141-2,324206.1229,7.44274846,24.34195836,Mission Viejo
TRFWY,61,Freeway,highway/arterial,0.45,L03-141-3,324206.1229,7.44274846,24.34195836,Mission Viejo
TRFWY,61,Freeway,highway/arterial,0.45,L03-172-3,875641.5979,20.10196506,19.92955904,Mission Viejo
TRFWY,61,Freeway,highway/arterial,0.45,L03-214-2 (L03P18),7377376.383,169.3619351,11.41321115,Mission Viejo
TRFWY,61,Freeway,highway/arterial,0.45,L03-240-1 (L03P14),2301701.107,52.83999802,15.36312863,Mission Viejo
TRFWY,61,Freeway,highway/arterial,0.45,L03-241-3,2604086.187,59.78183203,8.279226814,Mission Viejo
TRFWY,61,Freeway,highway/arterial,0.45,L03-418-1,682142.2015,15.65989279,12.65809848,Laguna Niguel
TRFWY,61,Freeway,highway/arterial,0.45,L03-418-2,54613.0469,1.253743042,18.88783426,Laguna Niguel
TRFWY,61,Freeway,highway/arterial,0.45,L03-418-3,54613.05091,1.253748149,18.8878358,Laguna Niguel
TRFWY,61,Freeway,highway/arterial,0.45,L03-418-8,301830.9168,6.929112123,3.290979785,Laguna Niguel
TRFWY,61,Freeway,highway/arterial,0.45,L03-455-2,464771.7402,10.66973368,23.37964274,San Juan Capistrano
TRFWY,61,Freeway,highway/arterial,0.45,L03-455-3 (L03P37),640520.4297,14.70438457,20.38113104,San Juan Capistrano
TRFWY,61,Freeway,highway/arterial,0.45,L03-455-5,5731.722768,0.131582775,0.553922326,Laguna Niguel
TRFWY,61,Freeway,highway/arterial,0.45,L03-455-6,175666.326,4.032760071,75.52638214,Laguna Niguel
TRFWY,61,Freeway,highway/arterial,0.45,L03-455-7,189219.0549,4.34388916,6.76466425,Laguna Niguel
TRFWY,61,Freeway,highway/arterial,0.45,L03-662-1,12831.07653,0.294562164,0.341358999,Mission Viejo
TRFWY,61,Freeway,highway/arterial,0.45,L03-662-3 (L03P16),179082.1717,4.111177411,0.941529727,Mission Viejo
TRFWY,61,Freeway,highway/arterial,0.45,L03-691-1 (L03P09),571478.1355,13.11938525,2.597755638,Mission Viejo
TRFWY,61,Freeway,highway/arterial,0.45,L03-693-1 (L03P11),6379.309334,0.146449377,0.052338425,Mission Viejo
TRFWY,61,Freeway,highway/arterial,0.45,L03-708-1,708488.3574,16.26471973,14.9232537,Laguna Niguel
TRFWY,61,Freeway,highway/arterial,0.45,L03-708-13,142135.52,3.262995606,5.093306694,Laguna Niguel
TRFWY,61,Freeway,highway/arterial,0.45,L03-708-5,273821.423,6.286100054,21.79019767,Laguna Niguel
