RC_Group,FACILITYID,AREA,RC_WMAcf
Single Family Residential,L01-724-1 (L01S01),169.18178,0.07981888209877125
Single Family Residential,L01-724-2,11.042847890000001,0.07981888209877125
Single Family Residential,L01-724-4 (L01P03),201.5991301,0.07981888209877125
Single Family Residential,L01-726-2,0.105031438,0.07981888209877125
Single Family Residential,L01-726-4,0.013752237,0.07981888209877125
Single Family Residential,L01-726-5,46.52636711,0.07981888209877125
Single Family Residential,L01-726-6,0.014671564,0.07981888209877125
Single Family Residential,L01-726-8,20.65443414,0.07981888209877125
Single Family Residential,L01-727-1 (L01S04),179.1507739,0.07981888209877125
Single Family Residential,L01-728-2,10.88746537,0.07981888209877125
Single Family Residential,L01-728-3 (L01S02),233.7071689,0.07981888209877125
Single Family Residential,L01-728-4,28.24796791,0.07981888209877125
Single Family Residential,L01-728-5 (L01-DP),0.132567045,0.07981888209877125
Single Family Residential,L01-728-7 (L01S03),10.39087118,0.07981888209877125
Single Family Residential,L01-728-8d,4.23179e-5,0.07981888209877125
Single Family Residential,L01-728-9,5.893274562,0.07981888209877125
Single Family Residential,L01-730-1,3.946994287,0.07981888209877125
Single Family Residential,L01-731-1 (L08TBN2),263.9431338,0.07981888209877125
Single Family Residential,L01-733-2,22.54225502,0.07981888209877125
Single Family Residential,L01-733-4,8.09936877,0.07981888209877125
Single Family Residential,L01-733-5,8.099337206,0.07981888209877125
Single Family Residential,L01-733-7,71.25636545,0.07981888209877125
Single Family Residential,L01-747-1,24.19893365,0.07981888209877125
Single Family Residential,L01-747-2,68.62541675,0.07981888209877125
Single Family Residential,L01-748-1,78.91735517,0.07981888209877125
Single Family Residential,L01-748-2,78.91703822,0.07981888209877125
Single Family Residential,L01-749-1,1.745222567,0.07981888209877125
Single Family Residential,L01-749-2,83.44378103,0.07981888209877125
Single Family Residential,L01-749-2d,30.00207454,0.07981888209877125
Single Family Residential,L01-749-3,30.00219674,0.07981888209877125
Single Family Residential,L01-749-5,116.8234378,0.07981888209877125
Single Family Residential,L01-759-1,11.03381287,0.07981888209877125
Single Family Residential,L01-760-1,19.94384105,0.07981888209877125
Single Family Residential,L01-760-2,18.93681424,0.07981888209877125
Single Family Residential,L01-760-3,9.240661587,0.07981888209877125
Single Family Residential,L01-766-2 (L01S06),49.31708304,0.07981888209877125
Single Family Residential,L01-766-3,47.6467051,0.07981888209877125
Single Family Residential,L01-766-4,15.43555044,0.07981888209877125
Single Family Residential,L01-766-7,4.251949169,0.07981888209877125
Single Family Residential,L01-766-8,4.251932161,0.07981888209877125
Single Family Residential,L01-766-9,56.3019665,0.07981888209877125
Single Family Residential,L02-166-1 (L02PXX),32.55045449,0.07981888209877125
Single Family Residential,L02-166-2 (L02P25),149.1154118,0.07981888209877125
Single Family Residential,L02-166-3 (L02P26),145.332134,0.07981888209877125
Single Family Residential,L02-204-1 (L02P45),22.18895359,0.07981888209877125
Single Family Residential,L02-246-1 (L11P01),19.68146311,0.07981888209877125
Single Family Residential,L02-344-1,51.2049988,0.07981888209877125
Single Family Residential,L02-344-2,51.20479467,0.07981888209877125
Single Family Residential,L02-359-1 (L02P43),47.40534718,0.07981888209877125
Single Family Residential,L02-366-1 (MVL02P14),78.2437546,0.07981888209877125
Single Family Residential,L02-374-1 (L02P50),134.0293635,0.07981888209877125
Single Family Residential,L02-374-2 (MVL02P20),36.69652621,0.07981888209877125
Single Family Residential,L02-396-1,110.4629361,0.07981888209877125
Single Family Residential,L02-401-1,110.4629361,0.07981888209877125
Single Family Residential,L02-401-2 (COL02P55),16.84000489,0.07981888209877125
Single Family Residential,L02-412-1,0.060677013,0.07981888209877125
Single Family Residential,L02-502-1,177.2836782,0.07981888209877125
Single Family Residential,L02-502-6,31.92855442,0.07981888209877125
Single Family Residential,L02-541-1,0.0022905,0.07981888209877125
Single Family Residential,L02-541-2,0.331218402,0.07981888209877125
Single Family Residential,L02-541-3,1.375750857,0.07981888209877125
Single Family Residential,L02-541-6,2.027676494,0.07981888209877125
Single Family Residential,L02-541-7,16.87891573,0.07981888209877125
Single Family Residential,L02-541-8,2.9520176,0.07981888209877125
Single Family Residential,L02-541-9 (L02P02),69.07855891,0.07981888209877125
Single Family Residential,L02-571-1,0.083719574,0.07981888209877125
Single Family Residential,L02-571-5 (L02TBN2),134.9252952,0.07981888209877125
Single Family Residential,L02-622-2 (L02P32),122.646391,0.07981888209877125
Single Family Residential,L02-640-1 (L11P02),104.7112656,0.07981888209877125
Single Family Residential,L02-641-1,255.6596838,0.07981888209877125
Single Family Residential,L02-641-2,255.6596838,0.07981888209877125
Single Family Residential,L03-073-3 (With Upper Oso),206.2724087,0.07981888209877125
Single Family Residential,L03-074-1 (L03B01),141.4510445,0.07981888209877125
Single Family Residential,L03-074-2,30.11500871,0.07981888209877125
Single Family Residential,L03-141-1 (With Upper Oso),39.96472053,0.07981888209877125
Single Family Residential,L03-141-2,0.015050543,0.07981888209877125
Single Family Residential,L03-141-3,0.015050543,0.07981888209877125
Single Family Residential,L03-142-1 (L03P24),34.19901056,0.07981888209877125
Single Family Residential,L03-172-2,22.33035749,0.07981888209877125
Single Family Residential,L03-172-3,52.11185028,0.07981888209877125
Single Family Residential,L03-214-2 (L03P18),503.824221,0.07981888209877125
Single Family Residential,L03-214-2 (With Upper Oso),539.7900236,0.07981888209877125
Single Family Residential,L03-240-1 (L03P14),111.5520286,0.07981888209877125
Single Family Residential,L03-241-1,24.69628543,0.07981888209877125
Single Family Residential,L03-241-2,16.14631704,0.07981888209877125
Single Family Residential,L03-241-3,266.1285212,0.07981888209877125
Single Family Residential,L03-241-4,103.9431427,0.07981888209877125
Single Family Residential,L03-281-1,9.368677013,0.07981888209877125
Single Family Residential,L03-281-2,27.02540027,0.07981888209877125
Single Family Residential,L03-316-1,4.452263177,0.07981888209877125
Single Family Residential,L03-316-2,65.53056232,0.07981888209877125
Single Family Residential,L03-316-3 (L03P12),179.8229188,0.07981888209877125
Single Family Residential,L03-316-4,21.92150014,0.07981888209877125
Single Family Residential,L03-418-1,11.231027,0.07981888209877125
Single Family Residential,L03-418-8,35.81131906,0.07981888209877125
Single Family Residential,L03-455-1,1.747023894,0.07981888209877125
Single Family Residential,L03-455-2,8.530641766,0.07981888209877125
Single Family Residential,L03-455-3 (L03P37),1.472249313,0.07981888209877125
Single Family Residential,L03-455-4,1.747019987,0.07981888209877125
Single Family Residential,L03-455-5,0.381446512,0.07981888209877125
Single Family Residential,L03-455-7,20.8988011,0.07981888209877125
Single Family Residential,L03-497-1,3.18925262,0.07981888209877125
Single Family Residential,L03-662-1,45.66501735,0.07981888209877125
Single Family Residential,L03-662-3 (L03P16),100.5518121,0.07981888209877125
Single Family Residential,L03-691-1 (L03P09),193.4658065,0.07981888209877125
Single Family Residential,L03-693-1 (L03P11),176.6617798,0.07981888209877125
Single Family Residential,L03-708-1,9.914614505,0.07981888209877125
Single Family Residential,L03-708-11 (L03P05),116.5044044,0.07981888209877125
Single Family Residential,L03-708-13,0.001793831,0.07981888209877125
Single Family Residential,L03-708-9,7.299102588,0.07981888209877125
Single Family Residential,L04-136-1 (L04P07),191.5065084,0.07981888209877125
Single Family Residential,L04-136-1u (L04P07),191.5057436,0.07981888209877125
Single Family Residential,L04-232-1,4.657702191,0.07981888209877125
Single Family Residential,L04-266-1,39.92154662,0.07981888209877125
Single Family Residential,L04-266-2,10.94950095,0.07981888209877125
Single Family Residential,L04-266-3,3.378444452,0.07981888209877125
Single Family Residential,L04-266-4,34.26425409,0.07981888209877125
Single Family Residential,L04-266-5,370.3322921,0.07981888209877125
Single Family Residential,L04-301-1 (L04P08),102.3687768,0.07981888209877125
Single Family Residential,L04-672-1,171.6496271,0.07981888209877125
Single Family Residential,L04-702-1 (L04P02),53.37658149,0.07981888209877125
Single Family Residential,L04-702-2 (L04P02),18.72825313,0.07981888209877125
Single Family Residential,L04-702-4,192.1802258,0.07981888209877125
Single Family Residential,L05-049-1,95.50770879,0.07981888209877125
Single Family Residential,L05-049-2,430.9435503,0.07981888209877125
Single Family Residential,L05-489-3,466.0181183,0.07981888209877125
Single Family Residential,L05-489-3d,466.5105478,0.07981888209877125
Single Family Residential,L05-489-7,33.1343677,0.07981888209877125
Single Family Residential,L05-503-1,54.14238046,0.07981888209877125
Single Family Residential,LC01-11446-1,35.87243927,0.07981888209877125
Single Family Residential,LC01-11480-1,0.570986689,0.07981888209877125
Single Family Residential,LC02-11508-1,5.146453622,0.07981888209877125
Single Family Residential,LC02-11508-2,19.49816879,0.07981888209877125
Single Family Residential,LC02-11508-3,14.15432074,0.07981888209877125
Single Family Residential,LC03-11455-1,29.58236747,0.07981888209877125
Single Family Residential,LC03-11515-1,116.3267278,0.07981888209877125
Single Family Residential,LC04-11199-1,3.487728762,0.07981888209877125
Single Family Residential,LC05-11017-1,15.3835884,0.07981888209877125
Single Family Residential,LC05-11017-2,4.767931358,0.07981888209877125
Single Family Residential,LC06-11019-1,24.04624163,0.07981888209877125
Single Family Residential,LC06-11509-1,8.562787149,0.07981888209877125
Single Family Residential,LC06-11509-2,16.6454726,0.07981888209877125
Single Family Residential,M00.1-070-1,16.51114422,0.07981888209877125
Single Family Residential,M00.1-070-2,113.3679604,0.07981888209877125
Single Family Residential,M00.1-070-3,30.09527497,0.07981888209877125
Single Family Residential,M00.1-070-4,75.3938393,0.07981888209877125
Single Family Residential,M00.1-070-6,113.4007708,0.07981888209877125
Single Family Residential,M00.1-071-1 (M00S04),247.3069511,0.07981888209877125
Single Family Residential,M00.1-071-2 (M00S04),244.9308272,0.07981888209877125
Single Family Residential,M00.1-071-3 (M00S04),61.85977464,0.07981888209877125
Single Family Residential,M00.2-066-1 (M00S07),32.60930472,0.07981888209877125
Single Family Residential,M00.3-169-2,22.75416877,0.07981888209877125
Single Family Residential,M01-008-1,0.033914573,0.07981888209877125
Single Family Residential,M01-038-3,75.73487637,0.07981888209877125
Single Family Residential,M01-038-6,20.49863104,0.07981888209877125
Single Family Residential,M01-042-1 (M01S01),82.70980052,0.07981888209877125
Single Family Residential,M01-047-1,278.7039539,0.07981888209877125
Single Family Residential,M01-050-1,2.453400248,0.07981888209877125
Single Family Residential,M01-050-2,0.535142407,0.07981888209877125
Single Family Residential,M01-050-4,54.51276055,0.07981888209877125
Single Family Residential,M01-060-3,1269.422785,0.07981888209877125
Single Family Residential,M01-088-1,132.5756701,0.07981888209877125
Single Family Residential,M01-099-1,12.02979052,0.07981888209877125
Single Family Residential,M01-124-2,52.91879683,0.07981888209877125
Single Family Residential,M01-124-4,20.49863104,0.07981888209877125
Single Family Residential,M01-168-1d (M00P03),1.642134628,0.07981888209877125
Single Family Residential,M01-168-2d (M00P03),10.59531142,0.07981888209877125
Single Family Residential,M02-013-1,23.54310619,0.07981888209877125
Single Family Residential,M02-015-1,25.84165857,0.07981888209877125
Single Family Residential,M02-028-2 (M02P08),47.64469996,0.07981888209877125
Single Family Residential,M02-052-2,406.2576532,0.07981888209877125
Single Family Residential,M02-052-3,0.003192502,0.07981888209877125
Single Family Residential,M02-052-4,19.28973669,0.07981888209877125
Single Family Residential,M02-056-1,633.2679818,0.07981888209877125
Single Family Residential,M02-061-4 (SCBS@M02),30.54662336,0.07981888209877125
Single Family Residential,M02-061-6,0.271464451,0.07981888209877125
Single Family Residential,M02-085-1 (M02P06),70.95229915,0.07981888209877125
Single Family Residential,M02-086-1,20.71894864,0.07981888209877125
Single Family Residential,M02-102-1,809.713971,0.07981888209877125
Single Family Residential,M02-142-1,22.48033869,0.07981888209877125
Single Family Residential,SC01-077-1,33.67349646,0.07981888209877125
Single Family Residential,SC01-077-2,73.20234038,0.07981888209877125
Single Family Residential,SC02-072-4,43.81246746,0.07981888209877125
Single Family Residential,SC03-067-1,37.9197207,0.07981888209877125
Single Family Residential,SC03-067-2,36.79398339,0.07981888209877125
Single Family Residential,SC04-090-1,159.6131958,0.07981888209877125
Single Family Residential,SC05-073-1,88.71206665,0.07981888209877125
Single Family Residential,SC05-073-2,25.93844602,0.07981888209877125
Single Family Residential,SC05-073-3,20.48256476,0.07981888209877125
Single Family Residential,SC06-146-1 (M00P02),18.28944939,0.07981888209877125
Single Family Residential,SC06-146-2 (M00P02),133.5782103,0.07981888209877125
Single Family Residential,SC07-079-1,3.736417523,0.07981888209877125
Single Family Residential,SC07-079-3,0.211791671,0.07981888209877125
Single Family Residential,SC07-079-4,0.188957336,0.07981888209877125
Single Family Residential,SC07-079-5,5.597256499,0.07981888209877125
Single Family Residential,SC09-081-2d,10.33572595,0.07981888209877125
Single Family Residential,SC10-075-1d (M00P05),38.56760682,0.07981888209877125
Single Family Residential,SC10-075-3 (M00S01),70.37664859,0.07981888209877125
Single Family Residential,SC11-026-1 (M00P01),194.8918345,0.07981888209877125
Single Family Residential,SC11-035-2d,0.238342823,0.07981888209877125
Single Family Residential,SC11-035-3d,3.089931489,0.07981888209877125
Single Family Residential,SC11-035-4,1.797861561,0.07981888209877125
Single Family Residential,SC11-130-1,12.16271478,0.07981888209877125
Single Family Residential,SC11-130-2,42.02361517,0.07981888209877125
Single Family Residential,SC12-068-1,0.378464034,0.07981888209877125
Single Family Residential,SC12-068-2,5.711498809,0.07981888209877125
Single Family Residential,SC12-068-3,0.833416036,0.07981888209877125
Single Family Residential,SC12-068-4,1.509790976,0.07981888209877125
Single Family Residential,SM01-086-1 (M03P01),42.97962363,0.07981888209877125
Single Family Residential,SM01-086-2,42.97945235,0.07981888209877125
Single Family Residential,DP01-12022-2,0.226989732,0.07981888209877125
Single Family Residential,I01-11487-1,0.290168994,0.07981888209877125
Single Family Residential,J01-10004-1 (J01P01),0.029404587,0.07981888209877125
Single Family Residential,J01-9031-1,3.905933126,0.07981888209877125
Single Family Residential,J01-9131-1 (J01P28),4.047705446,0.07981888209877125
Single Family Residential,J01-9259-3,3.082865472,0.07981888209877125
Single Family Residential,J01-9264-1 (J01P06),3.905933126,0.07981888209877125
Single Family Residential,L01-514-1,0.438919001,0.07981888209877125
Single Family Residential,L01-517-7,1.146531235,0.07981888209877125
Single Family Residential,L01-602-1,19.3478474,0.07981888209877125
Single Family Residential,L02-541-6,0.851945413,0.07981888209877125
Single Family Residential,L03-073-3 (With Upper Oso),8.67316303,0.07981888209877125
Single Family Residential,L03-141-1 (With Upper Oso),8.67316303,0.07981888209877125
Single Family Residential,L03-142-1 (L03P24),8.67316303,0.07981888209877125
Single Family Residential,L03-214-2 (With Upper Oso),8.67316303,0.07981888209877125
Single Family Residential,L05-049-2,18.327785,0.07981888209877125
Single Family Residential,L05-489-3,18.5426818,0.07981888209877125
Single Family Residential,L05-489-3d,18.5426818,0.07981888209877125
Single Family Residential,LC01-11446-1,0.192196265,0.07981888209877125
Single Family Residential,SC02-072-4,0.107460147,0.07981888209877125
Single Family Residential,SC09-081-2d,0.077722764,0.07981888209877125
Multi-family Residential,DP04-12015-1,13.72390749,0.13696337177934276
Multi-family Residential,DP06-12106-1,4.682116595,0.13696337177934276
Multi-family Residential,I00-11437-1,0.120777457,0.13696337177934276
Multi-family Residential,I00-11453-1,5.879925016,0.13696337177934276
Multi-family Residential,I00-11468-1,0.120777457,0.13696337177934276
Multi-family Residential,I00-11518-1,2.572304232,0.13696337177934276
Multi-family Residential,I00-11518-2,5.518646877,0.13696337177934276
Multi-family Residential,I01-11010-2,4.393651076,0.13696337177934276
Multi-family Residential,I01-11015-2,0.180582673,0.13696337177934276
Multi-family Residential,I01-11021-1,1.282644093,0.13696337177934276
Multi-family Residential,I01-11023-2,0.261681238,0.13696337177934276
Multi-family Residential,I01-11023-4,1.179579965,0.13696337177934276
Multi-family Residential,I01-11059-1,0.351961066,0.13696337177934276
Multi-family Residential,I01-11077-1,0.594827016,0.13696337177934276
Multi-family Residential,I01-11077-2,0.594824637,0.13696337177934276
Multi-family Residential,I01-11195-2,242.4821001,0.13696337177934276
Multi-family Residential,I01-11216-1 (I02P13),65.87242209,0.13696337177934276
Multi-family Residential,I01-11216-2 (I02P12),53.97140156,0.13696337177934276
Multi-family Residential,I01-11216-3,0.916234678,0.13696337177934276
Multi-family Residential,I01-11216-4 (I02P14),0.088725431,0.13696337177934276
Multi-family Residential,I01-11343-1,24.18603894,0.13696337177934276
Multi-family Residential,I01-11343-2 (I02P18),41.11560558,0.13696337177934276
Multi-family Residential,I01-11487-1,204.7367458,0.13696337177934276
Multi-family Residential,I01-11487-2,4.886819368,0.13696337177934276
Multi-family Residential,I01-11502-1,21.05682049,0.13696337177934276
Multi-family Residential,I01-11502-2,0.09815502,0.13696337177934276
Multi-family Residential,I01-11503-5,24.88099945,0.13696337177934276
Multi-family Residential,J01-10004-1 (J01P01),131.1782267,0.13696337177934276
Multi-family Residential,J01-10017-1 (J01TBN4),0.139904821,0.13696337177934276
Multi-family Residential,J01-10018-1 (J01TBN5),0.001133422,0.13696337177934276
Multi-family Residential,J01-10019-1 (J01P33),43.23836475,0.13696337177934276
Multi-family Residential,J01-10041-2 (J03P13),0.105890192,0.13696337177934276
Multi-family Residential,J01-9005-1 (J03P05),1.320523301,0.13696337177934276
Multi-family Residential,J01-9005-3,58.8317547,0.13696337177934276
Multi-family Residential,J01-9007-1 (J02P05),33.12248128,0.13696337177934276
Multi-family Residential,J01-9008-1 (J01P30),76.8902033,0.13696337177934276
Multi-family Residential,J01-9031-1,23.61132819,0.13696337177934276
Multi-family Residential,J01-9040-1,22.92606708,0.13696337177934276
Multi-family Residential,J01-9066-1 (J01P04),10.46748353,0.13696337177934276
Multi-family Residential,J01-9066-2 (J01P03),11.69345525,0.13696337177934276
Multi-family Residential,J01-9082-2,0.590352563,0.13696337177934276
Multi-family Residential,J01-9082-3,0.590352563,0.13696337177934276
Multi-family Residential,J01-9082-4,0.590352563,0.13696337177934276
Multi-family Residential,J01-9082-5 (J02P08),28.72987149,0.13696337177934276
Multi-family Residential,J01-9131-1 (J01P28),85.90611649,0.13696337177934276
Multi-family Residential,J01-9144-1 (J01P23),53.22799658,0.13696337177934276
Multi-family Residential,J01-9144-4 (J01P26),67.11985111,0.13696337177934276
Multi-family Residential,J01-9259-3,27.45000863,0.13696337177934276
Multi-family Residential,J01-9264-1 (J01P06),23.61132819,0.13696337177934276
Multi-family Residential,J01-9273-1,28.06454827,0.13696337177934276
Multi-family Residential,J01-9313-1,7.623423791,0.13696337177934276
Multi-family Residential,J01-9364-3 (J01P21),57.22053954,0.13696337177934276
Multi-family Residential,J01-9377-2 (J01TBN8),33.08884036,0.13696337177934276
Multi-family Residential,J01-9785-1,18.64151554,0.13696337177934276
Multi-family Residential,J01-9992-1 (J01P27),117.0590751,0.13696337177934276
Multi-family Residential,J03-9199-1,56.14406533,0.13696337177934276
Multi-family Residential,J03-9215-1,0.047538498,0.13696337177934276
Multi-family Residential,J03-9216-1 (J03P01),5.84681e-4,0.13696337177934276
Multi-family Residential,J03-9216-2,113.2233244,0.13696337177934276
Multi-family Residential,J03-9216-5,19.26140597,0.13696337177934276
Multi-family Residential,J03-9221-1 (J03P02),33.89967814,0.13696337177934276
Multi-family Residential,J03-9234-1,7.434214016,0.13696337177934276
Multi-family Residential,J03-9234-5,0.142222389,0.13696337177934276
Multi-family Residential,J03-9234-6,21.51457604,0.13696337177934276
Multi-family Residential,J03-9234-8,35.35255428,0.13696337177934276
Multi-family Residential,J03-9368-1 (J03TBN1),0.458318134,0.13696337177934276
Multi-family Residential,J04-9249-1,144.8825178,0.13696337177934276
Multi-family Residential,J05-9255-1 (J05P01),9.470166915,0.13696337177934276
Multi-family Residential,J05-9271-1,1.094484793,0.13696337177934276
Multi-family Residential,J05-9271-2,3.30885326,0.13696337177934276
Multi-family Residential,J05-9271-3,1.714540525,0.13696337177934276
Multi-family Residential,J05-9271-4,2.41611156,0.13696337177934276
Multi-family Residential,J05-9271-5,6.693761141,0.13696337177934276
Multi-family Residential,J05-9271-6,14.08740627,0.13696337177934276
Multi-family Residential,J05-9271-7,6.879327325,0.13696337177934276
Multi-family Residential,J06-10011-1 (J06P01),378.4749095,0.13696337177934276
Multi-family Residential,J06-9079-1 (J06P03),59.08014075,0.13696337177934276
Multi-family Residential,J06-9362-1,437.5892395,0.13696337177934276
Multi-family Residential,J07-9022-1,16.4150704,0.13696337177934276
Multi-family Residential,J07-9109-4 (J07P02),38.69626205,0.13696337177934276
Multi-family Residential,K01-12032-2 (K01P11),1.440645987,0.13696337177934276
Multi-family Residential,K01-12036-1,7.99934e-4,0.13696337177934276
Multi-family Residential,K01-12036-10,2.402317603,0.13696337177934276
Multi-family Residential,K01-12036-5,17.45368465,0.13696337177934276
Multi-family Residential,K01-12036-8,1.489796633,0.13696337177934276
Multi-family Residential,K01-12046-2,272.6024517,0.13696337177934276
Multi-family Residential,K01-12058-1 (K01P08),46.66986682,0.13696337177934276
Multi-family Residential,K01-12058-2 (K01P09),9.380474129,0.13696337177934276
Multi-family Residential,K01-12062-1,9.380474129,0.13696337177934276
Multi-family Residential,K01-12126-1 (K01S01),98.83392943,0.13696337177934276
Multi-family Residential,K01-12138-1 (K01TBN1),6.552352199,0.13696337177934276
Multi-family Residential,K01-12155-5,15.12885167,0.13696337177934276
Multi-family Residential,K01-12156-1,22.60339543,0.13696337177934276
Multi-family Residential,K01-12156-3,3.251633547,0.13696337177934276
Multi-family Residential,K01-12156-4,115.2027058,0.13696337177934276
Multi-family Residential,K01-12156-6,10.44849509,0.13696337177934276
Multi-family Residential,K01-12159-2,66.67428942,0.13696337177934276
Multi-family Residential,K01-12159-3,1.064699476,0.13696337177934276
Multi-family Residential,K01-12177-1,52.60001266,0.13696337177934276
Multi-family Residential,L00-12094-1 (L00P01),25.32583026,0.13696337177934276
Multi-family Residential,L01-303-3,22.48079497,0.13696337177934276
Multi-family Residential,L01-303-5,10.04654346,0.13696337177934276
Multi-family Residential,L01-340-1,5.836584739,0.13696337177934276
Multi-family Residential,L01-458-1,7.1585901,0.13696337177934276
Multi-family Residential,L01-471-1,19.64897387,0.13696337177934276
Multi-family Residential,L01-494-1,20.48202166,0.13696337177934276
Multi-family Residential,L01-514-1,15.40617506,0.13696337177934276
Multi-family Residential,L01-517-3,12.3145333,0.13696337177934276
Multi-family Residential,L01-517-6,4.491330975,0.13696337177934276
Multi-family Residential,L01-517-7,3.015989176,0.13696337177934276
Multi-family Residential,L01-517-8,5.280270239,0.13696337177934276
Multi-family Residential,L01-556-1,32.40405509,0.13696337177934276
Multi-family Residential,L01-602-1,197.407526,0.13696337177934276
Multi-family Residential,L01-602-2,21.66998801,0.13696337177934276
Multi-family Residential,L01-613-1,34.80637131,0.13696337177934276
Multi-family Residential,L01-618-2,43.49909179,0.13696337177934276
Multi-family Residential,L01-618-4,3.81890006,0.13696337177934276
Multi-family Residential,L01-618-5 (L01S09),0.947624697,0.13696337177934276
Multi-family Residential,L01-724-1 (L01S01),1.139167477,0.13696337177934276
Multi-family Residential,L01-724-4 (L01P03),0.028582876,0.13696337177934276
Multi-family Residential,L01-726-5,0.031904458,0.13696337177934276
Multi-family Residential,L01-726-7,0.004501876,0.13696337177934276
Multi-family Residential,L01-726-9,27.98782076,0.13696337177934276
Multi-family Residential,L01-727-1 (L01S04),83.94114938,0.13696337177934276
Multi-family Residential,L01-728-2,7.86610625,0.13696337177934276
Multi-family Residential,L01-728-3 (L01S02),42.41165915,0.13696337177934276
Multi-family Residential,L01-728-4,7.615838191,0.13696337177934276
Multi-family Residential,L01-728-5 (L01-DP),2.80773538,0.13696337177934276
Multi-family Residential,L01-728-7 (L01S03),10.17917555,0.13696337177934276
Multi-family Residential,L01-728-8d,0.50267713,0.13696337177934276
Multi-family Residential,L01-728-9,6.7586921,0.13696337177934276
Multi-family Residential,L01-733-2,4.364052301,0.13696337177934276
Multi-family Residential,L01-766-2 (L01S06),85.05918987,0.13696337177934276
Multi-family Residential,L01-766-3,9.165861186,0.13696337177934276
Multi-family Residential,L01-766-4,0.700541988,0.13696337177934276
Multi-family Residential,L01-766-5,8.326451886,0.13696337177934276
Multi-family Residential,L01-766-9,60.92873158,0.13696337177934276
Multi-family Residential,L02-166-2 (L02P25),36.16529925,0.13696337177934276
Multi-family Residential,L02-166-3 (L02P26),49.92259613,0.13696337177934276
Multi-family Residential,L02-204-1 (L02P45),11.49716317,0.13696337177934276
Multi-family Residential,L02-246-1 (L11P01),82.4406098,0.13696337177934276
Multi-family Residential,L02-366-1 (MVL02P14),28.39120341,0.13696337177934276
Multi-family Residential,L02-374-1 (L02P50),18.5029169,0.13696337177934276
Multi-family Residential,L02-374-2 (MVL02P20),0.093920063,0.13696337177934276
Multi-family Residential,L02-396-1,0.42056685,0.13696337177934276
Multi-family Residential,L02-401-1,0.42056685,0.13696337177934276
Multi-family Residential,L02-401-2 (COL02P55),18.17413729,0.13696337177934276
Multi-family Residential,L02-502-1,0.406543686,0.13696337177934276
Multi-family Residential,L02-541-1,0.208411197,0.13696337177934276
Multi-family Residential,L02-541-3,3.459055144,0.13696337177934276
Multi-family Residential,L02-541-6,1.469320391,0.13696337177934276
Multi-family Residential,L02-541-9 (L02P02),34.67942626,0.13696337177934276
Multi-family Residential,L02-571-1,34.94539324,0.13696337177934276
Multi-family Residential,L02-571-3,2.339011345,0.13696337177934276
Multi-family Residential,L02-571-5 (L02TBN2),5.2277696,0.13696337177934276
Multi-family Residential,L02-622-1 (L02P28),5.709991793,0.13696337177934276
Multi-family Residential,L02-622-2 (L02P32),134.5700368,0.13696337177934276
Multi-family Residential,L02-640-1 (L11P02),1.817812049,0.13696337177934276
Multi-family Residential,L02-641-1,125.5164803,0.13696337177934276
Multi-family Residential,L02-641-2,125.5164803,0.13696337177934276
Multi-family Residential,L03-073-2,5.55682265,0.13696337177934276
Multi-family Residential,L03-073-3 (With Upper Oso),85.41412691,0.13696337177934276
Multi-family Residential,L03-074-2,0.024008313,0.13696337177934276
Multi-family Residential,L03-141-1 (With Upper Oso),41.88236852,0.13696337177934276
Multi-family Residential,L03-141-2,9.434404247,0.13696337177934276
Multi-family Residential,L03-141-3,9.434404247,0.13696337177934276
Multi-family Residential,L03-172-2,0.359307528,0.13696337177934276
Multi-family Residential,L03-172-3,0.608455455,0.13696337177934276
Multi-family Residential,L03-214-2 (L03P18),141.6747527,0.13696337177934276
Multi-family Residential,L03-214-2 (With Upper Oso),142.9337567,0.13696337177934276
Multi-family Residential,L03-418-8,35.54312959,0.13696337177934276
Multi-family Residential,L03-455-1,0.691400367,0.13696337177934276
Multi-family Residential,L03-455-4,0.69139757,0.13696337177934276
Multi-family Residential,L03-497-1,21.87624087,0.13696337177934276
Multi-family Residential,L03-662-1,2.355686965,0.13696337177934276
Multi-family Residential,L03-662-3 (L03P16),47.84348318,0.13696337177934276
Multi-family Residential,L03-691-1 (L03P09),30.03996184,0.13696337177934276
Multi-family Residential,L03-693-1 (L03P11),7.019040638,0.13696337177934276
Multi-family Residential,L03-708-1,5.404000664,0.13696337177934276
Multi-family Residential,L03-708-13,24.79185769,0.13696337177934276
Multi-family Residential,L04-136-1 (L04P07),6.406231274,0.13696337177934276
Multi-family Residential,L04-136-1u (L04P07),6.406205649,0.13696337177934276
Multi-family Residential,L04-672-1,6.406205649,0.13696337177934276
Multi-family Residential,L04-702-1 (L04P02),0.004960576,0.13696337177934276
Multi-family Residential,L04-702-4,0.343186389,0.13696337177934276
Multi-family Residential,L05-049-1,85.44341927,0.13696337177934276
Multi-family Residential,L05-049-2,184.2630888,0.13696337177934276
Multi-family Residential,L05-489-3,185.7459867,0.13696337177934276
Multi-family Residential,L05-489-3d,185.7459867,0.13696337177934276
Multi-family Residential,L05-503-1,1.625229267,0.13696337177934276
Multi-family Residential,LC01-11446-1,2.521624878,0.13696337177934276
Multi-family Residential,LC01-11480-1,6.142428549,0.13696337177934276
Multi-family Residential,LC02-11508-1,2.08486676,0.13696337177934276
